frame,time,phase,x,y,z,foot_x,foot_y,foot_z,visible,tick
1049,4.160873,3,6025.1294,-1000.0000,90.0000,17.5871,-10.9319,6.5254,1,1
1050,4.172041,3,6029.1407,-1000.0000,90.0000,17.3103,-15.1643,6.8247,1,1
1051,4.182996,3,6033.3633,-1000.0000,90.0000,16.8481,-19.7263,7.3197,1,1
1052,4.194398,3,6038.0701,-1000.0000,90.0000,16.1969,-24.6316,8.0366,1,1
1053,4.206413,3,6043.3766,-1000.0000,90.0000,15.3339,-29.9410,9.1734,1,1
1054,4.217307,3,6048.4728,-1000.0000,90.0000,14.4163,-34.6756,10.6250,1,1
1055,4.228554,3,6054.0376,-1000.0000,90.0000,13.2726,-38.7840,12.4207,1,1
1056,4.239205,3,6059.5760,-1000.0000,90.0000,12.2680,-42.0327,14.3155,1,1
1057,4.249549,3,6064.9551,-1000.0000,90.0000,11.4323,-44.5288,16.2402,1,1
1058,4.260193,3,6070.4897,-1000.0000,90.0000,10.6160,-45.7618,18.2959,1,1
1059,4.270806,3,6076.0087,-1000.0000,90.0000,9.9676,-46.1123,20.2564,1,1
1060,4.282006,3,6081.8328,-1000.0000,90.0000,9.3997,-45.5346,21.7158,1,1
1061,4.292513,3,6087.2966,-1000.0000,90.0000,9.0184,-43.9039,22.6249,1,1
1062,4.303429,3,6092.9727,-1000.0000,90.0000,8.6733,-41.5328,23.2210,1,1
1063,4.313825,3,6098.3787,-1000.0000,90.0000,8.3446,-38.8791,23.5013,1,1
1064,4.324411,3,6103.8833,-1000.0000,90.0000,7.9058,-35.5225,23.4784,1,1
1065,4.335502,3,6109.6507,-1000.0000,90.0000,7.2751,-31.8066,22.8877,1,1
1066,4.347855,3,6116.0740,-1000.0000,90.0000,6.3924,-25.8664,21.5151,1,1
1067,4.359986,3,6122.3825,-1000.0000,90.0000,5.7097,-18.9791,20.0632,1,1
1068,4.372304,3,6128.7875,-1000.0000,90.0000,5.1200,-12.6115,17.8016,1,1
1069,4.383556,3,6134.6389,-1000.0000,90.0000,4.7455,-5.6519,15.7177,1,1
1070,4.395110,3,6140.6470,-1000.0000,90.0000,4.4822,1.8828,14.0309,1,1
1071,4.405942,3,6146.2794,-1000.0000,90.0000,4.3976,8.6188,12.2327,1,1
1072,4.417405,3,6152.2400,-1000.0000,90.0000,4.3733,16.0403,11.1494,1,1
1073,4.428994,3,6158.2666,-1000.0000,90.0000,4.4944,22.9142,10.8770,1,1
1074,4.439099,3,6163.5211,-1000.0000,90.0000,4.6137,26.2902,10.9741,1,1
1075,4.449478,3,6168.9182,-1000.0000,90.0000,4.6359,29.3574,11.0436,1,1
1076,4.459239,3,6173.9937,-1000.0000,90.0000,4.7123,32.0286,11.3371,1,1
1077,4.470126,3,6179.6553,-1000.0000,90.0000,4.6425,31.4463,10.8549,1,1
1078,4.482008,3,6185.8335,-1000.0000,90.0000,4.5020,30.5638,10.2574,1,1
1079,4.493771,3,6191.9505,-1000.0000,90.0000,4.0387,28.9305,9.3280,1,1
1080,4.505080,3,6197.8314,-1000.0000,90.0000,4.0585,26.1864,8.1097,1,1
1081,4.516760,3,6203.9050,-1000.0000,90.0000,3.6393,22.1625,6.9268,1,1
1082,4.527947,3,6209.7219,-1000.0000,90.0000,3.0700,18.1490,6.0676,1,1
1083,4.539511,3,6215.7353,-1000.0000,90.0000,2.5427,12.2566,5.4718,1,1
1084,4.550887,3,6221.6508,-1000.0000,90.0000,2.1022,6.4438,5.4305,1,1
1085,4.562536,3,6227.7083,-1000.0000,90.0000,2.1350,0.3206,5.6862,1,1
1086,4.573830,3,6233.5810,-1000.0000,90.0000,2.3590,-5.5423,5.7019,1,1
1087,4.584781,3,6239.2759,-1000.0000,90.0000,2.5723,-11.4495,6.0045,1,1
1088,4.595719,3,6244.9637,-1000.0000,90.0000,2.7036,-17.0405,6.6945,1,1
1089,4.606889,3,6250.7720,-1000.0000,90.0000,2.7647,-21.9137,7.7225,1,1
1090,4.618154,3,6256.6296,-1000.0000,90.0000,3.0523,-26.8871,9.0859,1,1
1091,4.629350,3,6262.4515,-1000.0000,90.0000,3.4270,-31.7294,10.8167,1,1
1092,4.642080,3,6269.0709,-1000.0000,90.0000,3.7076,-36.8709,13.1815,1,1
1093,4.654106,3,6275.3247,-1000.0000,90.0000,4.3228,-41.5415,15.7199,1,1
1094,4.666586,3,6281.8141,-1000.0000,90.0000,4.4769,-46.7506,18.5206,1,1
1095,4.678140,3,6287.8225,-1000.0000,90.0000,4.1846,-51.8521,21.4110,1,1
1096,4.690632,3,6294.3182,-1000.0000,90.0000,4.0161,-57.1522,24.9800,1,1
1097,4.703102,3,6300.8028,-1000.0000,90.0000,3.7710,-58.5867,28.3337,1,1
1098,4.715067,3,6307.0243,-1000.0000,90.0000,3.4397,-58.7662,31.5944,1,1
1099,4.726493,3,6312.9659,-1000.0000,90.0000,3.0635,-58.5483,34.7229,1,1
1100,4.736199,3,6318.0129,-1000.0000,90.0000,2.9688,-57.2714,35.8088,1,1
1101,4.746085,3,6323.1536,-1000.0000,90.0000,2.8998,-55.8396,37.0036,1,1
1102,4.756468,3,6328.5529,-1000.0000,90.0000,3.0053,-53.9950,38.3095,1,1
1103,4.766531,3,6333.7854,-1000.0000,90.0000,3.4364,-51.6566,38.1564,1,1
