render_tick,elapsed_seconds
0,0.023722574
1,0.070627611
2,0.546941838
3,0.559101217
4,0.574537965
5,0.591109438
6,0.618264565
7,0.629483693
8,0.647315823
9,0.665482659
10,0.683906430
11,0.700132485
12,0.716093304
13,0.735119679
14,0.754072282
15,0.771946092
16,0.789209340
17,0.807478668
