frame,wall_seconds,wall_ms,sim_ms,phase,active,spawned,rivals,infected,health_sum,paths,blocked,overlap_pairs,resident_bytes
919,2.083349118,10.887281,10.725976,1,0,0,0,0,0.000,0,0,0,2899832832
920,2.094526155,11.177037,10.910042,1,0,0,0,0,0.000,0,0,0,2899869696
921,2.106073809,11.547654,10.995043,1,0,0,0,0,0.000,0,0,0,2899902464
922,2.118220849,12.147040,11.523895,1,0,0,0,0,0.000,0,0,0,2899902464
923,2.130540251,12.319402,12.183419,1,0,0,0,0,0.000,0,0,0,2899939328
924,2.141841661,11.301410,12.312112,2,0,0,0,0,0.000,0,0,0,2899968000
925,2.153559000,11.717339,11.559896,2,0,0,0,0,0.000,0,0,0,2899972096
926,2.164756207,11.197207,11.531805,2,0,0,0,0,0.000,0,0,0,2900013056
927,2.175687009,10.930802,11.166737,2,0,0,0,0,0.000,0,0,0,2900045824
928,2.185665130,9.978121,11.090725,2,2,2,1,1,156.000,1,0,0,2900074496
929,2.195147810,9.482680,9.618763,2,2,2,1,1,156.000,1,0,0,2900131840
930,2.206863228,11.715418,9.512220,2,2,2,1,1,156.000,1,0,0,2900135936
931,2.218303982,11.440754,11.698538,2,2,2,1,1,156.000,1,0,0,2900185088
932,2.230507671,12.203689,11.387743,2,2,2,1,1,156.000,1,0,0,2900246528
933,2.241518025,11.010354,12.385213,2,2,2,1,1,156.000,1,0,0,2900271104
934,2.252942877,11.424852,10.901111,2,2,2,1,1,156.000,1,0,0,2900320256
935,2.263817318,10.874441,11.458334,2,2,2,1,1,156.000,1,0,0,2900357120
936,2.275147239,11.329921,10.867900,2,2,2,1,1,156.000,1,0,0,2900357120
937,2.286265585,11.118346,11.448273,2,2,2,1,1,156.000,1,0,0,2900398080
938,2.297361510,11.095925,11.062305,2,2,2,1,1,156.000,1,0,0,2900430848
939,2.308100417,10.738907,11.086915,2,2,2,1,1,156.000,1,0,0,2900434944
940,2.319222763,11.122346,10.809159,2,2,2,1,1,156.000,1,0,0,2900492288
941,2.330582564,11.359801,10.971253,2,2,2,1,1,156.000,1,0,0,2900520960
942,2.342804494,12.221930,11.422012,2,2,2,1,1,156.000,1,0,0,2900520960
943,2.353890509,11.086015,12.343504,2,2,2,1,1,156.000,1,0,0,2900561920
944,2.365738831,11.848322,10.803298,2,2,2,1,1,156.000,1,0,0,2900594688
945,2.377134663,11.395832,11.942314,2,2,2,1,1,156.000,1,0,0,2900594688
946,2.388862273,11.727610,11.380812,2,2,2,1,1,156.000,1,0,0,2900635648
947,2.400935340,12.073067,11.736369,2,2,2,1,1,156.000,1,0,0,2900668416
948,2.411954153,11.018813,12.081308,2,2,2,1,1,156.000,1,0,0,2900672512
949,2.423507499,11.553346,11.003253,2,2,2,1,1,156.000,1,0,0,2900709376
950,2.435046794,11.539295,11.572946,2,2,2,1,1,156.000,1,0,0,2900738048
951,2.446486937,11.440143,11.526305,3,4,4,1,3,296.000,3,0,0,2900811776
952,2.458443332,11.956395,11.492324,3,3,4,0,3,296.000,3,0,0,2900926464
953,2.472142414,13.699082,11.921003,3,3,4,0,3,296.000,3,0,0,2900959232
954,2.484417106,12.274692,13.716374,3,3,4,0,3,296.000,3,0,0,2900971520
955,2.495867939,11.450833,12.291051,3,3,4,0,3,296.000,3,0,0,2901020672
956,2.508061118,12.193179,11.398882,3,3,4,0,3,296.000,3,0,0,2901053440
957,2.519958751,11.897633,12.192100,3,3,4,0,3,296.000,3,0,0,2901053440
958,2.530818942,10.860191,11.936464,3,3,4,0,3,296.000,3,0,0,2901082112
959,2.542473150,11.654208,10.947652,3,3,4,0,3,296.000,3,0,0,2901123072
960,2.553412822,10.939672,11.612227,3,3,4,0,3,296.000,3,0,0,2901123072
961,2.565003997,11.591175,10.950332,3,3,4,0,3,296.000,3,0,0,2901159936
962,2.576293538,11.289541,11.553846,3,3,4,0,3,296.000,3,0,0,2901188608
963,2.587221528,10.927990,11.338990,3,3,4,0,3,296.000,3,0,0,2901188608
964,2.597001495,9.779967,10.866291,3,3,4,0,3,296.000,3,0,0,2901229568
965,2.606305121,9.303626,9.772036,3,3,4,0,3,296.000,3,0,0,2901245952
966,2.615781520,9.476399,9.338106,3,3,4,0,3,296.000,3,0,0,2901291008
967,2.625186058,9.404538,9.469889,3,3,4,0,3,296.000,3,0,0,2901348352
968,2.634348761,9.162703,9.380298,3,3,4,0,3,296.000,3,0,0,2901360640
969,2.643890112,9.541351,9.224064,3,3,4,0,3,296.000,3,0,0,2901467136
970,2.654499667,10.609555,9.557661,3,3,4,0,3,296.000,3,0,0,2901475328
971,2.665763516,11.263849,10.578774,3,3,4,0,3,296.000,3,0,0,2901516288
972,2.676631286,10.867770,11.209568,3,3,4,0,3,296.000,3,0,0,2901549056
973,2.687719631,11.088345,10.849960,3,3,4,0,3,296.000,3,0,0,2901549056
974,2.699278226,11.558595,11.114205,3,3,4,0,3,296.000,3,0,0,2901590016
975,2.711175319,11.897093,11.603127,3,3,4,0,3,296.000,3,0,0,2901626880
976,2.722654374,11.479055,11.842102,3,3,4,0,3,296.000,3,0,0,2901630976
977,2.733606766,10.952392,11.482374,3,3,4,0,3,296.000,3,0,0,2901676032
978,2.745736024,12.129258,10.953602,3,3,4,0,3,296.000,3,0,0,2901704704
979,2.757826921,12.090897,12.121688,3,3,4,0,3,296.000,3,0,0,2901704704
980,2.770380259,12.553338,12.094127,3,3,4,0,3,296.000,3,0,0,2901745664
981,2.782518178,12.137919,12.585999,3,3,4,0,3,296.000,3,0,0,2901778432
982,2.794715347,12.197169,12.140018,3,3,4,0,3,296.000,3,0,0,2901782528
983,2.806957958,12.242611,12.177649,3,3,4,0,3,296.000,3,0,0,2901819392
984,2.818702747,11.744789,12.260201,3,3,4,0,3,296.000,3,0,0,2901852160
985,2.830835446,12.132699,11.752790,3,3,4,0,3,296.000,3,0,0,2901852160
986,2.843019785,12.184339,12.106938,3,3,4,0,3,296.000,3,0,0,2901893120
987,2.855326337,12.306552,12.185049,3,3,4,0,3,296.000,3,0,0,2901925888
988,2.867733052,12.406715,12.342564,3,3,4,0,3,296.000,3,0,0,2901954560
989,2.880536475,12.803423,12.364933,3,3,4,0,3,296.000,3,0,0,2901954560
990,2.892956599,12.420124,12.832524,3,3,4,0,3,296.000,3,0,0,2901995520
991,2.905546728,12.590129,12.399603,3,3,4,0,3,296.000,3,0,0,2902044672
992,2.917175284,11.628556,12.619310,3,3,4,0,3,296.000,3,0,0,2902044672
993,2.930036639,12.861355,11.595827,3,3,4,0,3,296.000,3,0,0,2902077440
994,2.941837450,11.800811,12.863343,3,3,4,0,3,296.000,3,0,0,2902106112
995,2.954200613,12.363163,11.797771,3,3,4,0,3,296.000,3,0,0,2902106112
996,2.966142947,11.942334,12.408125,3,3,4,0,3,296.000,3,0,0,2902134784
997,2.977673573,11.530626,11.913554,3,3,4,0,3,296.000,3,0,0,2902171648
998,2.989878192,12.204619,11.517634,3,3,4,0,3,296.000,3,0,0,2902200320
999,3.001953529,12.075337,12.209380,3,3,4,0,3,296.000,3,0,0,2902200320
1000,3.014311922,12.358393,12.068216,3,3,4,0,3,296.000,3,0,0,2902237184
1001,3.026427431,12.115509,12.386875,3,3,4,0,3,296.000,3,0,0,2902269952
1002,3.039759415,13.331984,12.113588,3,3,4,0,3,296.000,3,0,0,2902278144
1003,3.052063507,12.304092,13.301434,3,3,4,0,3,296.000,3,0,0,2902306816
1004,3.064118274,12.054767,12.308521,3,3,4,0,3,296.000,3,0,0,2902339584
1005,3.076598490,12.480216,12.077528,3,3,4,0,3,296.000,3,0,0,2902364160
1006,3.088950093,12.351603,12.454585,3,3,4,0,3,296.000,3,0,0,2902368256
1007,3.101102072,12.151979,12.343563,3,3,4,0,3,296.000,3,0,0,2902409216
1008,3.114308663,13.206591,12.117618,3,3,4,0,3,296.000,3,0,0,2902437888
1009,3.125926501,11.617838,13.185682,3,3,4,0,3,296.000,3,0,0,2902437888
1010,3.137538398,11.611897,11.614156,3,3,4,0,3,296.000,3,0,0,2902470656
1011,3.149231676,11.693278,11.641648,3,3,4,0,3,296.000,3,0,0,2902507520
1012,3.162219573,12.987897,11.660747,3,3,4,0,3,296.000,3,0,0,2902507520
1013,3.174136576,11.917003,12.999228,3,3,4,0,3,296.000,3,0,0,2902540288
1014,3.186989951,12.853375,11.928204,3,3,4,0,3,296.000,3,0,0,2902577152
1015,3.199470606,12.480655,12.841344,3,3,4,0,3,296.000,3,0,0,2902605824
1016,3.211542444,12.071838,12.513677,3,3,4,0,3,296.000,3,0,0,2902609920
1017,3.223773724,12.231280,12.150898,3,3,4,0,3,296.000,3,0,0,2902675456
1018,3.236457554,12.683830,12.118468,3,3,4,0,3,296.000,3,0,0,2902712320
1019,3.249297228,12.839674,12.726272,3,3,4,0,3,296.000,3,0,0,2902724608
1020,3.261453927,12.156699,12.803763,3,3,4,0,3,296.000,3,0,0,2902765568
1021,3.274187069,12.733142,12.166879,3,3,4,0,3,296.000,3,0,0,2902798336
1022,3.286488880,12.301811,12.691190,3,3,4,0,3,296.000,3,0,0,2902851584
1023,3.298469395,11.980515,12.324323,3,3,4,0,3,296.000,3,0,0,2902851584
1024,3.310301497,11.832102,12.011936,3,3,4,0,3,296.000,3,0,0,2902888448
1025,3.322770603,12.469106,11.784670,3,3,4,0,3,296.000,3,0,0,2902921216
1026,3.335433633,12.663030,12.462526,3,3,4,0,3,296.000,3,0,0,2902921216
1027,3.347403497,11.969864,12.726811,3,3,4,0,3,296.000,3,0,0,2902958080
1028,3.358256458,10.852961,12.193790,3,3,4,0,3,296.000,3,0,0,2902999040
1029,3.369945526,11.689068,11.230738,3,3,4,0,3,296.000,3,0,0,2903003136
1030,3.381747058,11.801532,11.137926,3,3,4,0,3,296.000,3,0,0,2903040000
1031,3.393111198,11.364140,11.778771,3,3,4,0,3,296.000,3,0,0,2903085056
1032,3.404649894,11.538696,11.384471,3,3,4,0,3,296.000,3,0,0,2903085056
1033,3.416762502,12.112608,11.514865,3,3,4,0,3,296.000,3,0,0,2903121920
1034,3.428659835,11.897333,12.109288,3,3,4,0,3,296.000,3,0,0,2903154688
1035,3.440546247,11.886412,11.895523,3,3,4,0,3,296.000,3,0,0,2903154688
1036,3.452871550,12.325303,11.905683,3,3,4,0,3,296.000,3,0,0,2903187456
1037,3.464982058,12.110508,12.299382,3,3,4,0,3,296.000,3,0,0,2903216128
1038,3.477274729,12.292671,12.138298,3,3,4,0,3,296.000,3,0,0,2903244800
1039,3.489608943,12.334214,12.310523,3,3,4,0,3,296.000,3,0,0,2903269376
1040,3.502137579,12.528636,12.306602,3,3,4,0,3,296.000,3,0,0,2903326720
1041,3.514044222,11.906643,12.532597,3,3,4,0,3,296.000,3,0,0,2903359488
1042,3.526095649,12.051427,11.906213,3,3,4,0,3,296.000,3,0,0,2903367680
1043,3.537886670,11.791021,12.052366,3,3,4,0,3,296.000,3,0,0,2903400448
1044,3.549486496,11.599826,11.791411,3,3,4,0,3,296.000,3,0,0,2903437312
1045,3.561473871,11.987375,11.624748,3,3,4,0,3,296.000,3,0,0,2903437312
1046,3.573644251,12.170380,12.009595,3,3,4,0,3,296.000,3,0,0,2903478272
1047,3.585539483,11.895232,12.130618,3,3,4,0,3,296.000,3,0,0,2903515136
1048,3.597186141,11.646658,11.914174,3,3,4,0,3,296.000,3,0,0,2903515136
1049,3.608479130,11.292989,11.615306,3,3,4,0,3,296.000,3,0,0,2903547904
1050,3.619886573,11.407443,11.314641,3,3,4,0,3,296.000,3,0,0,2903584768
1051,3.631606341,11.719768,11.376621,3,3,4,0,3,296.000,3,0,0,2903584768
1052,3.642880552,11.274211,11.726320,3,3,4,0,3,296.000,3,0,0,2903625728
1053,3.654674283,11.793731,11.273779,3,3,4,0,3,296.000,3,0,0,2903658496
1054,3.666443952,11.769669,11.805691,3,3,4,0,3,296.000,3,0,0,2903658496
1055,3.678447737,12.003785,11.789691,3,3,4,0,3,296.000,3,0,0,2903691264
1056,3.690609716,12.161979,11.991365,3,3,4,0,3,296.000,3,0,0,2903724032
1057,3.702443038,11.833322,12.124108,3,3,4,0,3,296.000,3,0,0,2903724032
1058,3.713349049,10.906011,11.860242,3,3,4,0,3,296.000,3,0,0,2903752704
1059,3.725092099,11.743050,10.901491,3,3,4,0,3,296.000,3,0,0,2903797760
1060,3.736561572,11.469473,11.730749,3,3,4,0,3,296.000,3,0,0,2903797760
1061,3.748120108,11.558536,11.488535,3,3,4,0,3,296.000,3,0,0,2903830528
1062,3.760234006,12.113898,11.548925,3,3,4,0,3,296.000,3,0,0,2903875584
1063,3.771902504,11.668498,12.119207,3,3,4,0,3,296.000,3,0,0,2903879680
1064,3.783676594,11.774090,11.638838,3,3,4,0,3,296.000,3,0,0,2903912448
1065,3.795483655,11.807061,11.786451,3,3,4,0,3,296.000,3,0,0,2903949312
1066,3.807295477,11.811822,11.836312,3,3,4,0,3,296.000,3,0,0,2903949312
1067,3.819045397,11.749920,11.827231,3,3,4,0,3,296.000,3,0,0,2903986176
1068,3.831227306,12.181909,11.701719,3,3,4,0,3,296.000,3,0,0,2904018944
1069,3.843428375,12.201069,12.176229,3,3,4,0,3,296.000,3,0,0,2904047616
1070,3.856674378,13.246003,12.238701,3,3,4,0,3,296.000,3,0,0,2904047616
1071,3.870166867,13.492489,13.211492,3,3,4,0,3,296.000,3,0,0,2904084480
1072,3.883274527,13.107660,13.497208,3,3,4,0,3,296.000,3,0,0,2904113152
1073,3.895618129,12.343602,13.107330,3,3,4,0,3,296.000,3,0,0,2904137728
1074,3.908064185,12.446056,12.352093,3,3,4,0,3,296.000,3,0,0,2904137728
1075,3.920141432,12.077247,12.444755,3,3,4,0,3,296.000,3,0,0,2904195072
1076,3.932227179,12.085747,12.092837,3,3,4,0,3,296.000,3,0,0,2904231936
1077,3.944489980,12.262801,12.086418,3,3,4,0,3,296.000,3,0,0,2904231936
1078,3.956878144,12.388164,12.267782,3,3,4,0,3,296.000,3,0,0,2904264704
1079,3.969932763,13.054619,12.359972,3,3,4,0,3,296.000,3,0,0,2904297472
1080,3.982529351,12.596588,13.056199,3,3,4,0,3,296.000,3,0,0,2904322048
1081,3.994897425,12.368074,12.658500,3,3,4,0,3,296.000,3,0,0,2904322048
1082,4.007504283,12.606858,12.333793,3,3,4,0,3,296.000,3,0,0,2904363008
