render_tick,elapsed_seconds
0,0.024735314
1,0.057590570
2,0.075737364
3,0.490354766
4,0.504081416
5,0.520167216
6,0.537779340
7,0.568152933
8,0.580005094
9,0.598009235
10,0.617012448
11,0.633765523
12,0.650792183
13,0.668763444
14,0.687809957
15,0.705837699
16,0.724040104
