name,frame,sim_time,yaw
static_000,723,7.040047,0.000000
static_001,725,7.221174,0.000000
static_002,727,7.403823,0.000000
static_003,729,7.595537,0.000000
static_004,731,7.786630,0.000000
static_005,733,7.969398,0.000000
static_006,735,8.171403,0.000000
static_007,737,8.376179,0.000000
static_008,739,8.574786,0.000000
static_009,741,8.768630,0.000000
pan_000,1131,14.811761,-24.783351
pan_001,1133,14.997168,-22.465760
pan_002,1135,15.174460,-20.249618
pan_003,1137,15.353607,-18.010281
pan_004,1139,15.542680,-15.646860
pan_005,1141,15.729271,-13.314478
pan_006,1143,15.931138,-10.791135
pan_007,1145,16.114713,-8.496450
pan_008,1147,16.295679,-6.234371
pan_009,1149,16.475968,-3.980762
pan_010,1151,16.658787,-1.695527
pan_011,1153,16.837786,0.541958
pan_012,1155,17.053358,3.236614
pan_013,1157,17.268188,5.921981
pan_014,1159,17.447567,8.164223
pan_015,1161,17.634546,10.501459
pan_016,1163,17.816735,12.778820
pan_017,1165,18.027976,15.419333
pan_018,1167,18.239245,18.060197
pan_019,1169,18.448511,20.676024
pan_020,1171,18.629408,22.937238
pan_021,1173,18.843138,25.000000
pan_022,1175,19.057050,25.000000
pan_023,1177,19.259577,25.000000
pan_024,1179,19.435107,25.000000
pan_025,1181,19.612170,25.000000
pan_026,1183,19.791289,25.000000
pan_027,1185,19.967339,25.000000
pan_028,1187,20.138288,25.000000
pan_029,1189,20.308501,25.000000
pan_030,1191,20.475054,25.000000
pan_031,1193,20.642265,25.000000
walk_end,1361,22.655470,0.000000
