frame,time,phase,age,fire_time,fire_weight,hit_time,hit_weight,barrel_angle,foot_displacement,ammo,health
1132,5.301693,3,0.453164,0.000000,0.000000,0.000000,0.000000,0.000000,0.034062,59,100.000000
1133,5.315419,3,0.466890,0.000000,0.000000,0.000000,0.000000,0.000000,0.031283,59,100.000000
1134,5.327905,3,0.479376,0.000000,0.000000,0.000000,0.000000,0.000000,0.029205,59,100.000000
1135,5.341625,3,0.493096,0.000000,0.000000,0.000000,0.000000,0.000000,0.029957,59,100.000000
1136,5.354794,3,0.506265,0.000000,0.000000,0.000000,0.000000,0.000000,0.032497,59,100.000000
1137,5.368811,3,0.520282,0.000000,0.000000,0.000000,0.000000,0.000000,0.033997,59,100.000000
1138,5.381554,3,0.533025,0.000000,0.000000,0.000000,0.000000,0.000000,0.029723,59,100.000000
1139,5.394099,3,0.545570,0.000000,0.000000,0.000000,0.000000,0.000000,0.028294,59,100.000000
1140,5.407044,3,0.558515,0.000000,0.000000,0.000000,0.000000,0.000000,0.030317,59,100.000000
1141,5.420067,3,0.571538,0.000000,0.000000,0.000000,0.000000,0.000000,0.033444,59,100.000000
1142,5.432166,3,0.583637,0.000000,0.000000,0.000000,0.000000,0.000000,0.036520,59,100.000000
1143,5.445331,3,0.596803,0.000000,0.000000,0.000000,0.000000,0.000000,0.037564,59,100.000000
1144,5.459300,3,0.610771,0.000000,0.000000,0.000000,0.000000,0.000000,0.038428,59,100.000000
1145,5.471879,3,0.623350,0.000000,0.000000,0.000000,0.000000,0.000000,0.039537,59,100.000000
1146,5.485581,3,0.637052,0.000000,0.000000,0.000000,0.000000,0.000000,0.041293,59,100.000000
1147,5.499240,3,0.650711,0.000000,0.000000,0.000000,0.000000,0.000000,0.043101,59,100.000000
1148,5.512811,3,0.664283,0.000000,0.000000,0.000000,0.000000,0.000000,0.045231,59,100.000000
1149,5.526470,3,0.677942,0.000000,0.000000,0.000000,0.000000,0.000000,0.047440,59,100.000000
1150,5.539302,3,0.690773,0.000000,0.000000,0.000000,0.000000,0.000000,0.048839,59,100.000000
1151,5.552159,3,0.703631,0.000000,0.000000,0.000000,0.000000,0.000000,0.049455,59,100.000000
1152,5.565629,3,0.717100,0.000000,0.000000,0.000000,0.000000,0.000000,0.050148,59,100.000000
1153,5.578498,3,0.729969,0.000000,0.000000,0.000000,0.000000,0.000000,0.051105,59,100.000000
1154,5.591142,3,0.742613,0.000000,0.000000,0.000000,0.000000,0.000000,0.052095,59,100.000000
1155,5.603980,3,0.755451,0.000000,0.000000,0.000000,0.000000,0.000000,0.053253,59,100.000000
1156,5.616779,3,0.768250,0.000000,0.000000,0.000000,0.000000,0.000000,0.054678,59,100.000000
1157,5.629130,3,0.780601,0.000000,0.000000,0.000000,0.000000,0.000000,0.056070,59,100.000000
1158,5.641359,3,0.792830,0.000000,0.000000,0.000000,0.000000,0.000000,0.056682,59,100.000000
1159,5.653926,3,0.805397,0.000000,0.000000,0.000000,0.000000,0.000000,0.056932,59,100.000000
1160,5.666613,3,0.818084,0.000000,0.000000,0.000000,0.000000,0.000000,0.057224,59,100.000000
1161,5.678972,3,0.830443,0.000000,0.000000,0.000000,0.000000,0.000000,0.056302,59,100.000000
1162,5.691808,3,0.843279,0.000000,0.000000,0.000000,0.000000,0.000000,0.055442,59,100.000000
1163,5.704400,3,0.855871,0.000000,0.000000,0.000000,0.000000,0.000000,0.054989,59,100.000000
1164,5.716765,3,0.868236,0.000000,0.000000,0.000000,0.000000,0.000000,0.055045,59,100.000000
1165,5.728541,3,0.880012,0.000000,0.000000,0.000000,0.000000,0.000000,0.055114,59,100.000000
1166,5.740943,3,0.892414,0.000000,0.000000,0.000000,0.000000,0.000000,0.054597,59,100.000000
1167,5.754363,3,0.905834,0.000000,0.000000,0.000000,0.000000,0.000000,0.053889,59,100.000000
1168,5.767328,3,0.918799,0.000000,0.000000,0.000000,0.000000,0.000000,0.053485,59,100.000000
1169,5.780198,3,0.931669,0.000000,0.000000,0.000000,0.000000,0.000000,0.052631,59,100.000000
1170,5.792732,3,0.944203,0.000000,0.000000,0.000000,0.000000,0.000000,0.051849,59,100.000000
1171,5.806623,3,0.958094,0.000000,0.000000,0.000000,0.000000,0.000000,0.052391,59,100.000000
1172,5.819923,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.054355,59,100.000000
1173,5.833355,4,0.013432,0.000000,0.000000,0.000000,0.000000,0.000000,0.056328,59,100.000000
1174,5.847356,4,0.027433,0.000000,0.000000,0.000000,0.000000,0.000000,0.056431,59,100.000000
1175,5.860541,4,0.040618,0.000000,0.000000,0.000000,0.000000,0.000000,0.056718,59,100.000000
1176,5.873652,4,0.053728,0.000000,0.000000,0.000000,0.000000,0.000000,0.057875,59,100.000000
1177,5.886633,4,0.066710,0.000000,0.000000,0.000000,0.000000,0.000000,0.059670,59,100.000000
1178,5.899667,4,0.079744,0.000000,0.000000,0.000000,0.000000,0.000000,0.061485,59,100.000000
1179,5.911304,4,0.091380,0.000000,0.000000,0.000000,0.000000,0.000000,0.060292,59,100.000000
1180,5.924429,4,0.104505,0.000000,0.000000,0.000000,0.000000,0.000000,0.058874,59,100.000000
1181,5.935982,4,0.116058,0.000000,0.000000,0.000000,0.000000,0.000000,0.057768,59,100.000000
1182,5.945798,4,0.125875,0.000000,0.000000,0.000000,0.000000,0.000000,0.057255,59,100.000000
1183,5.957602,4,0.137679,0.000000,0.000000,0.000000,0.000000,0.000000,0.056674,59,100.000000
1184,5.968381,4,0.148457,0.000000,0.000000,0.000000,0.000000,0.000000,0.056457,59,100.000000
1185,5.979534,4,0.159611,0.000000,0.000000,0.000000,0.000000,0.000000,0.057839,59,100.000000
1186,5.990447,4,0.170524,0.000000,0.000000,0.000000,0.000000,0.000000,0.059232,59,100.000000
1187,6.001935,4,0.182011,0.000000,0.000000,0.000000,0.000000,0.000000,0.060659,59,100.000000
1188,6.012334,4,0.192411,0.000000,0.000000,0.000000,0.000000,0.000000,0.061666,59,100.000000
1189,6.023595,4,0.203672,0.000000,0.000000,0.000000,0.000000,0.000000,0.062808,59,100.000000
1190,6.034481,4,0.214558,0.000000,0.000000,0.000000,0.000000,0.000000,0.063859,59,100.000000
1191,6.045702,4,0.225779,0.000000,0.000000,0.000000,0.000000,0.000000,0.063993,59,100.000000
1192,6.056545,4,0.236621,0.000000,0.000000,0.000000,0.000000,0.000000,0.064173,59,100.000000
1193,6.067654,4,0.247731,0.000000,0.000000,0.000000,0.000000,0.000000,0.064289,59,100.000000
1194,6.078282,4,0.258359,0.000000,0.000000,0.000000,0.000000,0.000000,0.063309,59,100.000000
1195,6.089346,4,0.269422,0.000000,0.000000,0.000000,0.000000,0.000000,0.062286,59,100.000000
1196,6.100459,4,0.280536,0.000000,0.000000,0.000000,0.000000,0.000000,0.061372,59,100.000000
1197,6.111403,4,0.291480,0.000000,0.000000,0.000000,0.000000,0.000000,0.062914,59,100.000000
1198,6.122438,4,0.302515,0.000000,0.000000,0.000000,0.000000,0.000000,0.064505,59,100.000000
1199,6.133307,4,0.313384,0.000000,0.000000,0.000000,0.000000,0.000000,0.066110,59,100.000000
1200,6.144901,4,0.324977,0.000000,0.000000,0.000000,0.000000,0.000000,0.066385,59,100.000000
1201,6.156875,4,0.336952,0.000000,0.000000,0.000000,0.000000,0.000000,0.066662,59,100.000000
1202,6.167850,4,0.347927,0.000000,0.000000,0.000000,0.000000,0.000000,0.066808,59,100.000000
1203,6.179913,4,0.359990,0.000000,0.000000,0.000000,0.000000,0.000000,0.066026,59,100.000000
1204,6.191472,4,0.371549,0.000000,0.000000,0.000000,0.000000,0.000000,0.065304,59,100.000000
1205,6.202131,4,0.382208,0.000000,0.000000,0.000000,0.000000,0.000000,0.064914,59,100.000000
1206,6.213220,4,0.393297,0.000000,0.000000,0.000000,0.000000,0.000000,0.065529,59,100.000000
1207,6.224609,4,0.404686,0.000000,0.000000,0.000000,0.000000,0.000000,0.066160,59,100.000000
1208,6.235630,4,0.415707,0.000000,0.000000,0.000000,0.000000,0.000000,0.067462,59,100.000000
1209,6.246496,4,0.426573,0.000000,0.000000,0.000000,0.000000,0.000000,0.071381,59,100.000000
1210,6.257535,4,0.437612,0.000000,0.000000,0.000000,0.000000,0.000000,0.075489,59,100.000000
1211,6.269214,4,0.449291,0.000000,0.000000,0.000000,0.000000,0.000000,0.079893,59,100.000000
1212,6.280652,4,0.460728,0.000000,0.000000,0.000000,0.000000,0.000000,0.084085,59,100.000000
1213,6.291897,4,0.471974,0.000000,0.000000,0.000000,0.000000,0.000000,0.088200,59,100.000000
1214,6.302683,4,0.482760,0.000000,0.000000,0.000000,0.000000,0.000000,0.092055,59,100.000000
1215,6.314265,4,0.494341,0.000000,0.000000,0.000000,0.000000,0.000000,0.095888,59,100.000000
1216,6.325405,4,0.505481,0.000000,0.000000,0.000000,0.000000,0.000000,0.099620,59,100.000000
1217,6.336233,4,0.516310,0.000000,0.000000,0.000000,0.000000,0.000000,0.103332,59,100.000000
1218,6.347638,4,0.527714,0.000000,0.000000,0.000000,0.000000,0.000000,0.107552,59,100.000000
1219,6.358703,4,0.538780,0.000000,0.000000,0.000000,0.000000,0.000000,0.111833,59,100.000000
1220,6.370114,4,0.550191,0.000000,0.000000,0.000000,0.000000,0.000000,0.114622,59,100.000000
1221,6.381235,4,0.561312,0.000000,0.000000,0.000000,0.000000,0.000000,0.113435,59,100.000000
1222,6.392652,4,0.572728,0.000000,0.000000,0.000000,0.000000,0.000000,0.112255,59,100.000000
1223,6.403380,4,0.583456,0.000000,0.000000,0.000000,0.000000,0.000000,0.110291,59,100.000000
1224,6.413898,4,0.593975,0.000000,0.000000,0.000000,0.000000,0.000000,0.106499,59,100.000000
1225,6.424977,4,0.605054,0.000000,0.000000,0.000000,0.000000,0.000000,0.102531,59,100.000000
1226,6.436707,4,0.616784,0.000000,0.000000,0.000000,0.000000,0.000000,0.101523,59,100.000000
1227,6.448457,4,0.628534,0.000000,0.000000,0.000000,0.000000,0.000000,0.108352,59,100.000000
1228,6.459480,4,0.639557,0.000000,0.000000,0.000000,0.000000,0.000000,0.114766,59,100.000000
1229,6.471187,4,0.651263,0.000000,0.000000,0.000000,0.000000,0.000000,0.118261,59,100.000000
1230,6.481948,4,0.662024,0.000000,0.000000,0.000000,0.000000,0.000000,0.116623,59,100.000000
1231,6.492654,4,0.672731,0.000000,0.000000,0.000000,0.000000,0.000000,0.115019,59,100.000000
1232,6.503130,4,0.683207,0.000000,0.000000,0.000000,0.000000,0.000000,0.114445,59,100.000000
1233,6.514308,4,0.694384,0.000000,0.000000,0.000000,0.000000,0.000000,0.116370,59,100.000000
1234,6.526564,4,0.706641,0.000000,0.000000,0.000000,0.000000,0.000000,0.118579,59,100.000000
1235,6.538476,4,0.718553,0.000000,0.000000,0.000000,0.000000,0.000000,0.120495,59,100.000000
1236,6.550303,4,0.730379,0.000000,0.000000,0.000000,0.000000,0.000000,0.121999,59,100.000000
1237,6.561900,4,0.741977,0.000000,0.000000,0.000000,0.000000,0.000000,0.123486,59,100.000000
1238,6.574514,4,0.754591,0.000000,0.000000,0.000000,0.000000,0.000000,0.123096,59,100.000000
1239,6.586271,4,0.766347,0.000000,0.000000,0.000000,0.000000,0.000000,0.121614,59,100.000000
1240,6.597405,4,0.777482,0.000000,0.000000,0.000000,0.000000,0.000000,0.120220,59,100.000000
1241,6.608612,4,0.788689,0.000000,0.000000,0.000000,0.000000,0.000000,0.118804,59,100.000000
1242,6.619978,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.117372,59,100.000000
1243,6.630707,5,0.010728,0.000000,0.000000,0.000000,0.000000,0.000000,0.116038,59,100.000000
1244,6.641751,5,0.021773,0.000000,0.000000,0.000000,0.000000,0.000000,0.117174,59,100.000000
1245,6.653035,5,0.033057,0.000000,0.000000,0.000000,0.000000,0.000000,0.119142,59,100.000000
1246,6.663636,5,0.043658,0.000000,0.000000,0.000000,0.000000,0.000000,0.120994,59,100.000000
1247,6.675391,5,0.055413,0.000000,0.000000,0.000000,0.000000,0.000000,0.122066,59,100.000000
1248,6.686360,5,0.066382,0.000000,0.000000,0.000000,0.000000,0.000000,0.122742,59,100.000000
1249,6.698019,5,0.078041,0.000000,0.000000,0.000000,0.000000,0.000000,0.123472,59,100.000000
1250,6.709344,5,0.089366,0.000000,0.000000,0.000000,0.000000,0.000000,0.123207,59,100.000000
1251,6.720066,5,0.100088,0.000000,0.000000,0.000000,0.000000,0.000000,0.122919,59,100.000000
1252,6.730977,5,0.110999,0.000000,0.000000,0.000000,0.000000,0.000000,0.122802,59,100.000000
1253,6.742517,5,0.122538,0.000000,0.000000,0.000000,0.000000,0.000000,0.124082,59,100.000000
1254,6.754521,5,0.134543,0.000000,0.000000,0.000000,0.000000,0.000000,0.125758,59,100.000000
1255,6.766680,5,0.146701,0.000000,0.000000,0.000000,0.000000,0.000000,0.127462,59,100.000000
1256,6.778492,5,0.158514,0.000000,0.000000,0.000000,0.000000,0.000000,0.127471,59,100.000000
1257,6.789973,5,0.169995,0.000000,0.000000,0.000000,0.000000,0.000000,0.127520,59,100.000000
1258,6.801927,5,0.181948,0.000000,0.000000,0.000000,0.000000,0.000000,0.127797,59,100.000000
1259,6.813744,5,0.193765,0.000000,0.000000,0.000000,0.000000,0.000000,0.128986,59,100.000000
1260,6.825118,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59,95.000000
1261,6.836094,6,0.010976,0.000000,0.000000,0.010976,0.178356,0.033168,0.000429,59,95.000000
1262,6.847731,6,0.022613,0.000000,0.000000,0.022613,0.367466,0.137898,0.002256,59,95.000000
1263,6.858836,6,0.033719,0.000000,0.000000,0.033719,0.547926,0.309397,0.004805,59,95.000000
1264,6.869977,6,0.044859,0.000000,0.000000,0.044859,0.650000,0.936569,0.007656,59,95.000000
1265,6.881470,6,0.056352,0.000000,0.000000,0.056352,0.650000,1.541239,0.011342,59,95.000000
1266,6.894439,6,0.069321,0.000000,0.000000,0.069321,0.650000,2.019557,0.015553,59,95.000000
1267,6.905224,6,0.080106,0.000000,0.000000,0.080106,0.650000,1.749917,0.018386,59,95.000000
1268,6.916768,6,0.091650,0.000000,0.000000,0.091650,0.650000,1.481826,0.020628,59,94.000000
1269,6.928982,6,0.103864,0.000000,0.000000,0.103864,0.650000,1.238873,0.023012,59,94.000000
1270,6.939896,6,0.114778,0.000000,0.000000,0.114778,0.650000,1.046199,0.024326,59,94.000000
1271,6.950986,6,0.125868,0.000000,0.000000,0.125868,0.650000,0.851688,0.025138,59,94.000000
1272,6.962469,6,0.137351,0.000000,0.000000,0.137351,0.650000,0.745010,0.026034,59,94.000000
1273,6.973271,6,0.148153,0.000000,0.000000,0.148153,0.650000,0.808531,0.027405,59,94.000000
1274,6.983577,6,0.158459,0.000000,0.000000,0.158459,0.650000,0.869500,0.029133,59,94.000000
1275,6.994752,6,0.169634,0.000000,0.000000,0.169634,0.650000,0.940974,0.031130,59,94.000000
1276,7.005774,6,0.180656,0.000000,0.000000,0.180656,0.650000,1.031487,0.032384,59,94.000000
1277,7.016944,6,0.191826,0.000000,0.000000,0.191826,0.650000,1.136789,0.032953,59,94.000000
1278,7.027633,6,0.202516,0.000000,0.000000,0.202516,0.650000,1.213595,0.033548,59,94.000000
1279,7.037581,6,0.212463,0.000000,0.000000,0.212463,0.650000,1.186135,0.034535,59,94.000000
1280,7.048057,6,0.222939,0.000000,0.000000,0.222939,0.650000,1.161446,0.036232,59,94.000000
1281,7.058383,6,0.233265,0.000000,0.000000,0.233265,0.650000,1.141473,0.038049,59,94.000000
1282,7.222455,6,0.397337,0.000000,0.000000,0.397337,0.650000,0.662734,0.046044,59,94.000000
1283,7.229589,6,0.404471,0.000000,0.000000,0.404471,0.650000,0.743739,0.045961,59,94.000000
1284,7.235840,6,0.410722,0.000000,0.000000,0.410722,0.650000,0.807688,0.045927,59,94.000000
1285,7.248186,6,0.423068,0.000000,0.000000,0.423068,0.650000,0.933477,0.045579,59,94.000000
1286,7.262157,6,0.437039,0.000000,0.000000,0.437039,0.650000,1.047035,0.045203,59,94.000000
1287,7.275719,6,0.450601,0.000000,0.000000,0.450601,0.650000,1.081792,0.044553,59,94.000000
1288,7.289602,6,0.464484,0.000000,0.000000,0.464484,0.650000,1.116705,0.043750,59,94.000000
1289,7.301891,6,0.476773,0.000000,0.000000,0.476773,0.650000,1.106771,0.043771,59,94.000000
1290,7.316094,6,0.490976,0.000000,0.000000,0.490976,0.650000,1.090437,0.048471,59,94.000000
1291,7.330180,6,0.505062,0.000000,0.000000,0.505062,0.650000,1.080918,0.053135,59,94.000000
1292,7.343489,6,0.518371,0.000000,0.000000,0.518371,0.650000,1.080870,0.053561,59,94.000000
1293,7.355562,6,0.530444,0.000000,0.000000,0.530444,0.650000,1.088293,0.052810,59,94.000000
1294,7.367751,6,0.542633,0.000000,0.000000,0.542633,0.639304,1.068029,0.052243,59,94.000000
1295,7.380679,6,0.555561,0.000000,0.000000,0.555561,0.586781,0.976785,0.053569,59,94.000000
1296,7.393759,6,0.568641,0.000000,0.000000,0.568641,0.533644,0.871122,0.054926,59,94.000000
1297,7.406210,6,0.581092,0.000000,0.000000,0.581092,0.483062,0.697708,0.055630,59,94.000000
1298,7.418888,6,0.593770,0.000000,0.000000,0.593770,0.431560,0.540843,0.055764,59,94.000000
1299,7.431239,6,0.606121,0.000000,0.000000,0.606121,0.381384,0.396558,0.055893,59,94.000000
1300,7.443887,6,0.618769,0.000000,0.000000,0.618769,0.329999,0.261521,0.054010,59,94.000000
1301,7.456173,6,0.631055,0.000000,0.000000,0.631055,0.280087,0.155338,0.051909,59,94.000000
1302,7.469655,6,0.644537,0.000000,0.000000,0.644537,0.225319,0.089968,0.050966,59,94.000000
1303,7.482602,6,0.657484,0.000000,0.000000,0.657484,0.172720,0.050256,0.054226,59,94.000000
1304,7.495592,6,0.670474,0.000000,0.000000,0.670474,0.119950,0.026007,0.057515,59,94.000000
1305,7.507792,6,0.682674,0.000000,0.000000,0.682674,0.070388,0.008937,0.057253,59,94.000000
1306,7.520475,6,0.695357,0.000000,0.000000,0.695357,0.018862,0.000640,0.055041,59,94.000000
1307,7.533677,6,0.708560,0.000000,0.000000,0.000000,0.000000,0.000000,0.052924,59,94.000000
1308,7.546422,6,0.721304,0.000000,0.000000,0.000000,0.000000,0.000000,0.053867,59,94.000000
1309,7.559341,6,0.734223,0.000000,0.000000,0.000000,0.000000,0.000000,0.054844,59,94.000000
1310,7.572443,6,0.747325,0.000000,0.000000,0.000000,0.000000,0.000000,0.055879,59,94.000000
1311,7.585703,6,0.760585,0.000000,0.000000,0.000000,0.000000,0.000000,0.056980,59,94.000000
1312,7.597619,6,0.772501,0.000000,0.000000,0.000000,0.000000,0.000000,0.058000,59,94.000000
1313,7.610343,6,0.785225,0.000000,0.000000,0.000000,0.000000,0.000000,0.058042,59,94.000000
1314,7.624184,6,0.799066,0.000000,0.000000,0.000000,0.000000,0.000000,0.058502,59,94.000000
1315,7.637926,6,0.812808,0.000000,0.000000,0.000000,0.000000,0.000000,0.058901,59,94.000000
1316,7.651344,6,0.826226,0.000000,0.000000,0.000000,0.000000,0.000000,0.057925,59,94.000000
1317,7.664392,6,0.839274,0.000000,0.000000,0.000000,0.000000,0.000000,0.057023,59,94.000000
1318,7.677575,6,0.852458,0.000000,0.000000,0.000000,0.000000,0.000000,0.054404,59,94.000000
1319,7.690804,6,0.865686,0.000000,0.000000,0.000000,0.000000,0.000000,0.051420,59,94.000000
1320,7.704122,6,0.879004,0.000000,0.000000,0.000000,0.000000,0.000000,0.049304,59,94.000000
1321,7.717799,6,0.892681,0.000000,0.000000,0.000000,0.000000,0.000000,0.049458,59,94.000000
1322,7.732474,6,0.907356,0.000000,0.000000,0.000000,0.000000,0.000000,0.050150,59,94.000000
1323,7.745670,6,0.920552,0.000000,0.000000,0.000000,0.000000,0.000000,0.050232,59,94.000000
1324,7.758985,6,0.933868,0.000000,0.000000,0.000000,0.000000,0.000000,0.050249,59,94.000000
1325,7.772087,6,0.946970,0.000000,0.000000,0.000000,0.000000,0.000000,0.050521,59,94.000000
1326,7.785321,6,0.960203,0.000000,0.000000,0.000000,0.000000,0.000000,0.051160,59,94.000000
1327,7.798639,6,0.973521,0.000000,0.000000,0.000000,0.000000,0.000000,0.051811,59,94.000000
1328,7.811755,6,0.986637,0.000000,0.000000,0.000000,0.000000,0.000000,0.053658,59,94.000000
1329,7.825516,6,1.000398,0.000000,0.000000,0.000000,0.000000,0.000000,0.055828,59,94.000000
1330,7.838670,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.056722,59,94.000000
1331,7.851404,7,0.012734,0.000000,0.000000,0.000000,0.000000,0.000000,0.055836,59,94.000000
1332,7.864551,7,0.025881,0.000000,0.000000,0.000000,0.000000,0.000000,0.054946,59,94.000000
1333,7.878502,7,0.039832,0.000000,0.000000,0.000000,0.000000,0.000000,0.051109,59,94.000000
1334,7.891454,7,0.052784,0.000000,0.000000,0.000000,0.000000,0.000000,0.047069,59,94.000000
1335,7.904082,7,0.065413,0.000000,0.000000,0.000000,0.000000,0.000000,0.044603,59,94.000000
1336,7.916946,7,0.078277,0.000000,0.000000,0.000000,0.000000,0.000000,0.045280,59,94.000000
1337,7.929550,7,0.090881,0.000000,0.000000,0.000000,0.000000,0.000000,0.045973,59,94.000000
1338,7.942692,7,0.104022,0.000000,0.000000,0.000000,0.000000,0.000000,0.047500,59,94.000000
1339,7.955768,7,0.117098,0.000000,0.000000,0.000000,0.000000,0.000000,0.049432,59,94.000000
1340,7.969248,7,0.130578,0.000000,0.000000,0.000000,0.000000,0.000000,0.051349,59,94.000000
1341,7.982309,7,0.143639,0.000000,0.000000,0.000000,0.000000,0.000000,0.052666,59,94.000000
1342,7.995659,7,0.156990,0.000000,0.000000,0.000000,0.000000,0.000000,0.054235,59,94.000000
1343,8.009188,7,0.170518,0.000000,0.000000,0.000000,0.000000,0.000000,0.071695,59,94.000000
1344,8.025318,7,0.186648,0.000000,0.000000,0.000000,0.000000,0.000000,0.068461,59,94.000000
1345,8.038785,7,0.200115,0.000000,0.000000,0.000000,0.000000,0.000000,0.066414,59,94.000000
1346,8.052621,7,0.213952,0.000000,0.000000,0.000000,0.000000,0.000000,0.064942,59,94.000000
1347,8.065493,7,0.226823,0.000000,0.000000,0.000000,0.000000,0.000000,0.064051,59,94.000000
1348,8.079524,7,0.240855,0.000000,0.000000,0.000000,0.000000,0.000000,0.058806,59,94.000000
1349,8.092024,7,0.253354,0.000000,0.000000,0.000000,0.000000,0.000000,0.053909,59,94.000000
1350,8.105837,7,0.267167,0.000000,0.000000,0.000000,0.000000,0.000000,0.050545,59,94.000000
1351,8.120253,7,0.281583,0.000000,0.000000,0.000000,0.000000,0.000000,0.049703,59,94.000000
1352,8.135217,7,0.296547,0.000000,0.000000,0.000000,0.000000,0.000000,0.049053,59,94.000000
1353,8.150604,7,0.311934,0.000000,0.000000,0.000000,0.000000,0.000000,0.049957,59,94.000000
1354,8.167084,7,0.328414,0.000000,0.000000,0.000000,0.000000,0.000000,0.050978,59,94.000000
1355,8.180322,7,0.341653,0.000000,0.000000,0.000000,0.000000,0.000000,0.052905,59,94.000000
1356,8.193695,7,0.355026,0.000000,0.000000,0.000000,0.000000,0.000000,0.054855,59,94.000000
1357,8.207017,7,0.368347,0.000000,0.000000,0.000000,0.000000,0.000000,0.054237,59,94.000000
1358,8.219135,7,0.380466,0.000000,0.000000,0.000000,0.000000,0.000000,0.051661,59,94.000000
1359,8.230912,7,0.392242,0.000000,0.000000,0.000000,0.000000,0.000000,0.049265,59,94.000000
1360,8.242056,7,0.403386,0.000000,0.000000,0.000000,0.000000,0.000000,0.049564,59,94.000000
1361,8.253205,7,0.414535,0.000000,0.000000,0.000000,0.000000,0.000000,0.050545,59,94.000000
1362,8.264016,7,0.425346,0.000000,0.000000,0.000000,0.000000,0.000000,0.051499,59,94.000000
1363,8.274132,7,0.435463,0.000000,0.000000,0.000000,0.000000,0.000000,0.052629,59,94.000000
1364,8.284213,7,0.445543,0.000000,0.000000,0.000000,0.000000,0.000000,0.053992,59,94.000000
1365,8.294339,7,0.455670,0.000000,0.000000,0.000000,0.000000,0.000000,0.055516,59,94.000000
1366,8.305770,7,0.467101,0.000000,0.000000,0.000000,0.000000,0.000000,0.055143,59,94.000000
1367,8.317560,7,0.478890,0.000000,0.000000,0.000000,0.000000,0.000000,0.052605,59,94.000000
1368,8.329654,7,0.490984,0.000000,0.000000,0.000000,0.000000,0.000000,0.050191,59,94.000000
1369,8.341351,7,0.502682,0.000000,0.000000,0.000000,0.000000,0.000000,0.049345,59,94.000000
1370,8.352946,7,0.514277,0.000000,0.000000,0.000000,0.000000,0.000000,0.049146,59,94.000000
1371,8.364031,7,0.525361,0.000000,0.000000,0.000000,0.000000,0.000000,0.048976,59,94.000000
1372,8.376717,7,0.538048,0.000000,0.000000,0.000000,0.000000,0.000000,0.047882,59,94.000000
