frame,wall_seconds,wall_ms,sim_ms,phase,x,y,z,yaw,roll,pitch,speed,velocity,contacts,travel,spin,throttle,steering,brake,held,dormant,health,impacts,driver,player_health,ammo,audio,resident_bytes
610,0.440638834,15.623665,16.668418,1,2800.0000,-450.0000,87.4736,0.0000,0.0000,0.0000,-0.0000,98.6424,4,51.1179,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3093147648
611,0.456729478,16.090644,16.667867,1,2800.0000,-450.0000,86.0687,0.0000,0.0000,0.0000,-0.0000,84.2879,4,49.4736,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3093180416
612,0.475041000,18.311522,16.668396,1,2800.0000,-450.0000,84.8938,0.0000,0.0000,0.0000,-0.0000,70.4868,4,48.0687,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3093344256
613,0.488756834,13.715834,16.668887,1,2800.0000,-450.0000,83.9362,0.0000,0.0000,0.0000,-0.0000,57.4517,4,46.8938,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3093393408
614,0.505284237,16.527403,16.668127,1,2800.0000,-450.0000,83.1804,0.0000,0.0000,0.0000,-0.0000,45.3433,4,45.9362,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3093479424
615,0.519659336,14.375099,16.667907,1,2800.0000,-450.0000,82.6091,0.0000,0.0000,0.0000,-0.0000,34.2732,4,45.1804,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3093544960
616,0.536965946,17.306610,16.669167,1,2800.0000,-450.0000,82.2039,0.0000,0.0000,0.0000,-0.0000,24.3108,4,44.6091,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3093610496
617,0.553452578,16.486632,16.667077,1,2800.0000,-450.0000,81.9457,0.0000,0.0000,0.0000,-0.0000,15.4918,4,44.2039,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3094069248
618,0.572826504,19.373926,16.668766,1,2800.0000,-450.0000,81.8154,0.0000,0.0000,0.0000,-0.0000,7.8168,4,43.9457,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3094446080
619,0.589532422,16.705918,16.668727,1,2800.0000,-450.0000,81.7943,0.0000,0.0000,0.0000,-0.0000,1.2639,4,43.8154,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3094511616
620,0.607781892,18.249470,16.667867,1,2800.0000,-450.0000,81.8645,0.0000,0.0000,0.0000,-0.0000,4.2108,4,43.7943,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3094552576
621,0.624619303,16.837411,16.667757,1,2800.0000,-450.0000,82.0090,0.0000,0.0000,0.0000,-0.0000,8.6682,4,43.8645,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3094605824
622,0.638993410,14.374107,16.668027,1,2800.0000,-450.0000,82.2120,0.0000,0.0000,0.0000,0.0000,12.1813,4,44.0090,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3094650880
623,0.656894454,17.901044,16.668177,1,2800.0000,-450.0000,82.4592,0.0000,0.0000,0.0000,0.0000,14.8315,4,44.2120,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3094708224
624,0.673371646,16.477192,16.667476,1,2800.0000,-450.0000,82.7377,0.0000,0.0000,0.0000,0.0000,16.7055,4,44.4592,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3094757376
625,0.690507713,17.136067,16.667837,1,2800.0000,-450.0000,83.0359,0.0000,0.0000,0.0000,0.0000,17.8929,4,44.7377,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3094802432
626,0.707323263,16.815550,16.668678,1,2800.0000,-450.0000,83.3440,0.0000,0.0000,0.0000,0.0000,18.4833,4,45.0359,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3094855680
627,0.719783900,12.460637,16.668436,1,2800.0000,-450.0000,83.6534,0.0000,0.0000,0.0000,0.0000,18.5642,4,45.3440,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3094917120
628,0.736787264,17.003364,16.668307,1,2800.0000,-450.0000,83.9571,0.0000,0.0000,0.0000,0.0000,18.2199,4,45.6534,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3094953984
629,0.756005095,19.217831,16.667487,1,2800.0000,-450.0000,84.2493,0.0000,0.0000,0.0000,0.0000,17.5297,4,45.9571,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3095003136
630,0.774473650,18.468555,16.667426,1,2800.0000,-450.0000,84.5254,0.0000,0.0000,0.0000,0.0000,16.5675,4,46.2493,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3095035904
631,0.786235932,11.762282,16.667908,1,2800.0000,-450.0000,84.7821,0.0000,0.0000,0.0000,0.0000,15.4003,4,46.5255,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3095044096
632,0.803332438,17.096506,16.667567,1,2800.0000,-450.0000,85.0170,0.0000,0.0000,0.0000,-0.0000,14.0887,4,46.7821,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3095085056
633,0.819569006,16.236568,16.667876,1,2800.0000,-450.0000,85.2284,0.0000,0.0000,0.0000,-0.0000,12.6860,4,47.0170,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3095117824
634,0.837607753,18.038747,16.667947,1,2800.0000,-450.0000,85.4157,0.0000,0.0000,0.0000,-0.0000,11.2389,4,47.2284,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3092336640
635,0.857411966,19.804213,16.667837,1,2800.0000,-450.0000,85.5789,0.0000,0.0000,0.0000,-0.0000,9.7868,4,47.4157,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3092402176
636,0.874487402,17.075436,16.668906,1,2800.0000,-450.0000,85.7183,0.0000,0.0000,0.0000,-0.0000,8.3627,4,47.5789,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3092426752
637,0.889453622,14.966220,16.667448,1,2800.0000,-450.0000,85.8348,0.0000,0.0000,0.0000,-0.0000,6.9936,4,47.7183,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3092430848
638,0.907539659,18.086037,16.668087,1,2800.0000,-450.0000,85.9298,0.0000,0.0000,0.0000,-0.0000,5.7005,4,47.8348,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3092467712
639,0.920166780,12.627121,16.668296,1,2800.0000,-450.0000,86.0048,0.0000,0.0000,0.0000,-0.0000,4.4992,4,47.9298,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3092508672
640,0.939116626,18.949846,16.668747,1,2800.0000,-450.0000,86.0615,0.0000,0.0000,0.0000,-0.0000,3.4009,4,48.0048,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3092541440
641,0.957720454,18.603828,16.667197,1,2800.0000,-450.0000,86.1017,0.0000,0.0000,0.0000,-0.0000,2.4127,4,48.0615,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3092586496
642,0.973912971,16.192517,16.667557,1,2800.0000,-450.0000,86.1274,0.0000,0.0000,0.0000,-0.0000,1.5377,4,48.1017,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3092615168
643,0.990472945,16.559974,16.668417,1,2800.0000,-450.0000,86.1403,0.0000,0.0000,0.0000,-0.0000,0.7762,4,48.1274,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3092647936
644,1.007862208,17.389263,16.668767,1,2800.0000,-450.0000,86.1424,0.0000,0.0000,0.0000,0.0000,0.1260,4,48.1403,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3092676608
645,1.024033714,16.171506,16.668846,1,2800.0000,-450.0000,86.1355,0.0000,0.0000,0.0000,0.0000,0.4172,4,48.1424,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3092705280
646,1.041378955,17.345241,16.688028,1,2800.0000,-450.0000,86.1211,0.0000,0.0000,0.0000,0.0000,0.8600,4,48.1355,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3092738048
647,1.057774836,16.395881,16.668057,1,2800.0000,-450.0000,86.1010,0.0000,0.0000,0.0000,0.0000,1.2085,4,48.1211,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3092774912
648,1.074129016,16.354180,16.668076,1,2800.0000,-450.0000,86.0764,0.0000,0.0000,0.0000,0.0000,1.4714,4,48.1010,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3092807680
649,1.091790895,17.661879,16.672037,1,2800.0000,-450.0000,86.0488,0.0000,0.0000,0.0000,0.0000,1.6573,4,48.0764,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3092844544
650,1.103962935,12.172040,16.667508,1,2800.0000,-450.0000,86.0192,0.0000,0.0000,0.0000,0.0000,1.7750,4,48.0488,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3092881408
651,1.124350781,20.387846,16.668256,1,2800.0000,-450.0000,85.9887,0.0000,0.0000,0.0000,0.0000,1.8336,4,48.0192,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3092918272
652,1.140776433,16.425652,16.669227,1,2800.0000,-450.0000,85.9580,0.0000,0.0000,0.0000,0.0000,1.8416,4,47.9887,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3092955136
653,1.156279795,15.503362,16.668737,1,2800.0000,-450.0000,85.9278,0.0000,0.0000,0.0000,0.0000,1.8074,4,47.9580,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3092992000
654,1.173689027,17.409232,16.668256,1,2800.0000,-450.0000,85.8988,0.0000,0.0000,0.0000,0.0000,1.7389,4,47.9278,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3093028864
655,1.191014319,17.325292,16.668287,1,2800.0000,-450.0000,85.8715,0.0000,0.0000,0.0000,0.0000,1.6434,4,47.8988,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3093061632
656,1.202712928,11.698609,16.668058,1,2800.0000,-450.0000,85.8460,0.0000,0.0000,0.0000,0.0000,1.5276,4,47.8715,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3093073920
657,1.222474032,19.761104,16.668756,1,2800.0000,-450.0000,85.8227,0.0000,0.0000,0.0000,0.0000,1.3975,4,47.8460,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3093118976
658,1.240403086,17.929054,16.668697,1,2800.0000,-450.0000,85.8017,0.0000,0.0000,0.0000,0.0000,1.2583,4,47.8227,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3093164032
659,1.256485140,16.082054,16.667877,1,2800.0000,-450.0000,85.7831,0.0000,0.0000,0.0000,0.0000,1.1148,4,47.8017,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3093233664
660,1.269216883,12.731743,16.668646,1,2800.0000,-450.0000,85.7670,0.0000,0.0000,0.0000,0.0000,0.0000,4,47.7831,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3093282816
661,1.288699839,19.482956,16.668818,1,2800.0000,-450.0000,85.7666,0.0000,0.0000,0.0000,0.0000,0.0226,4,47.7670,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3093319680
662,1.306608393,17.908554,16.667857,1,2800.0000,-450.0000,85.7659,0.0000,0.0000,0.0000,-0.0000,0.0408,4,47.7666,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3093377024
663,1.319402217,12.793824,16.667566,1,2800.0000,-450.0000,85.7650,0.0000,0.0000,0.0000,0.0000,0.0551,4,47.7659,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3093417984
664,1.339701551,20.299334,16.667637,1,2800.0000,-450.0000,85.7639,0.0000,0.0000,0.0000,-0.0000,0.0657,4,47.7650,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3093475328
665,1.358346111,18.644560,16.667756,1,2800.0000,-450.0000,85.7627,0.0000,0.0000,0.0000,0.0000,0.0000,4,47.7639,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3093512192
666,1.374740651,16.394540,16.668818,1,2800.0000,-450.0000,85.7624,0.0000,0.0000,0.0000,0.0000,0.0169,4,47.7627,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3093553152
667,1.385928522,11.187871,16.668487,1,2800.0000,-450.0000,85.7619,0.0000,0.0000,0.0000,0.0000,0.0305,4,47.7624,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3093606400
668,1.402826894,16.898372,16.668366,1,2800.0000,-450.0000,85.7612,0.0000,0.0000,0.0000,0.0000,0.0412,4,47.7619,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3093524480
669,1.422786940,19.960046,16.667957,1,2800.0000,-450.0000,85.7604,0.0000,0.0000,0.0000,0.0000,0.0491,4,47.7612,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3093561344
670,1.439912037,17.125097,16.668497,1,2800.0000,-450.0000,85.7595,0.0000,0.0000,0.0000,0.0000,0.0000,4,47.7604,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3093602304
671,1.452951327,13.039290,16.667206,1,2800.0000,-450.0000,85.7593,0.0000,0.0000,0.0000,0.0000,0.0126,4,47.7595,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3093643264
672,1.469399528,16.448201,16.668498,1,2800.0000,-450.0000,85.7589,0.0000,0.0000,0.0000,-0.0000,0.0228,4,47.7593,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3093696512
673,1.486667948,17.268420,16.668337,1,2800.0000,-450.0000,85.7584,0.0000,0.0000,0.0000,-0.0000,0.0308,4,47.7589,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3093725184
674,1.507025924,20.357976,16.668386,1,2800.0000,-450.0000,85.7578,0.0000,0.0000,0.0000,-0.0000,0.0367,4,47.7584,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3093766144
675,1.523795873,16.769949,16.668277,1,2800.0000,-450.0000,85.7571,0.0000,0.0000,0.0000,0.0000,0.0000,4,47.7578,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3093811200
676,1.538526158,14.730285,16.667767,1,2800.0000,-450.0000,85.7569,0.0000,0.0000,0.0000,0.0000,0.0094,4,47.7571,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3093827584
677,1.555528522,17.002364,16.667807,1,2800.0000,-450.0000,85.7566,0.0000,0.0000,0.0000,0.0000,0.0170,4,47.7569,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3093872640
678,1.569712616,14.184094,16.667037,1,2800.0000,-450.0000,85.7563,0.0000,0.0000,0.0000,0.0000,0.0230,4,47.7566,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3093917696
679,1.589281695,19.569079,16.668637,1,2800.0000,-450.0000,85.7558,0.0000,0.0000,0.0000,0.0000,0.0274,4,47.7562,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3093966848
680,1.608217291,18.935596,16.667826,1,2800.0000,-450.0000,85.7553,0.0000,0.0000,0.0000,0.0000,0.0000,4,47.7558,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3094036480
681,1.625025211,16.807920,16.668467,1,2800.0000,-450.0000,85.7552,0.0000,0.0000,0.0000,0.0000,0.0070,4,47.7553,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3094040576
682,1.636555617,11.530406,16.668358,1,2800.0000,-450.0000,85.7550,0.0000,0.0000,0.0000,0.0000,0.0127,4,47.7552,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3094085632
683,1.656253749,19.698132,16.668906,1,2800.0000,-450.0000,85.7547,0.0000,0.0000,0.0000,0.0000,0.0172,4,47.7550,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3094130688
684,1.669933482,13.679733,16.667907,1,2800.0000,-450.0000,85.7543,0.0000,0.0000,0.0000,0.0000,0.0205,4,47.7547,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3094159360
685,1.688728654,18.795172,16.668087,1,2800.0000,-450.0000,85.7539,0.0000,0.0000,0.0000,0.0000,0.0000,4,47.7543,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3094196224
686,1.703610952,14.882298,16.667436,1,2800.0000,-450.0000,85.7539,0.0000,0.0000,0.0000,0.0000,0.0053,4,47.7540,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3094228992
687,1.720332281,16.721329,16.667947,1,2800.0000,-450.0000,85.7537,0.0000,0.0000,0.0000,-0.0000,0.0096,4,47.7540,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3094261760
688,1.740420591,20.088310,16.667658,1,2800.0000,-450.0000,85.7535,0.0000,0.0000,0.0000,-0.0000,0.0129,4,47.7537,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3094310912
689,1.757831443,17.410852,16.668886,1,2800.0000,-450.0000,85.7532,0.0000,0.0000,0.0000,-0.0000,0.0154,4,47.7535,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3094343680
690,1.773035759,15.204316,16.667467,1,2800.0000,-450.0000,85.7529,0.0000,0.0000,0.0000,0.0000,0.0000,4,47.7532,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3094372352
691,1.790710367,17.674608,16.668837,1,2800.0000,-450.0000,85.7529,0.0000,0.0000,0.0000,0.0000,0.0039,4,47.7529,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3094401024
692,1.808201802,17.491435,16.667856,1,2800.0000,-450.0000,85.7528,0.0000,0.0000,0.0000,-0.0000,0.0072,4,47.7529,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3094429696
693,1.825013232,16.811430,16.668748,1,2800.0000,-450.0000,85.7526,0.0000,0.0000,0.0000,-0.0000,0.0096,4,47.7528,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3094458368
694,1.840731988,15.718756,16.667507,1,2800.0000,-450.0000,85.7524,0.0000,0.0000,0.0000,-0.0000,0.0115,4,47.7526,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3094487040
695,1.853402370,12.670382,16.668186,1,2800.0000,-450.0000,85.7522,0.0000,0.0000,0.0000,0.0000,0.0000,4,47.7524,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3094519808
696,1.870083537,16.681167,16.668627,1,2800.0000,-450.0000,85.7522,0.0000,0.0000,0.0000,0.0000,0.0029,4,47.7522,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3094552576
697,1.890760679,20.677142,16.667907,1,2800.0000,-450.0000,85.7521,0.0000,0.0000,0.0000,0.0000,0.0054,4,47.7522,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3094614016
698,1.903356329,12.595650,16.668556,1,2800.0000,-450.0000,85.7519,0.0000,0.0000,0.0000,0.0000,0.0072,4,47.7521,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3094659072
699,1.923970910,20.614581,16.668068,1,2800.0000,-450.0000,85.7518,0.0000,0.0000,0.0000,0.0000,0.0086,4,47.7519,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3094732800
700,1.941511156,17.540246,16.667927,1,2800.0000,-450.0000,85.7516,0.0000,0.0000,0.0000,0.0000,0.0000,4,47.7518,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3094790144
701,1.956992057,15.480901,16.668866,1,2800.0000,-450.0000,85.7516,0.0000,0.0000,0.0000,0.0000,0.0022,4,47.7516,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3093782528
702,1.973626353,16.634296,16.668827,1,2800.0000,-450.0000,85.7515,0.0000,0.0000,0.0000,0.0000,0.0040,4,47.7516,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3093835776
703,1.989664077,16.037724,16.668537,1,2800.0000,-450.0000,85.7515,0.0000,0.0000,0.0000,0.0000,0.0054,4,47.7515,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3092811776
704,2.005948775,16.284698,16.668527,1,2800.0000,-450.0000,85.7513,0.0000,0.0000,0.0000,0.0000,0.0065,4,47.7515,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3090780160
705,2.023341648,17.392873,16.667377,1,2800.0000,-450.0000,85.7512,0.0000,0.0000,0.0000,0.0000,0.0000,4,47.7513,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3090829312
706,2.040160118,16.818470,16.667667,1,2800.0000,-450.0000,85.7512,0.0000,0.0000,0.0000,0.0000,0.0016,4,47.7512,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3090808832
707,2.057179863,17.019745,16.667906,1,2800.0000,-450.0000,85.7512,0.0000,0.0000,0.0000,0.0000,0.0030,4,47.7512,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3089866752
708,2.074384911,17.205048,16.668297,1,2800.0000,-450.0000,85.7511,0.0000,0.0000,0.0000,0.0000,0.0041,4,47.7512,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3089907712
709,2.090475145,16.090234,16.667328,1,2800.0000,-450.0000,85.7511,0.0000,0.0000,0.0000,0.0000,0.0048,4,47.7511,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3089940480
710,2.106749963,16.274818,16.667756,1,2800.0000,-450.0000,85.7509,0.0000,0.0000,0.0000,0.0000,0.0000,4,47.7511,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3089969152
711,2.123342989,16.593026,16.668927,1,2800.0000,-450.0000,85.7509,0.0000,0.0000,0.0000,0.0000,0.0012,4,47.7509,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3090001920
712,2.140457755,17.114766,16.668767,1,2800.0000,-450.0000,85.7509,0.0000,0.0000,0.0000,0.0000,0.0022,4,47.7509,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3090026496
713,2.156782914,16.325159,16.668036,1,2800.0000,-450.0000,85.7508,0.0000,0.0000,0.0000,0.0000,0.0030,4,47.7509,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3090055168
714,2.173503173,16.720259,16.667337,1,2800.0000,-450.0000,85.7508,0.0000,0.0000,0.0000,0.0000,0.0036,4,47.7508,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3090083840
715,2.189973995,16.470822,16.668728,1,2800.0000,-450.0000,85.7507,0.0000,0.0000,0.0000,0.0000,0.0000,4,47.7508,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3090112512
716,2.206787055,16.813060,16.668776,1,2800.0000,-450.0000,85.7507,0.0000,0.0000,0.0000,0.0000,0.0009,4,47.7507,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3090141184
717,2.224017974,17.230919,16.667707,1,2800.0000,-450.0000,85.7507,0.0000,0.0000,0.0000,0.0000,0.0016,4,47.7507,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3090169856
718,2.240271072,16.253098,16.668067,1,2800.0000,-450.0000,85.7507,0.0000,0.0000,0.0000,0.0000,0.0023,4,47.7507,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3090198528
719,2.256594321,16.323249,16.667056,1,2800.0000,-450.0000,85.7505,0.0000,0.0000,0.0000,0.0000,0.0028,4,47.7507,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3090227200
720,2.269907006,13.312685,16.668048,1,2800.0000,-450.0000,85.7505,0.0000,0.0000,0.0000,0.0000,0.0000,4,47.7505,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3090268160
721,2.289362773,19.455767,16.668917,1,2800.0000,-450.0000,85.7505,0.0000,0.0000,0.0000,0.0000,0.0007,4,47.7505,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3090329600
722,2.307953831,18.591058,16.667366,1,2800.0000,-450.0000,85.7505,0.0000,0.0000,0.0000,-0.0000,0.0013,4,47.7505,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3090366464
723,2.324296801,16.342970,16.667607,1,2800.0000,-450.0000,85.7504,0.0000,0.0000,0.0000,-0.0000,0.0018,4,47.7505,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3090399232
