frame,wall_seconds,wall_ms,sim_ms,phase,x,y,z,yaw,roll,pitch,speed,velocity,contacts,travel,spin,throttle,steering,brake,held,dormant,health,impacts,driver,player_health,ammo,audio,resident_bytes
602,0.273982382,17.407924,228.038318,1,2800.0000,-450.0000,108.1046,0.0000,0.0000,0.0000,0.0000,48.7154,0,60.0000,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3074142208
603,0.292789274,18.806892,17.710110,1,2800.0000,-450.0000,106.9376,0.0000,0.0000,0.0000,0.0000,65.8957,0,60.0000,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3074879488
604,0.313138471,20.349197,18.720271,1,2800.0000,-450.0000,105.3650,0.0000,0.0000,0.0000,0.0000,84.0051,0,60.0000,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3077771264
605,0.329749626,16.611155,20.428397,1,2800.0000,-450.0000,103.2464,0.0000,0.0000,0.0000,0.0000,103.7061,0,60.0000,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3077779456
606,0.347875095,18.125469,16.667998,1,2800.0000,-450.0000,101.2506,0.0000,0.0000,0.0000,0.0000,119.7406,0,60.0000,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3078012928
607,0.363767115,15.892020,18.050317,1,2800.0000,-450.0000,98.7766,0.0000,0.0000,0.0000,0.0000,137.0578,0,60.0000,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3078332416
608,0.379568494,15.801379,16.667517,1,2800.0000,-450.0000,96.2264,0.0000,0.0000,0.0000,0.0000,153.0085,0,60.0000,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3078414336
609,0.394157397,14.588903,16.668927,1,2800.0000,-450.0000,93.8740,0.0000,0.0000,0.0000,0.0000,141.1203,4,58.2264,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3078492160
610,0.408528625,14.371228,16.667088,1,2800.0000,-450.0000,91.7388,0.0000,0.0000,0.0000,-0.0000,128.1109,4,55.8740,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3078582272
611,0.421662366,13.133741,16.667687,1,2800.0000,-450.0000,89.8311,0.0000,0.0000,0.0000,-0.0000,114.4565,4,53.7388,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3078656000
612,0.439614701,17.952335,16.669007,1,2800.0000,-450.0000,88.1547,0.0000,0.0000,0.0000,-0.0000,100.5678,4,51.8311,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3078729728
613,0.454309856,14.695155,16.669067,1,2800.0000,-450.0000,86.7080,0.0000,0.0000,0.0000,0.0000,86.7933,4,50.1547,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3078811648
614,0.469669205,15.359349,16.667668,1,2800.0000,-450.0000,85.4842,0.0000,0.0000,0.0000,0.0000,73.4202,4,48.7080,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3078844416
615,0.485943944,16.274739,16.669066,1,2800.0000,-450.0000,84.4728,0.0000,0.0000,0.0000,0.0000,60.6752,4,47.4842,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3078926336
616,0.508464297,22.520353,16.669188,1,2800.0000,-450.0000,83.6604,0.0000,0.0000,0.0000,0.0000,48.7358,4,46.4728,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3079098368
617,0.524805027,16.340730,16.668198,1,2800.0000,-450.0000,83.0315,0.0000,0.0000,0.0000,0.0000,37.7315,4,45.6604,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3079192576
618,0.540315630,15.510603,16.668236,1,2800.0000,-450.0000,82.5690,0.0000,0.0000,0.0000,0.0000,27.7478,4,45.0315,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3079217152
619,0.553242707,12.927077,16.667108,1,2800.0000,-450.0000,82.2551,0.0000,0.0000,0.0000,0.0000,18.8344,4,44.5690,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3079303168
620,0.572899928,19.657221,16.667587,1,2800.0000,-450.0000,82.0716,0.0000,0.0000,0.0000,0.0000,11.0074,4,44.2551,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3079467008
621,0.588770608,15.870680,16.667717,1,2800.0000,-450.0000,82.0007,0.0000,0.0000,0.0000,0.0000,4.2572,4,44.0716,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3079565312
622,0.605605099,16.834491,16.667358,1,2800.0000,-450.0000,82.0248,0.0000,0.0000,0.0000,0.0000,1.4480,4,44.0007,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3079634944
623,0.622257076,16.651977,16.667877,1,2800.0000,-450.0000,82.1274,0.0000,0.0000,0.0000,0.0000,6.1585,4,44.0248,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3079708672
624,0.640816573,18.559497,16.668957,1,2800.0000,-450.0000,82.2931,0.0000,0.0000,0.0000,0.0000,9.9378,4,44.1274,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3079761920
625,0.657765217,16.948644,16.667437,1,2800.0000,-450.0000,82.5074,0.0000,0.0000,0.0000,0.0000,12.8586,4,44.2931,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3079843840
626,0.674161259,16.396042,16.668167,1,2800.0000,-450.0000,82.7575,0.0000,0.0000,0.0000,-0.0000,15.0015,4,44.5074,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3079905280
627,0.690717853,16.556594,16.668157,1,2800.0000,-450.0000,83.0317,0.0000,0.0000,0.0000,-0.0000,16.4502,4,44.7575,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3080069120
628,0.707064694,16.346841,16.667428,1,2800.0000,-450.0000,83.3198,0.0000,0.0000,0.0000,-0.0000,17.2897,4,45.0317,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3080134656
629,0.723350133,16.285439,16.667987,1,2800.0000,-450.0000,83.6133,0.0000,0.0000,0.0000,-0.0000,17.6042,4,45.3198,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3080208384
630,0.740765776,17.415643,16.668097,1,2800.0000,-450.0000,83.9045,0.0000,0.0000,0.0000,-0.0000,17.4753,4,45.6133,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3080278016
631,0.757470664,16.704888,16.668518,1,2800.0000,-450.0000,84.1876,0.0000,0.0000,0.0000,-0.0000,16.9808,4,45.9045,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3080323072
632,0.773569029,16.098365,16.667666,1,2800.0000,-450.0000,84.4575,0.0000,0.0000,0.0000,-0.0000,16.1932,4,46.1876,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3080368128
633,0.790099574,16.530545,16.668008,1,2800.0000,-450.0000,84.7105,0.0000,0.0000,0.0000,-0.0000,15.1796,4,46.4575,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3080413184
634,0.807318502,17.218928,16.668117,1,2800.0000,-450.0000,84.9439,0.0000,0.0000,0.0000,-0.0000,14.0004,4,46.7105,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3080458240
635,0.823573471,16.254969,16.668297,1,2800.0000,-450.0000,85.1557,0.0000,0.0000,0.0000,0.0000,12.7099,4,46.9439,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3080503296
636,0.839879330,16.305859,16.667138,1,2800.0000,-450.0000,85.3450,0.0000,0.0000,0.0000,0.0000,11.3555,4,47.1557,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3080540160
637,0.857257203,17.377873,16.667597,1,2800.0000,-450.0000,85.5113,0.0000,0.0000,0.0000,0.0000,9.9778,4,47.3450,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3080605696
638,0.874005551,16.748348,16.668417,1,2800.0000,-450.0000,85.6548,0.0000,0.0000,0.0000,0.0000,8.6114,4,47.5113,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3080642560
639,0.886192353,12.186802,16.668277,1,2800.0000,-450.0000,85.7762,0.0000,0.0000,0.0000,0.0000,7.2847,4,47.6548,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3080658944
640,0.905704461,19.512108,16.668718,1,2800.0000,-450.0000,85.8766,0.0000,0.0000,0.0000,0.0000,6.0203,4,47.7763,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3080708096
641,0.919318083,13.613622,16.668567,1,2800.0000,-450.0000,85.9572,0.0000,0.0000,0.0000,0.0000,4.8359,4,47.8766,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3080740864
642,0.937305298,17.987215,16.668627,1,2800.0000,-450.0000,86.0196,0.0000,0.0000,0.0000,0.0000,3.7441,4,47.9572,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3080777728
643,0.952894462,15.589164,16.667818,1,2800.0000,-450.0000,86.0655,0.0000,0.0000,0.0000,0.0000,2.7536,4,48.0196,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3080818688
644,0.970279025,17.384563,16.668876,1,2800.0000,-450.0000,86.0967,0.0000,0.0000,0.0000,0.0000,1.8692,4,48.0655,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3080871936
645,0.993796329,23.517304,16.668188,1,2800.0000,-450.0000,86.1149,0.0000,0.0000,0.0000,0.0000,1.0926,4,48.0967,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3080933376
646,1.003179530,9.383201,16.667337,1,2800.0000,-450.0000,86.1219,0.0000,0.0000,0.0000,0.0000,0.4229,4,48.1149,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3080937472
647,1.019816766,16.637236,16.668717,1,2800.0000,-450.0000,86.1195,0.0000,0.0000,0.0000,0.0000,0.1432,4,48.1219,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3080986624
648,1.036243299,16.426533,16.667358,1,2800.0000,-450.0000,86.1094,0.0000,0.0000,0.0000,0.0000,0.6105,4,48.1195,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3081060352
649,1.052989697,16.746398,16.667387,1,2800.0000,-450.0000,86.0929,0.0000,0.0000,0.0000,0.0000,0.9855,4,48.1094,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3081093120
650,1.070479743,17.490046,16.667237,1,2800.0000,-450.0000,86.0717,0.0000,0.0000,0.0000,0.0000,1.2753,4,48.0929,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3081134080
651,1.085948274,15.468531,16.667237,1,2800.0000,-450.0000,86.0469,0.0000,0.0000,0.0000,0.0000,1.4880,4,48.0717,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3081170944
652,1.103566282,17.618008,16.668268,1,2800.0000,-450.0000,86.0197,0.0000,0.0000,0.0000,0.0000,1.6318,4,48.0469,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3081236480
653,1.124145132,20.578850,16.667286,1,2800.0000,-450.0000,85.9911,0.0000,0.0000,0.0000,0.0000,1.7151,4,48.0197,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3081281536
654,1.140943472,16.798340,16.668438,1,2800.0000,-450.0000,85.9620,0.0000,0.0000,0.0000,0.0000,1.7463,4,47.9911,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3081338880
655,1.157448807,16.505335,16.668968,1,2800.0000,-450.0000,85.9331,0.0000,0.0000,0.0000,0.0000,1.7336,4,47.9620,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3081371648
656,1.173478090,16.029283,16.667166,1,2800.0000,-450.0000,85.9050,0.0000,0.0000,0.0000,0.0000,1.6846,4,47.9331,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3081408512
657,1.190977585,17.499495,16.667548,1,2800.0000,-450.0000,85.8782,0.0000,0.0000,0.0000,0.0000,1.6065,4,47.9050,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3081445376
658,1.203067114,12.089529,16.668437,1,2800.0000,-450.0000,85.8531,0.0000,0.0000,0.0000,0.0000,1.5059,4,47.8783,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3081494528
659,1.223588884,20.521770,16.668117,1,2800.0000,-450.0000,85.8300,0.0000,0.0000,0.0000,0.0000,1.3890,4,47.8531,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3081539584
660,1.241224911,17.636027,16.668677,1,2800.0000,-450.0000,85.8090,0.0000,0.0000,0.0000,0.0000,1.2610,4,47.8300,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3081588736
