render_tick,elapsed_seconds
0,0.026450313
1,0.068178609
2,0.523777074
3,0.535532799
4,0.550348851
5,0.566644904
6,0.596603904
7,0.618863347
8,0.636854247
9,0.653882536
10,0.679238307
11,0.692923163
12,0.710897963
13,0.727883262
14,0.745770460
