frame,time,phase,age,camera_pitch,barrel_pitch,sample_pitch,aim_weight,jump_weight,x,y,z,foot_x,foot_y,foot_z
1795,12.154246,10,0.395171,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.795987,8.639864,6.132387
1796,12.166401,10,0.407326,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.798165,8.640503,6.132387
1797,12.178430,10,0.419354,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.800038,8.641166,6.132387
1798,12.190456,10,0.431381,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.800202,8.642050,6.132387
1799,12.202861,10,0.443786,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.800371,8.642957,6.132387
1800,12.215616,10,0.456540,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.800867,8.642602,6.132387
1801,12.229347,10,0.470271,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.801850,8.640393,6.132387
1802,12.243851,10,0.484776,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.802869,8.638214,6.132387
1803,12.257895,10,0.498820,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.803042,8.641547,6.132387
1804,12.271582,10,0.512507,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.803197,8.644786,6.132387
1805,12.284480,10,0.525404,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.804240,8.646274,6.132387
1806,12.298384,10,0.539309,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.806013,8.646742,6.132387
1807,12.311484,10,0.552409,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.807372,8.646951,6.132387
1808,12.325003,10,0.565928,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.805934,8.645192,6.132387
1809,12.338140,10,0.579065,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.804528,8.643476,6.132387
1810,12.350996,10,0.591920,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.807104,8.642050,6.132387
1811,12.363888,10,0.604812,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.812481,8.640806,6.132387
1812,12.376892,10,0.617816,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.817857,8.639557,6.132387
1813,12.389851,10,0.630776,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.817508,8.639525,6.132387
1814,12.402578,10,0.643503,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.817158,8.639485,6.132387
1815,12.415465,10,0.656389,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.815546,8.639551,6.132387
1816,12.427916,10,0.668841,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.812267,8.639741,6.132387
1817,12.440431,10,0.681355,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.808979,8.639939,6.132387
1818,12.453297,10,0.694222,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.809452,8.640218,6.132387
1819,12.466071,11,0.000000,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.811099,8.640523,6.132387
1820,12.479097,11,0.013026,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.813041,8.640551,6.132387
1821,12.491932,11,0.025862,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.816124,8.639311,6.132387
1822,12.504691,11,0.038621,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.819177,8.638075,6.132387
1823,12.518070,11,0.051999,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.819658,8.637261,6.132387
1824,12.530047,11,0.063976,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.818400,8.636813,6.132387
1825,12.542808,11,0.076737,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.817076,8.636348,6.132387
1826,12.554848,11,0.088777,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.816639,8.634463,6.132387
1827,12.568047,11,0.101976,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.816213,8.632313,6.132387
1828,12.581121,11,0.115050,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.816143,8.630093,6.132387
1829,12.593895,11,0.127824,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.816782,8.627750,6.132387
1830,12.607330,11,0.141259,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.817464,8.625291,6.132387
1831,12.620351,11,0.154280,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.818080,8.625835,6.132387
1832,12.633646,11,0.167575,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.818706,8.627203,6.132387
1833,12.646206,11,0.180136,-30.000000,-30.000002,-30.000000,1.000000,0.000000,6000.000000,-311.809165,89.999985,19.818802,8.626944,6.132387
