render_tick,elapsed_seconds
0,0.027310854
1,0.039525455
2,0.056482510
3,0.400054512
4,0.411177338
5,0.428417270
6,0.445476007
7,0.470249526
8,0.486948305
9,0.505570798
10,0.527310838
11,0.543569239
12,0.560390080
13,0.579569666
14,0.596385957
15,0.613598429
16,0.634931080
