name,frame,sim_time,yaw
static_000,711,7.037219,0.000000
static_001,713,7.222297,0.000000
static_002,715,7.407445,0.000000
static_003,717,7.589037,0.000000
static_004,719,7.777429,0.000000
static_005,721,7.985791,0.000000
static_006,723,8.185820,0.000000
static_007,725,8.406679,0.000000
static_008,727,8.599159,0.000000
static_009,729,8.783416,0.000000
pan_000,1113,14.817454,-24.822136
pan_001,1115,14.997319,-22.573823
pan_002,1117,15.176405,-20.335253
pan_003,1119,15.354723,-18.106275
pan_004,1121,15.551308,-15.648969
pan_005,1123,15.744648,-13.232219
pan_006,1125,15.924861,-10.979556
pan_007,1127,16.117667,-8.569484
pan_008,1129,16.296241,-6.337309
pan_009,1131,16.478036,-4.064864
pan_010,1133,16.649069,-1.926951
pan_011,1135,16.819468,0.203036
pan_012,1137,17.000389,2.464550
pan_013,1139,17.211345,5.101493
pan_014,1141,17.404881,7.520702
pan_015,1143,17.575755,9.656620
pan_016,1145,17.750322,11.838704
pan_017,1147,17.929255,14.075375
pan_018,1149,18.103061,16.247951
pan_019,1151,18.280127,18.461276
pan_020,1153,18.457099,20.673426
pan_021,1155,18.629893,22.833350
pan_022,1157,18.802315,24.988618
pan_023,1159,18.976568,25.000000
pan_024,1161,19.149406,25.000000
pan_025,1163,19.324753,25.000000
pan_026,1165,19.500802,25.000000
pan_027,1167,19.672306,25.000000
pan_028,1169,19.846683,25.000000
pan_029,1171,20.019619,25.000000
pan_030,1173,20.192408,25.000000
pan_031,1175,20.395543,25.000000
walk_end,1318,22.407152,0.000000
