name,frame,sim_time,yaw
static_000,768,7.040766,0.000000
static_001,770,7.228554,0.000000
static_002,772,7.413091,0.000000
static_003,774,7.588790,0.000000
static_004,776,7.788032,0.000000
static_005,778,7.984378,0.000000
static_006,780,8.169474,0.000000
static_007,782,8.366179,0.000000
static_008,784,8.567050,0.000000
static_009,786,8.763660,0.000000
pan_000,1165,14.804358,-24.842443
pan_001,1167,15.011734,-22.250236
pan_002,1169,15.187368,-20.054817
pan_003,1171,15.390750,-17.512546
pan_004,1173,15.561855,-15.373726
pan_005,1175,15.735734,-13.200244
pan_006,1177,15.942018,-10.621690
pan_007,1179,16.114026,-8.471591
pan_008,1181,16.329920,-5.772916
pan_009,1183,16.533971,-3.222281
pan_010,1185,16.708884,-1.035866
pan_011,1187,16.913186,1.517910
pan_012,1189,17.089250,3.718715
pan_013,1191,17.260689,5.861699
pan_014,1193,17.467449,8.446194
pan_015,1195,17.672045,11.003641
pan_016,1197,17.855515,13.297024
pan_017,1199,18.034430,15.533453
pan_018,1201,18.238476,18.084039
pan_019,1203,18.438319,20.582068
pan_020,1205,18.612369,22.757692
pan_021,1207,18.793694,25.000000
pan_022,1209,18.996291,25.000000
pan_023,1211,19.169425,25.000000
pan_024,1213,19.372055,25.000000
pan_025,1215,19.581425,25.000000
pan_026,1217,19.757587,25.000000
pan_027,1219,19.923552,25.000000
pan_028,1221,20.095080,25.000000
pan_029,1223,20.264213,25.000000
pan_030,1225,20.430354,25.000000
pan_031,1227,20.597181,25.000000
walk_end,1355,22.616825,0.000000
