frame,wall_seconds,wall_ms,sim_ms,phase,active,spawned,rivals,infected,health_sum,paths,blocked,overlap_pairs,resident_bytes
870,0.145469448,29.910632,110.151361,1,0,0,0,0,0.000,0,0,0,2898821120
871,0.160049955,14.580507,29.962643,1,0,0,0,0,0.000,0,0,0,2899685376
872,0.175252787,15.202832,14.536546,1,0,0,0,0,0.000,0,0,0,2900021248
873,0.189481557,14.228770,15.197622,1,0,0,0,0,0.000,0,0,0,2900496384
874,0.206366817,16.885260,14.247861,1,0,0,0,0,0.000,0,0,0,2901798912
875,0.237407666,31.040849,16.901051,1,0,0,0,0,0.000,0,0,0,2906599424
876,0.251693557,14.285891,31.049219,1,0,0,0,0,0.000,0,0,0,2906755072
877,0.266474099,14.780542,14.571437,1,0,0,0,0,0.000,0,0,0,2907189248
878,0.280950985,14.476886,14.794652,1,0,0,0,0,0.000,0,0,0,2907496448
879,0.293813002,12.862017,14.306081,1,0,0,0,0,0.000,0,0,0,2907586560
880,0.306913026,13.100024,12.863378,1,0,0,0,0,0.000,0,0,0,2907648000
881,0.320244784,13.331758,13.145254,1,0,0,0,0,0.000,0,0,0,2907848704
882,0.336496800,16.252016,13.310509,1,0,0,0,0,0.000,0,0,0,2907914240
883,0.350841823,14.345023,16.219546,1,0,0,0,0,0.000,0,0,0,2907963392
884,0.366605038,15.763215,14.345381,1,0,0,0,0,0.000,0,0,0,2908016640
885,0.380391256,13.786218,15.711774,1,0,0,0,0,0.000,0,0,0,2908094464
886,0.393308246,12.916990,13.774430,1,0,0,0,0,0.000,0,0,0,2908147712
887,0.405280843,11.972597,12.873948,1,0,0,0,0,0.000,0,0,0,2908155904
888,0.417263230,11.982387,12.018868,1,0,0,0,0,0.000,0,0,0,2908196864
889,0.429569136,12.305906,11.970916,1,0,0,0,0,0.000,0,0,0,2908254208
890,0.443041067,13.471931,12.300476,1,0,0,0,0,0.000,0,0,0,2908291072
891,0.455393653,12.352586,13.446610,1,0,0,0,0,0.000,0,0,0,2908315648
892,0.468611040,13.217387,12.381618,1,0,0,0,0,0.000,0,0,0,2908377088
893,0.482190284,13.579244,13.210695,1,0,0,0,0,0.000,0,0,0,2908422144
894,0.494284774,12.094490,13.598575,1,0,0,0,0,0.000,0,0,0,2908463104
895,0.506981998,12.697224,12.106881,1,0,0,0,0,0.000,0,0,0,2908491776
896,0.519721803,12.739805,12.730694,1,0,0,0,0,0.000,0,0,0,2908549120
897,0.532285043,12.563240,12.691654,1,0,0,0,0,0.000,0,0,0,2908598272
898,0.544834784,12.549741,12.561110,1,0,0,0,0,0.000,0,0,0,2908618752
899,0.556951925,12.117141,12.566982,1,0,0,0,0,0.000,0,0,0,2908655616
900,0.569123216,12.171291,12.120460,1,0,0,0,0,0.000,0,0,0,2908688384
901,0.582679741,13.556525,12.138361,1,0,0,0,0,0.000,0,0,0,2908737536
902,0.594759800,12.080059,13.821030,1,0,0,0,0,0.000,0,0,0,2908741632
903,0.606192524,11.432724,12.011258,1,0,0,0,0,0.000,0,0,0,2908794880
904,0.617952917,11.760393,11.352643,1,0,0,0,0,0.000,0,0,0,2908848128
905,0.629604406,11.651489,11.730702,1,0,0,0,0,0.000,0,0,0,2908852224
906,0.640345095,10.740689,11.597188,1,0,0,0,0,0.000,0,0,0,2908897280
907,0.651360650,11.015555,10.794440,1,0,0,0,0,0.000,0,0,0,2908934144
908,0.661955895,10.595245,10.952494,1,0,0,0,0,0.000,0,0,0,2908934144
909,0.671628369,9.672474,10.619165,1,0,0,0,0,0.000,0,0,0,2908971008
910,0.682771378,11.143009,9.677345,1,0,0,0,0,0.000,0,0,0,2908971008
911,0.693337502,10.566124,11.169878,1,0,0,0,0,0.000,0,0,0,2909024256
912,0.703908907,10.571405,10.505103,1,0,0,0,0,0.000,0,0,0,2909081600
913,0.714584273,10.675366,10.648047,1,0,0,0,0,0.000,0,0,0,2909102080
914,0.725265211,10.680938,10.602906,1,0,0,0,0,0.000,0,0,0,2909138944
915,0.735527608,10.262397,10.690236,1,0,0,0,0,0.000,0,0,0,2909151232
916,0.745458318,9.930710,10.269379,1,0,0,0,0,0.000,0,0,0,2909192192
917,0.756002103,10.543785,9.922050,1,0,0,0,0,0.000,0,0,0,2909233152
918,0.766333242,10.331139,10.561874,1,0,0,0,0,0.000,0,0,0,2909237248
919,0.776544438,10.211196,10.343609,1,0,0,0,0,0.000,0,0,0,2909278208
920,0.786505508,9.961070,10.195256,1,0,0,0,0,0.000,0,0,0,2909278208
921,0.796976091,10.470583,9.939911,1,0,0,0,0,0.000,0,0,0,2909319168
922,0.807164377,10.188286,10.491512,1,0,0,0,0,0.000,0,0,0,2909347840
923,0.817099917,9.935540,10.178845,1,0,0,0,0,0.000,0,0,0,2909347840
924,0.827107209,10.007292,9.941381,1,0,0,0,0,0.000,0,0,0,2909392896
925,0.836773553,9.666344,9.987601,1,0,0,0,0,0.000,0,0,0,2909396992
926,0.846349234,9.575681,9.699975,1,0,0,0,0,0.000,0,0,0,2909433856
927,0.855986857,9.637623,9.539460,1,0,0,0,0,0.000,0,0,0,2909433856
928,0.866424499,10.437642,9.665114,1,0,0,0,0,0.000,0,0,0,2909474816
929,0.876643805,10.219306,10.421752,1,0,0,0,0,0.000,0,0,0,2909507584
930,0.886817801,10.173996,10.244267,1,0,0,0,0,0.000,0,0,0,2909507584
931,0.896765082,9.947281,10.177235,1,0,0,0,0,0.000,0,0,0,2909552640
932,0.906699471,9.934389,9.938431,1,0,0,0,0,0.000,0,0,0,2909552640
933,0.916777215,10.077744,9.911229,1,0,0,0,0,0.000,0,0,0,2909597696
934,0.927413350,10.636135,10.107844,1,0,0,0,0,0.000,0,0,0,2909609984
935,0.937841692,10.428342,10.602925,1,0,0,0,0,0.000,0,0,0,2909646848
936,0.948101350,10.259658,10.466373,1,0,0,0,0,0.000,0,0,0,2909687808
937,0.957568659,9.467309,10.231676,1,0,0,0,0,0.000,0,0,0,2909696000
938,0.968004481,10.435822,9.466410,1,0,0,0,0,0.000,0,0,0,2909749248
939,0.978457572,10.453091,10.456652,1,0,0,0,0,0.000,0,0,0,2909753344
940,0.989288993,10.831421,10.430572,1,0,0,0,0,0.000,0,0,0,2909798400
941,0.999733394,10.444401,10.826079,1,0,0,0,0,0.000,0,0,0,2909831168
942,1.009751166,10.017772,10.470313,1,0,0,0,0,0.000,0,0,0,2909831168
943,1.019566364,9.815198,10.018182,1,0,0,0,0,0.000,0,0,0,2909876224
944,1.028972102,9.405738,9.906670,1,0,0,0,0,0.000,0,0,0,2909876224
945,1.038649925,9.677823,9.308805,1,0,0,0,0,0.000,0,0,0,2909921280
946,1.048601146,9.951221,9.660644,1,0,0,0,0,0.000,0,0,0,2909933568
947,1.058355732,9.754586,9.958080,1,0,0,0,0,0.000,0,0,0,2909974528
948,1.068063947,9.708215,9.751015,1,0,0,0,0,0.000,0,0,0,2909974528
949,1.077878504,9.814557,9.723386,1,0,0,0,0,0.000,0,0,0,2910015488
950,1.088245224,10.366720,9.832618,1,0,0,0,0,0.000,0,0,0,2910052352
951,1.098147923,9.902699,10.336429,1,0,0,0,0,0.000,0,0,0,2910056448
952,1.108062073,9.914150,9.908399,1,0,0,0,0,0.000,0,0,0,2910093312
953,1.117642564,9.580491,9.908750,1,0,0,0,0,0.000,0,0,0,2910093312
954,1.127198366,9.555802,9.587102,1,0,0,0,0,0.000,0,0,0,2910138368
955,1.136780537,9.582171,9.547870,1,0,0,0,0,0.000,0,0,0,2910138368
956,1.147308791,10.528254,9.618423,1,0,0,0,0,0.000,0,0,0,2909134848
957,1.158201394,10.892603,10.484103,1,0,0,0,0,0.000,0,0,0,2908123136
958,1.168973113,10.771719,10.903992,1,0,0,0,0,0.000,0,0,0,2907074560
959,1.180221683,11.248570,10.768600,1,0,0,0,0,0.000,0,0,0,2906066944
960,1.191707519,11.485836,11.246190,1,0,0,0,0,0.000,0,0,0,2905047040
961,1.201729071,10.021552,11.470526,1,0,0,0,0,0.000,0,0,0,2905047040
962,1.211728452,9.999381,10.021242,1,0,0,0,0,0.000,0,0,0,2905088000
963,1.221690603,9.962151,9.994471,1,0,0,0,0,0.000,0,0,0,2905088000
964,1.231877610,10.187007,9.958051,1,0,0,0,0,0.000,0,0,0,2905128960
965,1.241799988,9.922378,10.216896,1,0,0,0,0,0.000,0,0,0,2905128960
966,1.251434482,9.634494,9.924960,1,0,0,0,0,0.000,0,0,0,2905169920
967,1.261255449,9.820967,9.599722,1,0,0,0,0,0.000,0,0,0,2905202688
968,1.273246707,11.991258,9.835137,1,0,0,0,0,0.000,0,0,0,2905202688
969,1.284384165,11.137458,12.010958,1,0,0,0,0,0.000,0,0,0,2905243648
970,1.296538426,12.154261,11.127388,1,0,0,0,0,0.000,0,0,0,2905280512
971,1.309425654,12.887228,12.184172,1,0,0,0,0,0.000,0,0,0,2905309184
972,1.321900894,12.475240,12.846417,1,0,0,0,0,0.000,0,0,0,2905346048
973,1.334419183,12.518289,12.500120,1,0,0,0,0,0.000,0,0,0,2905378816
974,1.347596948,13.177765,12.493349,1,0,0,0,0,0.000,0,0,0,2905378816
975,1.360381704,12.784756,13.177815,1,0,0,0,0,0.000,0,0,0,2905403392
976,1.373069768,12.688064,12.805757,1,0,0,0,0,0.000,0,0,0,2905444352
977,1.384507382,11.437614,12.670023,1,0,0,0,0,0.000,0,0,0,2905485312
978,1.396494630,11.987248,11.458385,1,0,0,0,0,0.000,0,0,0,2905485312
979,1.407842902,11.348272,11.984808,1,0,0,0,0,0.000,0,0,0,2905526272
980,1.420500136,12.657234,11.362743,1,0,0,0,0,0.000,0,0,0,2905559040
981,1.431906609,11.406473,12.634482,1,0,0,0,0,0.000,0,0,0,2905559040
982,1.443615351,11.708742,11.426685,1,0,0,0,0,0.000,0,0,0,2905595904
983,1.455477155,11.861804,11.672030,1,0,0,0,0,0.000,0,0,0,2905628672
984,1.467165996,11.688841,11.866315,1,0,0,0,0,0.000,0,0,0,2905628672
