frame,time,phase,age,actor_x,actor_y,actor_z,left_x,left_y,left_z,right_x,right_y,right_z,pelvis_z,left_weight,right_weight,max_contact_error
866,0.716213,1,0.708606,-1000.0000,-900.0000,1088.0000,-991.8191,-918.8801,1007.1688,-1021.2834,-895.2887,1007.1554,1088.4367,0.0000,0.0000,0.6710
867,0.728777,1,0.721169,-1000.0000,-900.0000,1088.0000,-991.8145,-918.8830,1007.1699,-1021.2813,-895.2913,1007.1539,1088.4369,0.0000,0.0000,0.6724
868,0.740733,1,0.733125,-1000.0000,-900.0000,1088.0000,-991.8102,-918.8858,1007.1710,-1021.2794,-895.2937,1007.1526,1088.4370,0.0000,0.0000,0.6738
869,0.752781,1,0.745173,-1000.0000,-900.0000,1088.0000,-991.8064,-918.8872,1007.1713,-1021.2787,-895.2934,1007.1522,1088.4376,0.0000,0.0000,0.6741
870,0.765449,1,0.757842,-1000.0000,-900.0000,1088.0000,-991.8030,-918.8876,1007.1710,-1021.2791,-895.2907,1007.1526,1088.4387,0.0000,0.0000,0.6737
871,0.778182,1,0.770574,-1000.0000,-900.0000,1088.0000,-991.7995,-918.8879,1007.1707,-1021.2796,-895.2881,1007.1530,1088.4397,0.0000,0.0000,0.6733
872,0.791064,1,0.783457,-1000.0000,-900.0000,1088.0000,-991.8039,-918.8906,1007.1708,-1021.2818,-895.2970,1007.1539,1088.4399,0.0000,0.0000,0.6724
873,0.803468,1,0.795860,-1000.0000,-900.0000,1088.0000,-991.8088,-918.8934,1007.1710,-1021.2841,-895.3068,1007.1549,1088.4400,0.0000,0.0000,0.6714
874,0.815838,1,0.808230,-1000.0000,-900.0000,1088.0000,-991.8118,-918.8947,1007.1710,-1021.2851,-895.3129,1007.1554,1088.4400,0.0000,0.0000,0.6709
875,0.828688,1,0.821080,-1000.0000,-900.0000,1088.0000,-991.8087,-918.8915,1007.1705,-1021.2826,-895.3078,1007.1546,1088.4399,0.0000,0.0000,0.6717
876,0.840989,1,0.833381,-1000.0000,-900.0000,1088.0000,-991.8057,-918.8884,1007.1701,-1021.2802,-895.3030,1007.1539,1088.4398,0.0000,0.0000,0.6724
877,0.853844,1,0.846236,-1000.0000,-900.0000,1088.0000,-991.8049,-918.8872,1007.1700,-1021.2774,-895.2995,1007.1531,1088.4398,0.0000,0.0000,0.6732
878,0.866972,1,0.859365,-1000.0000,-900.0000,1088.0000,-991.8056,-918.8872,1007.1702,-1021.2745,-895.2970,1007.1522,1088.4397,0.0000,0.0000,0.6741
879,0.878682,1,0.871074,-1000.0000,-900.0000,1088.0000,-991.8063,-918.8872,1007.1703,-1021.2719,-895.2947,1007.1515,1088.4396,0.0000,0.0000,0.6748
880,0.890587,1,0.882979,-1000.0000,-900.0000,1088.0000,-991.8081,-918.8873,1007.1711,-1021.2704,-895.2942,1007.1511,1088.4394,0.0000,0.0000,0.6752
881,0.902422,1,0.894814,-1000.0000,-900.0000,1088.0000,-991.8099,-918.8874,1007.1719,-1021.2689,-895.2938,1007.1508,1088.4391,0.0000,0.0000,0.6755
882,0.914350,1,0.906742,-1000.0000,-900.0000,1088.0000,-991.8118,-918.8873,1007.1725,-1021.2675,-895.2935,1007.1505,1088.4388,0.0000,0.0000,0.6758
883,0.925248,1,0.917641,-1000.0000,-900.0000,1088.0000,-991.8135,-918.8858,1007.1725,-1021.2667,-895.2941,1007.1506,1088.4382,0.0000,0.0000,0.6757
884,0.936213,1,0.928606,-1000.0000,-900.0000,1088.0000,-991.8151,-918.8844,1007.1724,-1021.2659,-895.2947,1007.1508,1088.4377,0.0000,0.0000,0.6755
885,0.947785,1,0.940177,-1000.0000,-900.0000,1088.0000,-991.8163,-918.8824,1007.1724,-1021.2648,-895.2952,1007.1508,1088.4371,0.0000,0.0000,0.6756
886,0.959299,1,0.951691,-1000.0000,-900.0000,1088.0000,-991.8146,-918.8786,1007.1721,-1021.2624,-895.2956,1007.1495,1088.4371,0.0000,0.0000,0.6768
887,0.970436,1,0.962829,-1000.0000,-900.0000,1088.0000,-991.8129,-918.8748,1007.1719,-1021.2601,-895.2959,1007.1483,1088.4370,0.0000,0.0000,0.6780
888,0.982015,1,0.974407,-1000.0000,-900.0000,1088.0000,-991.8117,-918.8715,1007.1719,-1021.2579,-895.2963,1007.1472,1088.4370,0.0000,0.0000,0.6791
889,0.993351,1,0.985743,-1000.0000,-900.0000,1088.0000,-991.8127,-918.8699,1007.1726,-1021.2566,-895.2971,1007.1464,1088.4369,0.0000,0.0000,0.6799
890,1.005374,1,0.997767,-1000.0000,-900.0000,1088.0000,-991.8138,-918.8683,1007.1734,-1021.2551,-895.2978,1007.1456,1088.4369,0.0000,0.0000,0.6808
891,1.016923,1,1.009316,-1000.0000,-900.0000,1088.0000,-991.8117,-918.8681,1007.1739,-1021.2532,-895.2984,1007.1442,1088.4368,0.0000,0.0000,0.6821
892,1.028279,1,1.020671,-1000.0000,-900.0000,1088.0000,-991.8046,-918.8701,1007.1742,-1021.2505,-895.2988,1007.1421,1088.4368,0.0000,0.0000,0.6843
893,1.039975,1,1.032367,-1000.0000,-900.0000,1088.0000,-991.7971,-918.8721,1007.1744,-1021.2476,-895.2992,1007.1398,1088.4367,0.0000,0.0000,0.6865
894,1.051304,1,1.043696,-1000.0000,-900.0000,1088.0000,-991.7938,-918.8744,1007.1744,-1021.2461,-895.2990,1007.1391,1088.4367,0.0000,0.0000,0.6872
895,1.062573,1,1.054966,-1000.0000,-900.0000,1088.0000,-991.7947,-918.8771,1007.1742,-1021.2459,-895.2981,1007.1402,1088.4367,0.0000,0.0000,0.6861
896,1.074014,1,1.066406,-1000.0000,-900.0000,1088.0000,-991.7957,-918.8798,1007.1739,-1021.2457,-895.2973,1007.1413,1088.4367,0.0000,0.0000,0.6850
897,1.085032,1,1.077425,-1000.0000,-900.0000,1088.0000,-991.7937,-918.8808,1007.1739,-1021.2446,-895.2968,1007.1414,1088.4367,0.0000,0.0000,0.6850
898,1.096228,1,1.088620,-1000.0000,-900.0000,1088.0000,-991.7890,-918.8803,1007.1740,-1021.2426,-895.2966,1007.1406,1088.4367,0.0000,0.0000,0.6858
899,1.107966,1,1.100359,-1000.0000,-900.0000,1088.0000,-991.7841,-918.8797,1007.1741,-1021.2405,-895.2965,1007.1397,1088.4367,0.0000,0.0000,0.6866
900,1.121423,1,1.113815,-1000.0000,-900.0000,1088.0000,-991.7853,-918.8840,1007.1754,-1021.2414,-895.2979,1007.1395,1088.4364,0.0000,0.0000,0.6869
901,1.133042,1,1.125435,-1000.0000,-900.0000,1088.0000,-991.7897,-918.8900,1007.1769,-1021.2437,-895.2999,1007.1396,1088.4361,0.0000,0.0000,0.6868
902,1.144387,1,1.136779,-1000.0000,-900.0000,1088.0000,-991.7939,-918.8959,1007.1784,-1021.2459,-895.3019,1007.1397,1088.4358,0.0000,0.0000,0.6867
903,1.156326,1,1.148719,-1000.0000,-900.0000,1088.0000,-991.7934,-918.8940,1007.1782,-1021.2481,-895.3003,1007.1406,1088.4360,0.0000,0.0000,0.6857
904,1.168570,1,1.160963,-1000.0000,-900.0000,1088.0000,-991.7919,-918.8908,1007.1776,-1021.2504,-895.2982,1007.1418,1088.4364,0.0000,0.0000,0.6845
905,1.179915,1,1.172307,-1000.0000,-900.0000,1088.0000,-991.7907,-918.8881,1007.1772,-1021.2525,-895.2964,1007.1428,1088.4367,0.0000,0.0000,0.6835
906,1.191432,1,1.183825,-1000.0000,-900.0000,1088.0000,-991.7924,-918.8892,1007.1774,-1021.2538,-895.2982,1007.1436,1088.4370,0.0000,0.0000,0.6827
907,1.202938,1,1.195330,-1000.0000,-900.0000,1088.0000,-991.7940,-918.8904,1007.1776,-1021.2551,-895.3001,1007.1444,1088.4374,0.0000,0.0000,0.6820
908,1.215179,1,1.207572,-1000.0000,-900.0000,1088.0000,-991.7959,-918.8912,1007.1777,-1021.2566,-895.3012,1007.1450,1088.4374,0.0000,0.0000,0.6813
909,1.227280,1,1.219673,-1000.0000,-900.0000,1088.0000,-991.7985,-918.8906,1007.1772,-1021.2587,-895.2990,1007.1452,1088.4364,0.0000,0.0000,0.6812
910,1.238855,1,1.231247,-1000.0000,-900.0000,1088.0000,-991.8010,-918.8899,1007.1767,-1021.2607,-895.2969,1007.1453,1088.4354,0.0000,0.0000,0.6810
911,1.251817,1,1.244210,-1000.0000,-900.0000,1088.0000,-991.8032,-918.8886,1007.1762,-1021.2625,-895.2957,1007.1454,1088.4341,0.0000,0.0000,0.6809
912,1.263892,1,1.256284,-1000.0000,-900.0000,1088.0000,-991.8045,-918.8866,1007.1758,-1021.2638,-895.2960,1007.1456,1088.4327,0.0000,0.0000,0.6807
913,1.276328,1,1.268720,-1000.0000,-900.0000,1088.0000,-991.8059,-918.8846,1007.1755,-1021.2652,-895.2963,1007.1457,1088.4313,0.0000,0.0000,0.6806
914,1.288881,1,1.281273,-1000.0000,-900.0000,1088.0000,-991.8072,-918.8818,1007.1757,-1021.2660,-895.2963,1007.1466,1088.4305,0.0000,0.0000,0.6797
915,1.301167,1,1.293560,-1000.0000,-900.0000,1088.0000,-991.8084,-918.8790,1007.1761,-1021.2667,-895.2962,1007.1476,1088.4300,0.0000,0.0000,0.6787
916,1.313167,1,1.305560,-1000.0000,-900.0000,1088.0000,-991.8096,-918.8764,1007.1765,-1021.2673,-895.2961,1007.1487,1088.4296,0.0000,0.0000,0.6777
917,1.324454,1,1.316846,-1000.0000,-900.0000,1088.0000,-991.8105,-918.8785,1007.1779,-1021.2664,-895.2968,1007.1490,1088.4295,0.0000,0.0000,0.6773
918,1.336422,1,1.328815,-1000.0000,-900.0000,1088.0000,-991.8115,-918.8808,1007.1793,-1021.2654,-895.2975,1007.1494,1088.4295,0.0000,0.0000,0.6769
919,1.347977,1,1.340370,-1000.0000,-900.0000,1088.0000,-991.8122,-918.8822,1007.1805,-1021.2647,-895.2981,1007.1497,1088.4293,0.0000,0.0000,0.6766
920,1.359505,1,1.351897,-1000.0000,-900.0000,1088.0000,-991.8112,-918.8796,1007.1812,-1021.2654,-895.2979,1007.1500,1088.4289,0.0000,0.0000,0.6763
921,1.371322,1,1.363714,-1000.0000,-900.0000,1088.0000,-991.8101,-918.8770,1007.1819,-1021.2662,-895.2977,1007.1504,1088.4285,0.0000,0.0000,0.6760
922,1.382860,1,1.375253,-1000.0000,-900.0000,1088.0000,-991.8091,-918.8749,1007.1828,-1021.2669,-895.2975,1007.1508,1088.4280,0.0000,0.0000,0.6755
923,1.394446,1,1.386839,-1000.0000,-900.0000,1088.0000,-991.8079,-918.8736,1007.1843,-1021.2676,-895.2971,1007.1516,1088.4274,0.0000,0.0000,0.6748
924,1.405856,1,1.398249,-1000.0000,-900.0000,1088.0000,-991.8067,-918.8723,1007.1858,-1021.2682,-895.2967,1007.1523,1088.4268,0.0000,0.0000,0.6740
925,1.417385,1,1.409777,-1000.0000,-900.0000,1088.0000,-991.8059,-918.8723,1007.1877,-1021.2686,-895.2970,1007.1530,1088.4262,0.0000,0.0000,0.6733
926,1.429007,1,1.421399,-1000.0000,-900.0000,1088.0000,-991.8055,-918.8741,1007.1902,-1021.2685,-895.2981,1007.1536,1088.4256,0.0000,0.0000,0.6727
927,1.440579,1,1.432972,-1000.0000,-900.0000,1088.0000,-991.8051,-918.8759,1007.1927,-1021.2685,-895.2992,1007.1543,1088.4251,0.0000,0.0000,0.6720
928,1.452143,1,1.444536,-1000.0000,-900.0000,1088.0000,-991.8020,-918.8759,1007.1950,-1021.2674,-895.2983,1007.1548,1088.4245,0.0000,0.0000,0.6715
929,1.463618,1,1.456010,-1000.0000,-900.0000,1088.0000,-991.7966,-918.8742,1007.1971,-1021.2654,-895.2958,1007.1551,1088.4239,0.0000,0.0000,0.6712
930,1.475571,1,1.467963,-1000.0000,-900.0000,1088.0000,-991.7909,-918.8725,1007.1992,-1021.2632,-895.2931,1007.1555,1088.4233,0.0000,0.0000,0.6708
931,1.486758,1,1.479150,-1000.0000,-900.0000,1088.0000,-991.7907,-918.8702,1007.2016,-1021.2625,-895.2930,1007.1563,1088.4226,0.0000,0.0000,0.6700
932,1.498658,1,1.491050,-1000.0000,-900.0000,1088.0000,-991.7934,-918.8673,1007.2043,-1021.2625,-895.2941,1007.1573,1088.4217,0.0000,0.0000,0.6691
933,1.510802,1,1.503195,-1000.0000,-900.0000,1088.0000,-991.7961,-918.8643,1007.2071,-1021.2625,-895.2952,1007.1583,1088.4208,0.0000,0.0000,0.6680
934,1.522746,1,1.515138,-1000.0000,-900.0000,1088.0000,-991.7981,-918.8588,1007.2088,-1021.2639,-895.2941,1007.1589,1088.4197,0.0000,0.0000,0.6674
935,1.536340,1,1.528733,-1000.0000,-900.0000,1088.0000,-991.8002,-918.8520,1007.2105,-1021.2658,-895.2923,1007.1595,1088.4184,0.0000,0.0000,0.6668
936,1.546582,1,1.538975,-1000.0000,-900.0000,1088.0000,-991.8016,-918.8472,1007.2118,-1021.2671,-895.2912,1007.1600,1088.4175,0.0000,0.0000,0.6663
937,1.557317,1,1.549710,-1000.0000,-900.0000,1088.0000,-991.8005,-918.8480,1007.2140,-1021.2656,-895.2933,1007.1604,1088.4166,0.0000,0.0000,0.6659
938,1.570100,1,1.562492,-1000.0000,-900.0000,1088.0000,-991.7992,-918.8489,1007.2167,-1021.2638,-895.2958,1007.1609,1088.4156,0.0000,0.0000,0.6654
939,1.581599,1,1.573992,-1000.0000,-900.0000,1088.0000,-991.7975,-918.8495,1007.2191,-1021.2624,-895.2974,1007.1615,1088.4147,0.0000,0.0000,0.6648
940,1.593618,1,1.586011,-1000.0000,-900.0000,1088.0000,-991.7932,-918.8492,1007.2214,-1021.2617,-895.2960,1007.1630,1088.4137,0.0000,0.0000,0.6633
941,1.606212,1,1.598605,-1000.0000,-900.0000,1088.0000,-991.7886,-918.8488,1007.2237,-1021.2610,-895.2944,1007.1645,1088.4127,0.0000,0.0000,0.6618
942,1.621007,1,1.613399,-1000.0000,-900.0000,1088.0000,-991.7869,-918.8470,1007.2261,-1021.2613,-895.2937,1007.1658,1088.4110,0.0000,0.0000,0.6606
943,1.634328,1,1.626721,-1000.0000,-900.0000,1088.0000,-991.7879,-918.8445,1007.2279,-1021.2624,-895.2936,1007.1664,1088.4091,0.0000,0.0000,0.6599
944,1.648139,1,1.640531,-1000.0000,-900.0000,1088.0000,-991.7886,-918.8419,1007.2300,-1021.2632,-895.2937,1007.1671,1088.4072,0.0000,0.0000,0.6592
945,1.661250,1,1.653642,-1000.0000,-900.0000,1088.0000,-991.7869,-918.8390,1007.2329,-1021.2616,-895.2941,1007.1675,1088.4053,0.0000,0.0000,0.6588
946,1.674033,1,1.666426,-1000.0000,-900.0000,1088.0000,-991.7853,-918.8362,1007.2358,-1021.2602,-895.2944,1007.1679,1088.4035,0.0000,0.0000,0.6584
947,1.687545,1,1.679937,-1000.0000,-900.0000,1088.0000,-991.7854,-918.8332,1007.2388,-1021.2614,-895.2944,1007.1692,1088.4016,0.0000,0.0000,0.6571
948,1.700170,1,1.692563,-1000.0000,-900.0000,1088.0000,-991.7866,-918.8304,1007.2415,-1021.2643,-895.2941,1007.1709,1088.3998,0.0000,0.0000,0.6554
949,1.713041,1,1.705433,-1000.0000,-900.0000,1088.0000,-991.7878,-918.8276,1007.2443,-1021.2671,-895.2938,1007.1726,1088.3980,0.0000,0.0000,0.6537
950,1.726686,1,1.719079,-1000.0000,-900.0000,1088.0000,-991.7862,-918.8277,1007.2472,-1021.2670,-895.2940,1007.1737,1088.3963,0.0000,0.0000,0.6526
951,1.739030,1,1.731422,-1000.0000,-900.0000,1088.0000,-991.7849,-918.8277,1007.2497,-1021.2668,-895.2943,1007.1747,1088.3947,0.0000,0.0000,0.6516
952,1.751863,1,1.744256,-1000.0000,-900.0000,1088.0000,-991.7834,-918.8263,1007.2523,-1021.2665,-895.2946,1007.1758,1088.3931,0.0000,0.0000,0.6505
953,1.765276,1,1.757668,-1000.0000,-900.0000,1088.0000,-991.7817,-918.8230,1007.2548,-1021.2660,-895.2950,1007.1771,1088.3915,0.0000,0.0000,0.6493
954,1.778435,1,1.770827,-1000.0000,-900.0000,1088.0000,-991.7802,-918.8197,1007.2572,-1021.2655,-895.2954,1007.1783,1088.3898,0.0000,0.0000,0.6480
955,1.790987,1,1.783379,-1000.0000,-900.0000,1088.0000,-991.7791,-918.8172,1007.2598,-1021.2650,-895.2951,1007.1791,1088.3884,0.0000,0.0000,0.6472
956,1.803441,1,1.795834,-1000.0000,-900.0000,1088.0000,-991.7780,-918.8147,1007.2623,-1021.2646,-895.2947,1007.1799,1088.3869,0.0000,0.0000,0.6464
957,1.815164,1,1.807557,-1000.0000,-900.0000,1088.0000,-991.7771,-918.8128,1007.2648,-1021.2641,-895.2945,1007.1806,1088.3856,0.0000,0.0000,0.6457
958,1.828708,1,1.821101,-1000.0000,-900.0000,1088.0000,-991.7761,-918.8129,1007.2679,-1021.2635,-895.2949,1007.1810,1088.3840,0.0000,0.0000,0.6453
959,1.839662,1,1.832055,-1000.0000,-900.0000,1088.0000,-991.7754,-918.8130,1007.2704,-1021.2629,-895.2951,1007.1813,1088.3828,0.0000,0.0000,0.6450
960,1.851418,1,1.843810,-1000.0000,-900.0000,1088.0000,-991.7748,-918.8123,1007.2727,-1021.2626,-895.2956,1007.1819,1088.3817,0.0000,0.0000,0.6445
961,1.863328,1,1.855720,-1000.0000,-900.0000,1088.0000,-991.7747,-918.8105,1007.2746,-1021.2627,-895.2964,1007.1827,1088.3808,0.0000,0.0000,0.6436
962,1.875471,1,1.867864,-1000.0000,-900.0000,1088.0000,-991.7745,-918.8088,1007.2766,-1021.2627,-895.2973,1007.1835,1088.3799,0.0000,0.0000,0.6428
963,1.887737,1,1.880129,-1000.0000,-900.0000,1088.0000,-991.7751,-918.8060,1007.2784,-1021.2636,-895.2965,1007.1846,1088.3790,0.0000,0.0000,0.6417
964,1.900090,1,1.892483,-1000.0000,-900.0000,1088.0000,-991.7760,-918.8027,1007.2801,-1021.2648,-895.2950,1007.1858,1088.3782,0.0000,0.0000,0.6405
965,1.912067,1,1.904460,-1000.0000,-900.0000,1088.0000,-991.7770,-918.7995,1007.2818,-1021.2660,-895.2935,1007.1871,1088.3773,0.0000,0.0000,0.6393
966,1.924997,1,1.917389,-1000.0000,-900.0000,1088.0000,-991.7730,-918.7995,1007.2845,-1021.2645,-895.2949,1007.1868,1088.3765,0.0000,0.0000,0.6395
967,1.936896,1,1.929289,-1000.0000,-900.0000,1088.0000,-991.7692,-918.7996,1007.2870,-1021.2629,-895.2964,1007.1866,1088.3758,0.0000,0.0000,0.6398
968,1.948842,1,1.941234,-1000.0000,-900.0000,1088.0000,-991.7662,-918.7989,1007.2893,-1021.2618,-895.2970,1007.1865,1088.3753,0.0000,0.0000,0.6398
969,1.961081,1,1.953473,-1000.0000,-900.0000,1088.0000,-991.7661,-918.7958,1007.2908,-1021.2622,-895.2949,1007.1872,1088.3756,0.0000,0.0000,0.6391
970,1.972751,1,1.965143,-1000.0000,-900.0000,1088.0000,-991.7660,-918.7928,1007.2923,-1021.2626,-895.2928,1007.1879,1088.3759,0.0000,0.0000,0.6384
971,1.984194,1,1.976587,-1000.0000,-900.0000,1088.0000,-991.7663,-918.7906,1007.2938,-1021.2627,-895.2921,1007.1887,1088.3761,0.0000,0.0000,0.6376
972,1.995656,1,1.988049,-1000.0000,-900.0000,1088.0000,-991.7674,-918.7895,1007.2953,-1021.2626,-895.2932,1007.1896,1088.3762,0.0000,0.0000,0.6367
973,2.007464,1,1.999857,-1000.0000,-900.0000,1088.0000,-991.7685,-918.7884,1007.2968,-1021.2625,-895.2943,1007.1906,1088.3763,0.0000,0.0000,0.6358
974,2.018978,1,2.011370,-1000.0000,-900.0000,1088.0000,-991.7687,-918.7875,1007.2985,-1021.2633,-895.2941,1007.1917,1088.3759,0.0000,0.0000,0.6346
975,2.030322,1,2.022714,-1000.0000,-900.0000,1088.0000,-991.7682,-918.7867,1007.3004,-1021.2648,-895.2928,1007.1930,1088.3750,0.0000,0.0000,0.6334
