name,frame,sim_time,yaw
static_000,1450,7.036878,0.000000
static_001,1452,7.450061,0.000000
static_002,1454,7.600913,0.000000
static_003,1456,7.755025,0.000000
static_004,1458,7.907054,0.000000
static_005,1460,8.058562,0.000000
static_006,1462,8.211995,0.000000
static_007,1464,8.365146,0.000000
static_008,1466,8.516706,0.000000
static_009,1468,8.668093,0.000000
pan_000,2052,14.697107,-24.852986
pan_001,2054,14.881937,-22.542606
pan_002,2056,15.028747,-20.707489
pan_003,2058,15.177523,-18.847790
pan_004,2060,15.325901,-16.993066
pan_005,2062,15.478612,-15.084177
pan_006,2064,15.627327,-13.225237
pan_007,2066,15.776688,-11.358224
pan_008,2068,15.927895,-9.468132
pan_009,2070,16.075573,-7.622163
pan_010,2072,16.223451,-5.773690
pan_011,2074,16.375134,-3.877644
pan_012,2076,16.527228,-1.976468
pan_013,2078,16.681121,-0.052814
pan_014,2080,16.835661,1.878944
pan_015,2082,16.984285,3.736745
pan_016,2084,17.135046,5.621253
pan_017,2086,17.288457,7.538890
pan_018,2088,17.440378,9.437898
pan_019,2090,17.596437,11.388641
pan_020,2092,17.750033,13.308590
pan_021,2094,17.903757,15.230140
pan_022,2096,18.061965,17.207734
pan_023,2098,18.216251,19.136315
pan_024,2100,18.366297,21.011887
pan_025,2102,18.521991,22.958069
pan_026,2104,18.673018,24.845901
pan_027,2106,18.821814,25.000000
pan_028,2108,18.977140,25.000000
pan_029,2110,19.134432,25.000000
pan_030,2112,19.288458,25.000000
pan_031,2114,19.448229,25.000000
walk_end,2278,21.459239,0.000000
