frame,wall_ms,sim_ms,gpu_ms,phase,shot_requested,x,y,z,yaw,ready,aa,screen_percentage
866,11.750401,12.424485,3.227000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
867,11.726781,11.781732,3.152000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
868,14.390847,11.709540,3.144000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
869,10.680308,14.421288,3.144000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
870,11.156748,10.642527,3.153000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
871,11.875414,11.068957,3.130000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
872,11.311261,11.877464,3.116000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
873,11.507436,11.296781,3.172000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
874,11.376833,11.515966,3.159000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
875,11.907325,11.383813,3.159000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
876,12.392754,12.020626,3.213000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
877,11.842893,12.395125,3.166000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
878,11.474415,11.849673,3.153000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
879,11.156389,11.460585,3.192000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
880,11.462334,11.120168,3.119000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
881,9.442661,11.491585,3.134000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
882,11.225601,9.390001,3.066000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
883,10.010714,11.184788,3.102000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
884,10.270959,10.019144,3.146000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
885,11.360462,10.244109,3.210000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
886,9.928432,11.451295,3.210000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
887,9.284849,9.892450,3.112000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
888,9.802219,9.279009,3.092000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
889,9.710157,9.791469,3.206000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
890,9.992754,9.704947,3.095000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
891,9.571034,10.019324,3.147000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
892,9.508123,9.554055,3.103000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
893,9.528724,9.499722,3.229000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
894,9.187826,9.551854,3.141000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
895,10.311860,9.165866,3.129000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
896,10.185637,10.329870,3.158000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
897,10.300291,10.184228,3.259000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
898,9.880730,10.421653,3.258000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
899,10.164128,9.828170,3.238000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
900,10.785020,10.161317,3.146000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
901,11.501086,10.794690,3.126000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
902,11.474014,11.475995,3.203000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
903,10.233350,11.543177,3.110000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
904,10.065395,10.228908,3.186000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
905,9.971183,10.046345,3.150000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
906,10.626596,9.979173,3.235000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
907,10.844532,10.598207,3.261000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
908,9.803969,10.864251,3.139000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
909,11.390063,9.793049,3.198000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
910,11.128708,11.456105,3.190000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
911,10.846741,11.093187,3.118000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
912,8.758468,10.829752,3.152000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
913,9.542484,8.674664,3.061000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
914,9.323249,9.566815,2.907000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
915,8.595783,9.288768,3.012000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
916,8.427980,8.605664,2.931000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
917,10.813662,8.446700,2.908000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
918,8.857339,10.798871,2.918000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
919,10.288529,8.853699,2.776000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
920,8.451040,10.269769,2.927000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
921,8.523023,8.854270,2.914000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
922,8.271836,8.089072,2.963000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
923,8.015931,8.253386,2.854000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
924,8.049442,8.011911,2.811000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
925,8.285897,8.063223,2.928000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
926,8.638175,8.276967,2.820000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
927,8.689196,8.638094,2.829000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
928,8.508181,8.706146,2.903000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
929,8.517932,8.501121,2.841000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
930,8.705685,8.544573,2.822000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
931,8.668676,8.667886,2.969000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
932,11.827643,8.664424,2.833000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
933,10.585936,11.837783,2.870000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
934,10.801560,10.598787,2.914000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
935,11.535677,10.784359,2.801000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
936,11.522155,11.539767,2.822000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
937,10.778441,11.637769,2.929000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
938,10.422503,10.810020,2.882000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
939,10.753429,10.442404,2.843000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
940,10.224799,10.729729,2.879000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
941,10.985635,10.231458,2.877000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
942,10.191457,10.975665,2.943000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
943,9.849491,10.184737,2.954000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
944,11.720929,9.803380,2.840000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
945,11.699830,11.644788,2.763000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
946,10.945454,11.943595,2.895000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
947,11.298511,10.822881,2.926000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
948,10.517665,11.292501,2.897000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
949,10.949254,10.490435,2.889000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
950,11.688469,10.982104,2.896000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
951,10.438354,11.726021,2.862000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
952,10.675377,10.375971,2.850000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
953,10.740530,10.683849,2.946000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
954,10.632277,10.761169,2.893000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
955,11.144268,10.581446,2.860000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
956,10.694169,11.146878,2.865000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
957,10.765619,10.696799,2.848000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
958,11.115238,10.793861,2.882000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
959,11.307681,11.112907,2.814000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
960,11.010826,11.294741,2.900000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
961,11.095276,10.995705,2.900000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
962,11.227000,11.105217,2.897000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
963,10.849492,11.245030,2.911000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
964,11.044846,10.820411,2.830000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
965,10.885712,11.048926,2.904000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
966,10.917114,10.795511,2.872000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
967,11.501125,10.923133,2.889000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
968,11.077816,11.494135,2.924000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
969,11.069097,11.136389,2.894000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
970,11.555707,11.031395,2.877000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
971,65.459147,11.589067,2.922000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
972,7.581053,65.757045,2.922000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
973,6.984989,7.347017,2.980000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
974,7.843988,6.858656,2.777000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
975,7.793976,7.837948,2.965000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
976,6.996940,7.801297,2.966000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
977,7.330926,6.977529,2.910000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
978,7.294236,7.349846,2.865000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
979,7.996280,7.287256,2.810000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
980,8.230626,8.008201,2.898000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
981,9.476953,8.222686,2.872000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
982,8.427439,9.568014,2.831000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
983,8.246637,8.377459,2.801000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
984,7.930420,8.223006,2.851000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
985,8.366728,7.925559,2.893000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
986,8.052632,8.367618,2.882000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
987,8.759497,8.051102,2.840000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
988,8.975612,8.811859,2.833000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
989,9.168826,8.963971,2.856000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
990,8.712906,9.189266,2.893000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
991,8.898379,8.746077,2.821000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
992,8.801568,8.916581,2.866000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
993,8.974802,8.825549,2.804000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
994,8.885120,8.985942,2.893000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
995,9.125175,8.893529,2.879000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
996,8.645585,9.156316,2.830000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
997,8.739527,8.565202,2.812000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
998,8.645374,8.784928,2.917000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
999,8.439061,8.679356,2.867000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1000,8.734295,8.384079,2.945000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1001,8.511293,8.865359,2.803000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1002,8.336797,8.401449,2.764000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1003,8.362640,8.331799,2.867000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1004,8.993812,8.361408,2.877000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1005,9.241507,8.975992,2.840000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1006,10.063815,9.212676,2.816000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1007,9.616776,10.063855,2.854000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1008,9.259747,9.610576,2.905000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1009,8.922961,9.266357,2.861000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1010,8.942851,8.930321,2.815000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1011,9.650435,8.938321,2.823000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1012,9.184136,9.668657,2.896000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1013,9.091615,9.160946,2.940000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1014,8.696905,9.080133,2.850000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1015,9.428742,8.725676,2.891000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1016,9.492953,9.416692,2.872000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1017,8.934900,9.528223,2.850000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1018,9.037083,8.932031,2.880000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1019,8.826949,9.015122,2.867000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1020,8.804348,8.811819,2.847000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1021,8.514082,8.788798,2.858000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1022,8.838339,8.542202,2.842000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1023,9.222966,8.864559,2.874000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1024,9.968023,9.173097,2.894000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1025,9.475253,9.995253,2.834000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1026,9.555144,9.469822,2.821000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1027,9.276069,9.574355,2.871000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1028,9.480212,9.399940,2.814000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1029,9.385410,9.305509,2.955000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1030,10.994025,9.503993,2.890000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1031,8.925860,10.929834,2.841000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1032,8.670246,8.907730,2.888000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1033,8.540293,8.670744,2.836000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1034,11.044986,8.448911,2.836000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1035,9.907421,11.081217,2.887000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1036,9.882620,9.891331,2.898000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1037,10.531816,9.957623,2.892000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1038,9.705767,10.607506,2.892000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1039,11.985626,9.619036,2.960000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1040,10.697418,12.005216,2.887000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1041,9.878521,10.683279,2.945000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1042,10.202188,9.949051,2.835000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1043,10.708509,10.116197,2.955000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1044,9.877051,10.732289,2.863000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1045,9.425341,9.849950,2.897000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1046,9.900932,9.472023,2.902000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1047,9.505443,9.902352,2.854000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1048,9.561374,9.521633,2.858000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1049,9.098054,9.540484,2.905000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1050,10.268840,9.110864,2.877000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1051,8.484511,10.233989,2.890000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1052,8.167034,8.530131,2.890000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1053,8.691766,8.131085,2.871000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1054,10.010164,8.723635,2.805000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1055,10.049424,10.045365,2.830000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1056,8.320428,10.036584,2.830000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1057,9.305679,8.260657,2.825000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1058,8.833429,9.300859,2.916000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1059,9.150675,8.994132,2.778000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1060,8.604414,9.081724,2.827000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1061,8.863669,8.542113,2.878000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1062,8.874200,8.938700,2.873000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1063,8.455140,8.901590,2.798000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1064,8.851269,8.368359,2.849000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1065,9.549404,8.853300,2.881000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1066,9.001483,9.540143,2.838000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1067,10.286539,9.013942,2.847000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1068,8.495322,10.327201,2.841000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1069,8.266996,8.412930,2.817000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
1070,8.369839,8.277016,2.817000,1,0,6000.0000,-1000.0000,90.0000,0.0000,1,4.0,67.00
