render_tick,elapsed_seconds
0,0.027138449
1,0.039816470
2,0.058905081
3,0.399775238
4,0.410960105
5,0.428874191
6,0.468591958
7,0.483903036
8,0.504182263
9,0.520495493
10,0.537523249
11,0.556462247
12,0.575407396
13,0.596454290
14,0.615688896
