frame,time,phase,x,y,z,foot_x,foot_y,foot_z,visible,tick
960,3.874499,2,6000.0000,-1000.0000,90.0000,19.8007,8.6703,6.1324,1,1
961,3.886235,2,6000.0000,-1000.0000,90.0000,19.7976,8.6718,6.1324,1,1
962,3.899484,2,6000.0000,-1000.0000,90.0000,19.7941,8.6734,6.1324,1,1
963,3.913041,2,6000.0000,-1000.0000,90.0000,19.7927,8.6753,6.1324,1,1
964,3.927903,2,6000.0000,-1000.0000,90.0000,19.7912,8.6773,6.1324,1,1
965,3.941665,2,6000.0000,-1000.0000,90.0000,19.7889,8.6774,6.1324,1,1
966,3.955088,2,6000.0000,-1000.0000,90.0000,19.7861,8.6765,6.1324,1,1
967,3.968713,2,6000.0000,-1000.0000,90.0000,19.7837,8.6759,6.1324,1,1
968,3.982007,2,6000.0000,-1000.0000,90.0000,19.7841,8.6772,6.1324,1,1
969,3.994992,2,6000.0000,-1000.0000,90.0000,19.7844,8.6785,6.1324,1,1
970,4.007954,2,6000.0000,-1000.0000,90.0000,19.7848,8.6775,6.1324,1,1
971,4.021260,3,6000.0000,-1000.0000,90.0000,19.7851,8.6749,6.1324,1,1
972,4.034719,3,6000.4347,-1000.0000,90.0000,19.7526,8.6391,6.1324,1,1
973,4.047886,3,6001.2761,-1000.0000,90.0000,19.6679,8.4987,6.1324,1,1
974,4.061419,3,6002.5804,-1000.0000,90.0000,19.4982,8.1174,6.1324,1,1
975,4.075021,3,6004.3354,-1000.0000,90.0000,19.2704,7.3555,6.1324,1,1
976,4.087714,3,6006.3598,-1000.0000,90.0000,19.0103,6.2092,6.1324,1,1
977,4.100013,3,6008.6843,-1000.0000,90.0000,18.7501,4.6182,6.1324,1,1
978,4.114061,3,6011.8132,-1000.0000,90.0000,18.4272,2.1150,6.1324,1,1
979,4.127920,3,6015.3609,-1000.0000,90.0000,18.1648,-1.0753,6.1324,1,1
980,4.140069,3,6018.8251,-1000.0000,90.0000,17.9346,-4.4545,6.1324,1,1
981,4.155545,3,6023.8127,-1000.0000,90.0000,17.5977,-9.6127,6.1324,1,1
982,4.169636,3,6028.8305,-1000.0000,90.0000,17.2277,-14.9866,6.1324,1,1
983,4.181624,3,6033.4444,-1000.0000,90.0000,16.6745,-20.0676,6.1324,1,1
984,4.194368,3,6038.7391,-1000.0000,90.0000,15.8867,-25.6338,6.1324,1,1
985,4.207455,3,6044.5870,-1000.0000,90.0000,14.8927,-31.4227,7.4959,1,1
986,4.220072,3,6050.6073,-1000.0000,90.0000,13.7489,-36.6737,9.3692,1,1
987,4.233185,3,6057.2768,-1000.0000,90.0000,12.4563,-41.0200,12.0175,1,1
988,4.246214,3,6064.0520,-1000.0000,90.0000,11.3699,-44.3294,14.8599,1,1
989,4.259866,3,6071.1508,-1000.0000,90.0000,10.3782,-45.9558,17.9270,1,1
990,4.272993,3,6077.9772,-1000.0000,90.0000,9.6477,-46.0652,20.6660,1,1
991,4.285841,3,6084.6578,-1000.0000,90.0000,9.0783,-44.8045,22.2173,1,1
992,4.299426,3,6091.7223,-1000.0000,90.0000,8.6585,-42.0023,23.2134,1,1
993,4.312572,3,6098.5582,-1000.0000,90.0000,8.2562,-38.6453,23.6225,1,1
994,4.325867,3,6105.4712,-1000.0000,90.0000,7.6843,-34.3819,23.4166,1,1
995,4.339735,3,6112.6826,-1000.0000,90.0000,6.6896,-27.9918,21.7119,1,1
996,4.353698,3,6119.9435,-1000.0000,90.0000,5.8335,-20.3382,19.7378,1,1
997,4.366760,3,6126.7359,-1000.0000,90.0000,5.1793,-13.5792,17.2160,1,1
998,4.380061,3,6133.6524,-1000.0000,90.0000,4.7289,-5.3992,14.2851,1,1
999,4.392347,3,6140.0411,-1000.0000,90.0000,4.4622,2.5712,12.1455,1,1
1000,4.404492,3,6146.3562,-1000.0000,90.0000,4.3745,10.1575,9.9546,1,1
1001,4.417616,3,6153.1810,-1000.0000,90.0000,4.3902,18.7441,8.8396,1,1
1002,4.429774,3,6159.5030,-1000.0000,90.0000,4.5451,24.5254,8.8301,1,1
1003,4.442437,3,6166.0881,-1000.0000,90.0000,4.6093,28.4399,8.9027,1,1
1004,4.454889,3,6172.5628,-1000.0000,90.0000,4.6926,31.8829,9.2189,1,1
1005,4.467863,3,6179.3093,-1000.0000,90.0000,4.6163,31.3567,8.6866,1,1
1006,4.478846,3,6185.0208,-1000.0000,90.0000,4.4830,30.5219,8.1286,1,1
1007,4.490145,3,6190.8958,-1000.0000,90.0000,4.0277,28.9089,7.2176,1,1
1008,4.501999,3,6197.0601,-1000.0000,90.0000,4.0423,26.0149,6.1324,1,1
1009,4.513459,3,6203.0193,-1000.0000,90.0000,3.6104,22.0131,6.1324,1,1
1010,4.524993,3,6209.0170,-1000.0000,90.0000,3.0362,17.7920,6.1324,1,1
1011,4.536401,3,6214.9491,-1000.0000,90.0000,2.5104,11.9466,6.1324,1,1
1012,4.548980,3,6221.4904,-1000.0000,90.0000,2.0778,5.4855,6.1324,1,1
1013,4.560394,3,6227.4256,-1000.0000,90.0000,2.1644,-0.4785,6.1324,1,1
1014,4.572285,3,6233.6087,-1000.0000,90.0000,2.3983,-6.7107,6.1324,1,1
1015,4.585655,3,6240.5611,-1000.0000,90.0000,2.6505,-13.8992,6.1324,1,1
1016,4.598873,3,6247.4344,-1000.0000,90.0000,2.7277,-20.0365,6.1324,1,1
1017,4.614646,3,6255.6364,-1000.0000,90.0000,3.0577,-26.9716,7.0064,1,1
1018,4.627675,3,6262.4114,-1000.0000,90.0000,3.4410,-32.5448,9.0740,1,1
1019,4.640706,3,6269.1879,-1000.0000,90.0000,3.8015,-37.7876,11.9217,1,1
1020,4.653560,3,6275.8716,-1000.0000,90.0000,4.5244,-42.7311,15.1487,1,1
1021,4.667367,3,6283.0513,-1000.0000,90.0000,4.3632,-48.7420,18.8654,1,1
1022,4.679481,3,6289.3505,-1000.0000,90.0000,4.0936,-54.0174,22.5872,1,1
1023,4.691900,3,6295.8087,-1000.0000,90.0000,3.9553,-58.2684,24.4962,1,1
1024,4.705138,3,6302.6922,-1000.0000,90.0000,3.6037,-58.7388,27.9260,1,1
1025,4.718848,3,6309.8215,-1000.0000,90.0000,3.2037,-58.6702,31.5454,1,1
1026,4.730416,3,6315.8370,-1000.0000,90.0000,2.9818,-57.5614,33.4650,1,1
1027,4.745068,3,6323.4558,-1000.0000,90.0000,2.8932,-55.4172,35.4934,1,1
1028,4.760239,3,6331.3451,-1000.0000,90.0000,3.2934,-52.3180,37.4331,1,1
1029,4.772768,3,6337.8600,-1000.0000,90.0000,3.8582,-48.5315,37.4119,1,1
1030,4.784305,3,6343.8593,-1000.0000,90.0000,4.2285,-44.7680,37.4070,1,1
1031,4.795675,3,6349.7719,-1000.0000,90.0000,4.5065,-40.5787,36.0921,1,1
1032,4.808963,3,6356.6813,-1000.0000,90.0000,4.8509,-35.3642,33.4097,1,1
1033,4.821333,3,6363.1140,-1000.0000,90.0000,5.0374,-30.0583,31.2137,1,1
1034,4.833815,3,6369.6044,-1000.0000,90.0000,4.8595,-25.3020,28.1591,1,1
1035,4.845518,3,6375.6897,-1000.0000,90.0000,4.8479,-20.2268,25.1063,1,1
1036,4.858011,3,6382.1863,-1000.0000,90.0000,4.9146,-14.2868,22.7301,1,1
1037,4.869900,3,6388.3688,-1000.0000,90.0000,4.6460,-8.7249,21.7364,1,1
1038,4.881538,3,6394.4202,-1000.0000,90.0000,4.5620,-2.4015,19.0170,1,1
1039,4.893779,3,6400.7857,-1000.0000,90.0000,4.4702,4.2981,16.8304,1,1
1040,4.905829,3,6407.0519,-1000.0000,90.0000,4.2741,10.0299,14.9385,1,1
1041,4.917633,3,6413.1897,-1000.0000,90.0000,4.3454,15.9332,13.7882,1,1
1042,4.929580,3,6419.4020,-1000.0000,90.0000,4.1892,20.8515,12.6181,1,1
1043,4.941566,3,6425.6351,-1000.0000,90.0000,4.1260,24.9820,11.6085,1,1
1044,4.953231,3,6431.7007,-1000.0000,90.0000,4.3570,28.6124,11.1020,1,1
1045,4.965026,3,6437.8340,-1000.0000,90.0000,5.2179,28.7560,10.2834,1,1
1046,4.976904,3,6444.0107,-1000.0000,90.0000,5.8932,27.3800,9.0514,1,1
1047,4.989212,3,6450.4109,-1000.0000,90.0000,6.3908,25.7681,7.8866,1,1
1048,5.001109,3,6456.5976,-1000.0000,90.0000,6.1628,20.7066,6.1324,1,1
1049,5.012607,3,6462.5762,-1000.0000,90.0000,5.6978,15.5940,6.1324,1,1
1050,5.024778,3,6468.9053,-1000.0000,90.0000,4.4272,9.6651,6.1324,1,1
1051,5.037637,3,6475.5921,-1000.0000,90.0000,3.3117,3.3834,6.1324,1,1
1052,5.049634,3,6481.8303,-1000.0000,90.0000,3.0051,-2.7321,6.1324,1,1
1053,5.061525,3,6488.0138,-1000.0000,90.0000,2.9317,-8.6803,6.1324,1,1
1054,5.073209,3,6494.0894,-1000.0000,90.0000,3.0744,-14.5756,6.1324,1,1
1055,5.084560,3,6499.9919,-1000.0000,90.0000,3.3373,-20.2927,6.1324,1,1
1056,5.095705,3,6505.7870,-1000.0000,90.0000,3.3279,-25.3903,6.1324,1,1
1057,5.107220,3,6511.7751,-1000.0000,90.0000,3.3558,-30.3560,6.1324,1,1
1058,5.118685,3,6517.7368,-1000.0000,90.0000,3.7787,-35.4538,6.5679,1,1
1059,5.130892,3,6524.0846,-1000.0000,90.0000,4.1506,-40.1219,7.9809,1,1
1060,5.142653,3,6530.2004,-1000.0000,90.0000,4.6042,-44.2164,9.6396,1,1
1061,5.154460,3,6536.3398,-1000.0000,90.0000,5.2550,-48.2138,11.7377,1,1
1062,5.166685,3,6542.6969,-1000.0000,90.0000,5.3068,-51.8360,14.8057,1,1
1063,5.178368,3,6548.7720,-1000.0000,90.0000,5.4378,-55.0489,17.9520,1,1
1064,5.191064,3,6555.3739,-1000.0000,90.0000,5.7243,-58.1062,21.5183,1,1
1065,5.203447,3,6561.8130,-1000.0000,90.0000,5.4368,-59.5516,23.6205,1,1
1066,5.215392,3,6568.0247,-1000.0000,90.0000,5.1159,-60.6259,26.8562,1,1
1067,5.227466,3,6574.3028,-1000.0000,90.0000,4.8307,-60.8882,29.5729,1,1
1068,5.239983,3,6580.8119,-1000.0000,90.0000,4.5663,-60.1242,31.5362,1,1
1069,5.252946,3,6587.5527,-1000.0000,90.0000,4.3442,-59.0102,33.8560,1,1
1070,5.265471,3,6594.0653,-1000.0000,90.0000,4.4782,-56.7985,34.6573,1,1
1071,5.278070,3,6600.6172,-1000.0000,90.0000,4.6984,-54.1578,36.2500,1,1
1072,5.289993,3,6606.8168,-1000.0000,90.0000,4.8678,-50.9847,37.3193,1,1
1073,5.301837,3,6612.9761,-1000.0000,90.0000,5.5134,-47.0508,36.1112,1,1
1074,5.314320,3,6619.4671,-1000.0000,90.0000,6.0339,-42.5399,34.8516,1,1
1075,5.327050,3,6626.0868,-1000.0000,90.0000,6.3866,-37.7743,33.0148,1,1
1076,5.339182,3,6632.3952,-1000.0000,90.0000,6.6712,-32.5428,30.1715,1,1
1077,5.351240,3,6638.6653,-1000.0000,90.0000,6.8607,-26.8878,27.4639,1,1
1078,5.364130,3,6645.3682,-1000.0000,90.0000,6.6750,-21.1461,24.4722,1,1
1079,5.376539,3,6651.8209,-1000.0000,90.0000,6.3886,-15.2890,23.1570,1,1
1080,5.388630,3,6658.1081,-1000.0000,90.0000,6.2366,-8.8078,20.8246,1,1
1081,5.401045,3,6664.5641,-1000.0000,90.0000,5.9149,-2.4297,17.6277,1,1
1082,5.413068,3,6670.8161,-1000.0000,90.0000,5.7487,4.5003,15.2359,1,1
1083,5.425245,4,6677.1479,-1000.0000,90.0000,5.7153,11.5879,13.6224,1,1
1084,5.437409,4,6682.8577,-999.0294,90.0000,5.5674,16.8746,12.7696,1,1
1085,5.624044,4,6682.8577,-901.9791,90.0000,42.2533,-6.7345,27.2320,1,1
1086,5.630456,4,6682.8577,-898.6448,90.0000,40.6200,-4.9491,27.1798,1,1
1087,5.633936,4,6682.8577,-896.8353,90.0000,39.6817,-4.0323,27.1237,1,1
1088,5.642226,4,6682.8577,-892.5242,90.0000,37.1668,-1.9670,26.2931,1,1
1089,5.651230,4,6682.8577,-887.8424,90.0000,33.8993,0.0518,25.0523,1,1
1090,5.660249,4,6682.8577,-883.1525,90.0000,30.3449,1.7646,24.1037,1,1
1091,5.669166,4,6682.8577,-878.5154,90.0000,26.7721,3.2112,23.2335,1,1
1092,5.677332,4,6682.8577,-874.2691,90.0000,23.2399,4.0866,21.8604,1,1
1093,5.685686,4,6682.8577,-869.9253,90.0000,19.4845,4.7812,20.4806,1,1
1094,5.694423,4,6682.8577,-865.3818,90.0000,15.4522,5.3600,19.2997,1,1
1095,5.702525,4,6682.8577,-861.1689,90.0000,11.4044,5.7299,18.5084,1,1
1096,5.710614,4,6682.8577,-856.9628,90.0000,7.9489,5.8086,17.2268,1,1
1097,5.719801,4,6682.8577,-852.1853,90.0000,3.9964,5.7943,15.8034,1,1
1098,5.729810,4,6682.8577,-846.9808,90.0000,-0.9488,5.8391,14.5157,1,1
1099,5.738647,4,6682.8577,-842.3854,90.0000,-5.2997,5.8263,13.6355,1,1
1100,5.746781,4,6682.8577,-838.1559,90.0000,-8.7251,5.5991,12.2561,1,1
1101,5.755198,4,6682.8577,-833.7789,90.0000,-12.7197,5.5340,11.0652,1,1
1102,5.764130,4,6682.8577,-829.1345,90.0000,-17.1125,5.5285,10.2510,1,1
1103,5.772855,4,6682.8577,-824.5974,90.0000,-21.2679,5.4380,9.6939,1,1
1104,5.781565,4,6682.8577,-820.0680,90.0000,-24.2867,4.7066,9.1200,1,1
1105,5.790447,4,6682.8577,-815.4497,90.0000,-27.4029,4.0718,8.8711,1,1
1106,5.799519,4,6682.8577,-810.7322,90.0000,-30.5992,3.6997,8.7403,1,1
1107,5.808524,4,6682.8577,-806.0492,90.0000,-32.2838,3.2662,8.9251,1,1
1108,5.817687,4,6682.8577,-801.2847,90.0000,-32.4984,2.6311,9.2058,1,1
1109,5.827060,4,6682.8577,-796.4105,90.0000,-32.5958,2.0871,9.2702,1,1
1110,5.836300,4,6682.8577,-791.6060,90.0000,-32.7322,1.5590,9.3591,1,1
1111,5.845596,4,6682.8577,-786.7720,90.0000,-31.1804,1.6060,8.6051,1,1
1112,5.855349,4,6682.8577,-781.7007,90.0000,-29.2682,1.6091,7.6477,1,1
1113,5.863642,4,6682.8577,-777.3882,90.0000,-27.6494,1.5212,6.8735,1,1
1114,5.872499,4,6682.8577,-772.7823,90.0000,-25.6372,1.0698,6.1324,1,1
1115,5.880749,4,6682.8577,-768.4925,90.0000,-23.2689,1.1311,6.1324,1,1
1116,5.889479,4,6682.8577,-763.9527,90.0000,-20.7101,1.1276,6.1324,1,1
1117,5.897724,4,6682.8577,-759.6653,90.0000,-17.6745,0.4566,6.1324,1,1
1118,5.906681,4,6682.8577,-755.0079,90.0000,-14.3090,-0.1191,6.1324,1,1
1119,5.915534,4,6682.8577,-750.4040,90.0000,-10.6410,-0.2499,6.1324,1,1
1120,5.924321,4,6682.8577,-745.8348,90.0000,-6.5124,-0.5177,6.1324,1,1
1121,5.932644,4,6682.8577,-741.5068,90.0000,-2.5951,-0.7336,6.1324,1,1
1122,5.941994,4,6682.8577,-736.6452,90.0000,1.9603,-0.5888,6.1324,1,1
1123,5.950681,4,6682.8577,-732.1276,90.0000,6.4041,-0.0462,6.1324,1,1
1124,5.959167,4,6682.8577,-727.7152,90.0000,10.7451,0.4867,6.1324,1,1
1125,5.967353,4,6682.8577,-723.4583,90.0000,14.9384,0.8501,6.1324,1,1
1126,5.976017,4,6682.8577,-718.9532,90.0000,18.9941,1.0686,6.1324,1,1
1127,5.984877,4,6682.8577,-714.3458,90.0000,22.9507,1.2516,6.1324,1,1
1128,5.992730,4,6682.8577,-710.2621,90.0000,26.5041,1.4307,6.1324,1,1
1129,6.001196,4,6682.8577,-705.8598,90.0000,30.3448,1.7014,6.1324,1,1
1130,6.009183,4,6682.8577,-701.7067,90.0000,33.1852,1.5412,6.1324,1,1
1131,6.017725,4,6682.8577,-697.2649,90.0000,35.8164,1.3067,6.1324,1,1
1132,6.026539,4,6682.8577,-692.6816,90.0000,38.5514,1.2919,6.8617,1,1
1133,6.034374,4,6682.8577,-688.6074,90.0000,41.0172,1.4435,7.7242,1,1
1134,6.042443,4,6682.8577,-684.4116,90.0000,43.0138,1.1995,8.9379,1,1
1135,6.051518,4,6682.8577,-679.6927,90.0000,44.9203,0.7797,10.7812,1,1
1136,6.059435,4,6682.8577,-675.5757,90.0000,46.5962,0.5720,12.5064,1,1
1137,6.067657,4,6682.8577,-671.3001,90.0000,48.3287,0.5803,14.3946,1,1
1138,6.075709,4,6682.8577,-667.1133,90.0000,49.3361,0.6156,16.3038,1,1
1139,6.083542,4,6682.8577,-663.0402,90.0000,49.8560,0.5652,18.1988,1,1
1140,6.091176,4,6682.8577,-659.0706,90.0000,50.2942,0.5181,20.0989,1,1
1141,6.099252,4,6682.8577,-654.8709,90.0000,50.6787,0.4880,22.1324,1,1
1142,6.108450,4,6682.8577,-650.0877,90.0000,50.5681,0.6333,21.9548,1,1
1143,6.116852,4,6682.8577,-645.7189,90.0000,49.9531,0.8838,23.1975,1,1
1144,6.124805,4,6682.8577,-641.5836,90.0000,49.2798,1.1607,24.6417,1,1
1145,6.133330,4,6682.8577,-637.1501,90.0000,48.5124,1.4008,26.5726,1,1
1146,6.141125,4,6682.8577,-633.0968,90.0000,47.4020,1.7049,27.9820,1,1
1147,6.150047,4,6682.8577,-628.4573,90.0000,45.5656,2.2634,28.6819,1,1
1148,6.158087,4,6682.8577,-624.2766,90.0000,43.9228,2.7393,28.8959,1,1
1149,6.166160,4,6682.8577,-620.0787,90.0000,42.2037,3.2862,29.2406,1,1
1150,6.174216,4,6682.8577,-615.8894,90.0000,40.0784,3.9906,28.9982,1,1
1151,6.183361,4,6682.8577,-611.1344,90.0000,37.1242,4.9105,27.7859,1,1
1152,6.192894,4,6682.8577,-606.1772,90.0000,33.6443,5.8038,26.9050,1,1
1153,6.202811,4,6682.8577,-601.0200,90.0000,29.9699,6.6588,26.2953,1,1
1154,6.212880,4,6682.8577,-595.7842,90.0000,25.8527,7.2606,24.4930,1,1
1155,6.221105,4,6682.8577,-591.5071,90.0000,22.1758,7.6214,22.9644,1,1
1156,6.229123,4,6682.8577,-587.3377,90.0000,18.4682,7.9340,21.6559,1,1
1157,6.237680,4,6682.8577,-582.8882,90.0000,14.2177,8.1513,20.5227,1,1
1158,6.246002,4,6682.8577,-578.5609,90.0000,10.5933,8.0339,18.5831,1,1
1159,6.254172,4,6682.8577,-574.3123,90.0000,6.8271,7.9007,16.9465,1,1
1160,6.262508,4,6682.8577,-569.9777,90.0000,2.5110,7.8718,15.5350,1,1
1161,6.270637,4,6682.8577,-565.7507,90.0000,-1.9359,7.8836,14.5417,1,1
1162,6.279350,4,6682.8577,-561.2201,90.0000,-5.6192,7.5338,12.8098,1,1
1163,6.289040,4,6682.8577,-556.1809,90.0000,-10.3843,7.3556,11.1454,1,1
1164,6.298436,4,6682.8577,-551.2953,90.0000,-15.2371,7.2333,10.1293,1,1
1165,6.307764,4,6682.8577,-546.4448,90.0000,-19.4562,6.8075,9.4398,1,1
1166,6.316794,4,6682.8577,-541.7490,90.0000,-22.5538,5.9515,8.8401,1,1
1167,6.325866,4,6682.8577,-537.0314,90.0000,-25.6948,5.2032,8.5648,1,1
1168,6.335295,4,6682.8577,-532.1284,90.0000,-28.9290,4.6867,8.4453,1,1
1169,6.344559,4,6682.8577,-527.3110,90.0000,-29.6856,4.0240,8.6319,1,1
1170,6.354860,4,6682.8577,-521.9548,90.0000,-29.7494,3.2011,8.8437,1,1
1171,6.365940,4,6682.8577,-516.1929,90.0000,-29.7564,2.3791,8.8877,1,1
1172,6.376420,4,6682.8577,-510.7436,90.0000,-28.6834,2.0347,8.4602,1,1
1173,6.386108,4,6682.8577,-505.7057,90.0000,-26.7141,1.7476,7.5088,1,1
1174,6.395920,4,6682.8577,-500.6033,90.0000,-24.7582,1.3251,6.6074,1,1
1175,6.406068,4,6682.8577,-495.3266,90.0000,-22.4772,0.5875,6.1324,1,1
1176,6.416713,4,6682.8577,-489.7910,90.0000,-19.3585,0.2263,6.1324,1,1
1177,6.427171,4,6682.8577,-484.3529,90.0000,-16.0524,-0.3625,6.1324,1,1
1178,6.437014,4,6682.8577,-479.2348,90.0000,-12.4058,-1.3540,6.1324,1,1
1179,6.447306,4,6682.8577,-473.8828,90.0000,-8.2257,-1.6451,6.1324,1,1
1180,6.456731,4,6682.8577,-468.9818,90.0000,-3.7962,-1.8477,6.1324,1,1
1181,6.466790,4,6682.8577,-463.7510,90.0000,1.0323,-2.0045,6.1324,1,1
1182,6.476638,4,6682.8577,-458.6302,90.0000,5.8760,-1.6950,6.1324,1,1
1183,6.486649,4,6682.8577,-453.4247,90.0000,11.0725,-0.9536,6.1324,1,1
1184,6.495952,4,6682.8577,-448.5870,90.0000,15.8988,-0.2590,6.1324,1,1
1185,6.505562,4,6682.8577,-443.5897,90.0000,20.5936,-0.0282,6.1324,1,1
1186,6.515869,4,6682.8577,-438.2302,90.0000,25.0827,0.0072,6.1324,1,1
1187,6.525632,4,6682.8577,-433.1533,90.0000,29.4575,0.1937,6.1324,1,1
1188,6.536001,4,6682.8577,-427.7616,90.0000,34.1802,0.6015,6.1324,1,1
1189,6.545981,4,6682.8577,-422.5719,90.0000,37.6250,0.0809,6.1324,1,1
1190,6.555774,4,6682.8577,-417.4793,90.0000,40.9712,-0.0507,6.1324,1,1
1191,6.566750,4,6682.8577,-411.7717,90.0000,44.7091,0.2386,7.0632,1,1
1192,6.577900,4,6682.8577,-405.9739,90.0000,47.4097,-0.1298,8.9140,1,1
1193,6.588324,4,6682.8577,-400.5533,90.0000,49.3823,-0.6410,11.2905,1,1
1194,6.598920,4,6682.8577,-395.0434,90.0000,51.3791,-0.8273,13.9453,1,1
1195,6.609380,4,6682.8577,-389.6044,90.0000,52.3233,-0.8504,16.5287,1,1
1196,6.619616,4,6682.8577,-384.2818,90.0000,52.1825,-0.9720,19.0052,1,1
1197,6.630251,4,6682.8577,-378.7514,90.0000,51.8893,-1.1100,21.6427,1,1
1198,6.643561,4,6682.8577,-371.8303,90.0000,50.6756,-1.0403,23.2090,1,1
1199,6.652615,4,6682.8577,-367.1223,90.0000,49.2916,-0.7321,24.4811,1,1
1200,6.662408,4,6682.8577,-362.0299,90.0000,47.7682,-0.4633,25.9011,1,1
1201,6.671962,4,6682.8577,-357.0619,90.0000,46.0898,-0.1326,27.1742,1,1
1202,6.681368,4,6682.8577,-352.1708,90.0000,43.7114,0.5413,26.8213,1,1
1203,6.690941,4,6682.8577,-347.1928,90.0000,41.2559,1.2497,26.6264,1,1
1204,6.701417,4,6682.8577,-341.7451,90.0000,38.4324,2.1230,26.6526,1,1
1205,6.710835,4,6682.8577,-336.8480,90.0000,35.5129,3.0409,25.6219,1,1
1206,6.720666,4,6682.8577,-331.7354,90.0000,31.8624,3.9940,24.4322,1,1
1207,6.730813,4,6682.8577,-326.4590,90.0000,27.9274,4.8964,23.4079,1,1
1208,6.740243,4,6682.8577,-321.5556,90.0000,24.1312,5.5290,22.3338,1,1
1209,6.750498,4,6682.8577,-316.2230,90.0000,19.7073,5.8705,20.5935,1,1
1210,6.759947,4,6682.8577,-311.3094,90.0000,15.4757,6.1332,19.2998,1,1
1211,6.769513,4,6682.8577,-306.3350,90.0000,10.8299,6.2865,18.3764,1,1
1212,6.779068,4,6682.8577,-301.3665,90.0000,6.8821,6.1520,16.8525,1,1
1213,6.789111,4,6682.8577,-296.1442,90.0000,2.4691,5.9969,15.3568,1,1
1214,6.798578,4,6682.8577,-291.2212,90.0000,-2.2005,5.9339,14.2561,1,1
1215,6.808142,4,6682.8577,-286.2479,90.0000,-6.5491,5.7256,13.1233,1,1
1216,6.818153,4,6682.8577,-281.0424,90.0000,-11.0467,5.5218,11.5166,1,1
1217,6.827372,5,6682.8577,-276.2487,90.0000,-15.4979,5.4599,10.4869,1,1
1218,6.836526,5,6682.3079,-271.8369,90.0000,-20.1244,5.5433,9.9145,1,1
