render_tick,elapsed_seconds
0,0.027543041
1,0.512378050
2,0.518301621
3,0.535471801
4,0.553258306
5,0.604968451
6,0.617468269
7,0.634467496
8,0.652495545
9,0.669373360
10,0.685825694
11,0.704537229
12,0.722430556
13,0.740610429
