frame,wall_seconds,wall_ms,sim_ms,phase,active,spawned,rivals,infected,health_sum,paths,blocked,overlap_pairs,resident_bytes
821,0.159501755,34.412176,114.965926,1,0,0,0,0,0.000,0,0,0,2891583488
822,0.176337765,16.836010,34.704603,1,0,0,0,0,0.000,0,0,0,2892734464
823,0.190393364,14.055599,16.574754,1,0,0,0,0,0.000,0,0,0,2893180928
824,0.206979369,16.586005,14.213203,1,0,0,0,0,0.000,0,0,0,2893635584
825,0.218058162,11.078793,16.672736,1,0,0,0,0,0.000,0,0,0,2894995456
826,0.248027841,29.969679,11.000342,1,0,0,0,0,0.000,0,0,0,2896404480
827,0.262030769,14.002928,30.058340,1,0,0,0,0,0.000,0,0,0,2896547840
828,0.274546393,12.515624,13.998448,1,0,0,0,0,0.000,0,0,0,2896932864
829,0.288169013,13.622620,12.303751,1,0,0,0,0,0.000,0,0,0,2898067456
830,0.301757702,13.588689,13.622039,1,0,0,0,0,0.000,0,0,0,2898137088
831,0.312394545,10.636843,13.691711,1,0,0,0,0,0.000,0,0,0,2898374656
832,0.324505121,12.110576,10.503311,1,0,0,0,0,0.000,0,0,0,2898718720
833,0.342000236,17.495115,12.119877,1,0,0,0,0,0.000,0,0,0,2898894848
834,0.354003820,12.003584,17.524754,1,0,0,0,0,0.000,0,0,0,2898964480
835,0.364105062,10.101242,11.935473,1,0,0,0,0,0.000,0,0,0,2899050496
836,0.375543513,11.438451,10.279975,1,0,0,0,0,0.000,0,0,0,2899091456
837,0.384679424,9.135911,11.401882,1,0,0,0,0,0.000,0,0,0,2899165184
838,0.393646471,8.967047,9.100519,1,0,0,0,0,0.000,0,0,0,2899218432
839,0.402718780,9.072309,8.985528,1,0,0,0,0,0.000,0,0,0,2899247104
840,0.412115897,9.397117,9.045629,1,0,0,0,0,0.000,0,0,0,2899341312
841,0.421203497,9.087600,9.405116,1,0,0,0,0,0.000,0,0,0,2899369984
842,0.430365508,9.162011,9.066059,1,0,0,0,0,0.000,0,0,0,2899427328
843,0.439463948,9.098440,9.180612,1,0,0,0,0,0.000,0,0,0,2899435520
844,0.448369274,8.905326,9.089889,1,0,0,0,0,0.000,0,0,0,2899488768
845,0.457365931,8.996657,8.896336,1,0,0,0,0,0.000,0,0,0,2899488768
846,0.466199336,8.833405,9.005788,1,0,0,0,0,0.000,0,0,0,2899542016
847,0.475606602,9.407266,8.868335,1,0,0,0,0,0.000,0,0,0,2899554304
848,0.484792945,9.186343,9.364657,1,0,0,0,0,0.000,0,0,0,2899636224
849,0.494730972,9.938027,9.182381,1,0,0,0,0,0.000,0,0,0,2899660800
850,0.504638570,9.907598,9.948059,1,0,0,0,0,0.000,0,0,0,2899705856
851,0.516039161,11.400591,9.898538,1,0,0,0,0,0.000,0,0,0,2899759104
852,0.524664210,8.625049,11.432680,1,0,0,0,0,0.000,0,0,0,2899763200
853,0.533976555,9.312345,8.610470,1,0,0,0,0,0.000,0,0,0,2899812352
854,0.543850033,9.873478,9.321595,1,0,0,0,0,0.000,0,0,0,2899832832
855,0.553412252,9.562219,9.885667,1,0,0,0,0,0.000,0,0,0,2899894272
856,0.562988813,9.576561,9.538999,1,0,0,0,0,0.000,0,0,0,2899894272
857,0.572543282,9.554469,9.596331,1,0,0,0,0,0.000,0,0,0,2899959808
858,0.581933420,9.390138,9.525000,1,0,0,0,0,0.000,0,0,0,2899984384
859,0.591438158,9.504738,9.413497,1,0,0,0,0,0.000,0,0,0,2900029440
860,0.601064210,9.626052,9.482258,1,0,0,0,0,0.000,0,0,0,2900029440
861,0.610645340,9.581130,9.641652,1,0,0,0,0,0.000,0,0,0,2900066304
862,0.620303692,9.658352,9.566140,1,0,0,0,0,0.000,0,0,0,2900111360
863,0.631312244,11.008552,9.666392,1,0,0,0,0,0.000,0,0,0,2900111360
864,0.641656671,10.344427,11.025303,1,0,0,0,0,0.000,0,0,0,2900152320
865,0.651888407,10.231736,10.340117,1,0,0,0,0,0.000,0,0,0,2900156416
866,0.662141512,10.253105,10.239205,1,0,0,0,0,0.000,0,0,0,2900197376
867,0.672777535,10.636023,10.229415,1,0,0,0,0,0.000,0,0,0,2900238336
868,0.687040329,14.262794,10.638234,1,0,0,0,0,0.000,0,0,0,2900238336
869,0.699066274,12.025945,14.283144,1,0,0,0,0,0.000,0,0,0,2900271104
870,0.710898824,11.832550,12.031344,1,0,0,0,0,0.000,0,0,0,2900307968
871,0.722304814,11.405990,11.851251,1,0,0,0,0,0.000,0,0,0,2900312064
872,0.734054773,11.749959,11.362899,1,0,0,0,0,0.000,0,0,0,2900344832
873,0.746904515,12.849742,11.771569,1,0,0,0,0,0.000,0,0,0,2900377600
874,0.759861819,12.957304,12.877153,1,0,0,0,0,0.000,0,0,0,2900410368
875,0.772564859,12.703040,12.930834,1,0,0,0,0,0.000,0,0,0,2900410368
876,0.786226599,13.661740,12.673988,1,0,0,0,0,0.000,0,0,0,2900443136
877,0.797651190,11.424591,13.673261,1,0,0,0,0,0.000,0,0,0,2900475904
878,0.809588352,11.937162,11.437442,1,0,0,0,0,0.000,0,0,0,2900475904
879,0.822459265,12.870913,11.941192,1,0,0,0,0,0.000,0,0,0,2900508672
880,0.834731055,12.271790,12.850362,1,0,0,0,0,0.000,0,0,0,2900541440
881,0.847944866,13.213811,12.285801,1,0,0,0,0,0.000,0,0,0,2900570112
882,0.859918529,11.973663,13.225860,1,0,0,0,0,0.000,0,0,0,2900574208
883,0.872296401,12.377872,11.975033,1,0,0,0,0,0.000,0,0,0,2900635648
884,0.885144453,12.848052,12.352442,1,0,0,0,0,0.000,0,0,0,2900668416
885,0.898261291,13.116838,12.908833,1,0,0,0,0,0.000,0,0,0,2900705280
886,0.910380268,12.118977,13.057867,1,0,0,0,0,0.000,0,0,0,2900713472
887,0.922758089,12.377821,12.115616,1,0,0,0,0,0.000,0,0,0,2900762624
888,0.935293335,12.535246,12.373693,1,0,0,0,0,0.000,0,0,0,2900799488
889,0.947465113,12.171778,12.536955,1,0,0,0,0,0.000,0,0,0,2900803584
890,0.960216063,12.750950,12.171187,1,0,0,0,0,0.000,0,0,0,2900840448
891,0.972262508,12.046445,12.750321,1,0,0,0,0,0.000,0,0,0,2900877312
892,0.984781282,12.518774,12.050305,1,0,0,0,0,0.000,0,0,0,2900905984
893,0.997798658,13.017376,12.512745,1,0,0,0,0,0.000,0,0,0,2900926464
894,1.010702882,12.904224,13.073747,1,0,0,0,0,0.000,0,0,0,2900963328
895,1.023647917,12.945035,12.850203,1,0,0,0,0,0.000,0,0,0,2900992000
896,1.036575941,12.928024,12.981104,1,0,0,0,0,0.000,0,0,0,2901020672
897,1.049200519,12.624578,12.900054,1,0,0,0,0,0.000,0,0,0,2901020672
898,1.062974831,13.774312,12.624488,1,0,0,0,0,0.000,0,0,0,2901061632
899,1.076837405,13.862574,13.840404,1,0,0,0,0,0.000,0,0,0,2901090304
900,1.089599656,12.762251,13.869465,1,0,0,0,0,0.000,0,0,0,2901118976
901,1.102137102,12.537446,12.725119,1,0,0,0,0,0.000,0,0,0,2901123072
902,1.115452645,13.315543,12.502225,1,0,0,0,0,0.000,0,0,0,2901159936
903,1.127870407,12.417762,13.318643,1,0,0,0,0,0.000,0,0,0,2901196800
904,1.141048278,13.177871,12.461074,1,0,0,0,0,0.000,0,0,0,2901221376
905,1.153749426,12.701148,13.238721,1,0,0,0,0,0.000,0,0,0,2901221376
906,1.166855744,13.106318,12.691199,1,0,0,0,0,0.000,0,0,0,2901258240
907,1.179551163,12.695419,13.090728,1,0,0,0,0,0.000,0,0,0,2901286912
908,1.192032178,12.481015,12.616406,1,0,0,0,0,0.000,0,0,0,2901286912
909,1.205816820,13.784642,12.510976,1,0,0,0,0,0.000,0,0,0,2901323776
910,1.218345666,12.528846,13.877975,1,0,0,0,0,0.000,0,0,0,2901352448
911,1.231240600,12.894934,12.425852,1,0,0,0,0,0.000,0,0,0,2901381120
912,1.243543720,12.303120,12.875014,1,0,0,0,0,0.000,0,0,0,2901397504
913,1.256234899,12.691179,12.336820,1,0,0,0,0,0.000,0,0,0,2901430272
914,1.268824005,12.589106,12.653859,1,0,0,0,0,0.000,0,0,0,2901463040
915,1.281424912,12.600907,12.670429,1,0,0,0,0,0.000,0,0,0,2901491712
916,1.294438618,13.013706,12.556815,1,0,0,0,0,0.000,0,0,0,2901491712
917,1.307541736,13.103118,13.042757,1,0,0,0,0,0.000,0,0,0,2901528576
918,1.320847778,13.306042,13.134858,1,0,0,0,0,0.000,0,0,0,2901557248
919,1.334277804,13.430026,13.311023,1,0,0,0,0,0.000,0,0,0,2901590016
920,1.348630909,14.353105,13.340533,1,0,0,0,0,0.000,0,0,0,2901594112
921,1.363236441,14.605532,14.340645,1,0,0,0,0,0.000,0,0,0,2900574208
922,1.377337180,14.100739,14.602911,1,0,0,0,0,0.000,0,0,0,2899554304
923,1.390844987,13.507807,14.109450,1,0,0,0,0,0.000,0,0,0,2899587072
924,1.405302575,14.457588,13.538708,1,0,0,0,0,0.000,0,0,0,2898575360
925,1.419575828,14.273253,14.453068,1,0,0,0,0,0.000,0,0,0,2897526784
926,1.431905379,12.329551,14.407016,1,0,0,0,0,0.000,0,0,0,2897559552
927,1.444607528,12.702149,12.211029,1,0,0,0,0,0.000,0,0,0,2897600512
928,1.459259671,14.652143,12.688708,1,0,0,0,0,0.000,0,0,0,2896580608
929,1.471675223,12.415552,14.695173,1,0,0,0,0,0.000,0,0,0,2896584704
930,1.483872971,12.197748,12.388902,1,0,0,0,0,0.000,0,0,0,2896621568
931,1.496754214,12.881243,12.210409,1,0,0,0,0,0.000,0,0,0,2896658432
