frame,time,phase,age,camera_pitch,barrel_pitch,sample_pitch,aim_weight,jump_weight,x,y,z,foot_x,foot_y,foot_z
1022,3.254765,2,0.240622,0.000000,-78.692589,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.776952,8.680901,6.132371
1023,3.267925,2,0.253783,0.000000,-78.694366,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.778155,8.680377,6.132371
1024,3.281393,2,0.267251,0.000000,-78.705292,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.776765,8.681004,6.132371
1025,3.295206,2,0.281064,0.000000,-78.716400,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.775337,8.681647,6.132371
1026,3.309725,2,0.295583,0.000000,-78.716240,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.771696,8.679855,6.132371
1027,3.323595,2,0.309453,0.000000,-78.710518,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.767216,8.676990,6.132371
1028,3.338507,2,0.324365,0.000000,-78.707428,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.765030,8.674401,6.132371
1029,3.353138,2,0.338996,0.000000,-78.710091,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.767786,8.672774,6.132371
1030,3.367558,2,0.353416,0.000000,-78.712540,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.770319,8.671018,6.132371
1031,3.381106,2,0.366964,0.000000,-78.712891,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.770106,8.667138,6.132371
1032,3.394341,2,0.380199,0.000000,-78.713211,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.769897,8.663350,6.132371
1033,3.407605,2,0.393463,0.000000,-78.710526,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.766172,8.663288,6.132371
1034,3.420992,2,0.406850,0.000000,-78.705551,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.759765,8.666033,6.132371
1035,3.434411,2,0.420269,0.000000,-78.699730,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.753787,8.668875,6.132371
1036,3.449054,2,0.434911,0.000000,-78.683479,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.752802,8.673133,6.132371
1037,3.463235,2,0.449093,0.000000,-78.667686,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.751849,8.677256,6.132371
1038,3.477144,2,0.463002,0.000000,-78.682213,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.754340,8.679499,6.132371
1039,3.490224,2,0.476082,0.000000,-78.705132,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.757739,8.681058,6.132371
1040,3.504057,2,0.489915,0.000000,-78.718292,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.761540,8.681028,6.132371
1041,3.516586,2,0.502444,0.000000,-78.706017,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.765412,8.677331,6.132371
1042,3.530277,2,0.516135,0.000000,-78.692604,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.769651,8.673294,6.132371
1043,3.543349,2,0.529207,0.000000,-78.692421,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.770294,8.670909,6.132371
1044,3.557411,2,0.543269,0.000000,-78.696335,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.769875,8.668830,6.132371
1045,3.571714,2,0.557572,0.000000,-78.700890,0.000000,1.000000,0.000000,6000.000000,-1000.000000,90.000000,19.771025,8.668323,6.132371
