frame,wall_seconds,wall_delta_ms,sim_delta_ms,phase,x,y,z,visible_cells,loaded_cells,used_physical_bytes,health,ammo,pressure,safety_holds
952,2.056597291,13.724580,13.987197,1,0.166,-7.149,90.000,12,12,2976841728,93.000,59,20.000,2
953,2.070875386,14.278095,13.602069,1,0.188,-9.892,90.000,12,12,2976894976,93.000,59,20.000,2
954,2.084178898,13.303512,14.210902,1,0.208,-13.242,90.000,12,12,2976956416,93.000,59,20.000,2
955,2.097528690,13.349792,13.299322,1,0.225,-16.802,90.000,12,12,2976997376,93.000,59,20.000,2
956,2.110915605,13.386915,13.367574,1,0.240,-20.809,90.000,12,12,2977038336,93.000,59,20.000,2
957,2.126792904,15.877299,13.398014,1,0.253,-25.256,90.000,12,12,2977046528,93.000,59,20.000,2
958,2.139613294,12.820390,15.896409,1,0.266,-31.138,90.000,12,12,2977099776,93.000,59,20.000,2
959,2.151696351,12.083057,12.853112,1,0.275,-36.291,90.000,12,12,2977165312,93.000,59,20.000,2
960,2.164445020,12.748669,12.059735,1,0.283,-41.475,90.000,12,12,2977206272,93.000,59,20.000,2
961,2.177395894,12.950874,12.750970,1,0.289,-47.346,90.000,12,12,2977210368,93.000,59,20.000,2
962,2.190794499,13.398605,12.961465,1,0.295,-53.717,90.000,12,12,2977255424,93.000,59,20.000,2
963,2.203925277,13.130778,13.390974,1,0.300,-60.681,90.000,12,12,2977288192,93.000,59,20.000,2
964,2.214401317,10.476040,13.129708,1,0.304,-67.508,90.000,12,12,2977292288,93.000,59,20.000,2
965,2.225018551,10.617234,10.463259,1,0.306,-72.949,90.000,12,12,2977345536,93.000,59,20.000,2
966,2.236484452,11.465901,11.382171,1,0.308,-78.868,90.000,12,12,2977386496,93.000,59,20.000,2
967,2.246471841,9.987389,10.817787,1,0.309,-84.493,90.000,12,12,2977390592,93.000,59,20.000,2
968,2.256472371,10.000530,9.945669,1,0.309,-89.665,90.000,12,12,2977439744,93.000,59,20.000,2
969,2.266028551,9.556180,9.986749,1,0.310,-94.858,90.000,12,12,2977472512,93.000,59,20.000,2
970,2.276238825,10.210274,9.584580,1,0.310,-99.842,90.000,12,12,2977521664,93.000,59,20.000,2
971,2.286088651,9.849826,10.192584,1,0.309,-105.142,90.000,12,12,2977562624,93.000,59,20.000,2
972,2.295434226,9.345575,9.860796,1,0.309,-110.270,90.000,12,12,2977562624,93.000,59,20.000,2
973,2.304724161,9.289935,9.346976,1,0.308,-115.130,90.000,12,12,2977611776,93.000,59,20.000,2
974,2.314023345,9.299184,9.296694,1,0.307,-119.964,90.000,12,12,2977632256,93.000,59,20.000,2
975,2.323405101,9.381756,9.272243,1,0.306,-124.786,90.000,12,12,2977681408,93.000,59,20.000,2
976,2.332517861,9.112760,9.398907,1,0.305,-129.673,90.000,12,12,2977701888,93.000,59,20.000,2
977,2.342003630,9.485769,9.111710,1,0.304,-134.411,90.000,12,12,2977767424,93.000,59,20.000,2
978,2.351747114,9.743484,9.466078,1,0.303,-139.334,90.000,12,12,2977775616,93.000,59,20.000,2
979,2.361058038,9.310924,9.786815,1,0.301,-144.423,90.000,12,12,2977824768,93.000,59,20.000,2
980,2.369953313,8.895275,9.310154,1,0.300,-149.264,90.000,12,12,2977828864,93.000,59,20.000,2
981,2.379769179,9.815866,8.911986,1,0.298,-153.898,90.000,12,12,2977882112,93.000,59,20.000,2
982,2.388841438,9.072259,9.827556,1,0.296,-159.009,90.000,12,12,2977882112,93.000,59,20.000,2
983,2.398059630,9.218192,9.068909,1,0.295,-163.725,90.000,12,12,2977927168,93.000,59,20.000,2
984,2.407561199,9.501569,9.167551,1,0.293,-168.492,90.000,12,12,2977968128,93.000,59,20.000,2
985,2.416762201,9.201002,9.534440,1,0.291,-173.450,90.000,12,12,2977984512,93.000,59,20.000,2
986,2.425723107,8.960906,9.218162,1,0.289,-178.243,90.000,12,12,2978029568,93.000,59,20.000,2
987,2.434647573,8.924466,8.977887,1,0.287,-182.911,90.000,12,12,2978029568,93.000,59,20.000,2
988,2.443610570,8.962997,8.932377,1,0.285,-187.556,90.000,12,12,2978078720,93.000,59,20.000,2
989,2.452922725,9.312155,8.990007,1,0.283,-192.231,90.000,12,12,2978078720,93.000,59,20.000,2
990,2.462435254,9.512529,9.268143,1,0.281,-197.051,90.000,12,12,2978127872,93.000,59,20.000,2
991,2.471573744,9.138490,9.472739,1,0.279,-201.976,90.000,12,12,2978127872,93.000,59,20.000,2
992,2.480610383,9.036639,9.153661,1,0.277,-206.736,90.000,12,12,2978177024,93.000,59,20.000,2
993,2.489075009,8.464626,9.130770,1,0.275,-211.484,90.000,12,12,2978185216,93.000,59,20.000,2
994,2.498817813,9.742804,8.374624,1,0.273,-215.839,90.000,12,12,2978234368,93.000,59,20.000,2
995,2.509154610,10.336797,9.868216,1,0.271,-220.971,90.000,12,12,2978238464,93.000,59,20.000,2
996,2.519521877,10.367267,10.204334,1,0.269,-226.277,90.000,12,12,2978283520,93.000,59,20.000,2
997,2.530057239,10.535362,10.422190,1,0.266,-231.696,90.000,12,12,2978332672,93.000,59,20.000,2
998,2.539884195,9.826956,10.461749,1,0.264,-237.136,90.000,12,12,2978336768,93.000,59,20.000,2
999,2.553775109,13.890914,9.885807,1,0.262,-242.277,90.000,12,12,2978390016,93.000,59,20.000,2
1000,2.566390457,12.615348,13.855795,1,0.258,-249.482,90.000,12,12,2978418688,93.000,59,20.000,2
1001,2.578154495,11.764038,12.580985,1,0.255,-256.024,90.000,12,12,2978422784,93.000,59,20.000,2
1002,2.590110148,11.955653,11.791240,1,0.253,-262.156,90.000,12,12,2978471936,93.000,59,20.000,2
1003,2.602648373,12.538225,11.938042,1,0.250,-268.363,90.000,12,12,2978504704,93.000,59,20.000,2
1004,2.614799599,12.151226,12.569516,1,0.247,-274.900,90.000,12,12,2978512896,93.000,59,20.000,2
1005,2.626748392,11.948793,12.142597,1,0.244,-281.214,90.000,12,12,2978545664,93.000,59,20.000,2
1006,2.639184925,12.436533,11.953522,1,0.241,-287.430,90.000,12,12,2978590720,93.000,59,20.000,2
1007,2.651423024,12.238099,12.402632,1,0.238,-293.879,90.000,12,12,2978623488,93.000,59,20.000,2
1008,2.665013893,13.590869,12.257699,1,0.235,-300.253,90.000,12,12,2978631680,93.000,59,20.000,2
1009,2.678185312,13.171419,13.557948,1,0.232,-307.303,90.000,12,12,2978672640,93.000,59,20.000,2
1010,2.690076373,11.891061,13.201270,1,0.228,-314.168,90.000,12,12,2978701312,93.000,59,20.000,2
1011,2.701583365,11.506992,11.901611,1,0.226,-320.357,90.000,12,12,2978705408,93.000,59,20.000,2
1012,2.713327343,11.743978,11.690067,1,0.223,-326.435,90.000,12,12,2978742272,93.000,59,20.000,2
1013,2.726313979,12.986636,11.554854,1,0.220,-332.444,90.000,12,12,2978783232,93.000,59,20.000,2
1014,2.738515876,12.201897,12.983095,1,0.217,-339.195,90.000,12,12,2978816000,93.000,59,20.000,2
1015,2.750790856,12.274980,12.221769,1,0.214,-345.550,90.000,12,12,2978820096,93.000,59,20.000,2
1016,2.762100685,11.309829,12.349281,1,0.211,-351.972,90.000,12,12,2978861056,93.000,59,20.000,2
1017,2.776745236,14.644551,11.086893,1,0.208,-357.737,90.000,12,12,2978897920,93.000,59,20.000,2
1018,2.789144159,12.398923,14.624192,1,0.204,-365.342,90.000,12,12,2978902016,93.000,59,20.000,2
1019,2.801734364,12.590205,12.391522,1,0.201,-371.785,90.000,12,12,2978926592,93.000,59,20.000,2
1020,2.815814614,14.080250,12.649318,1,0.198,-378.363,90.000,12,12,2978971648,93.000,59,20.000,2
1021,2.828732147,12.917533,14.030988,1,0.195,-385.659,90.000,12,12,2979000320,93.000,59,20.000,2
1022,2.841158681,12.426534,12.887183,1,0.192,-392.361,90.000,12,12,2979004416,93.000,59,20.000,2
1023,2.852802566,11.643885,12.660297,1,0.189,-398.944,90.000,12,12,2979037184,93.000,59,20.000,2
1024,2.865365542,12.562976,11.615346,1,0.186,-404.984,90.000,12,12,2979082240,93.000,59,20.000,2
1025,2.877710053,12.344511,12.720618,1,0.183,-411.599,90.000,12,12,2979110912,93.000,59,20.000,2
1026,2.889532663,11.822610,12.278911,1,0.180,-417.984,90.000,12,12,2979110912,93.000,59,20.000,2
1027,2.901295941,11.763278,11.750988,1,0.177,-424.094,90.000,12,12,2979155968,93.000,59,20.000,2
1028,2.912631070,11.335129,11.741187,1,0.174,-430.200,90.000,12,12,2979209216,93.000,59,20.000,2
1029,2.923836306,11.205236,11.349120,1,0.171,-436.101,90.000,12,12,2979233792,93.000,59,20.000,2
1030,2.935312338,11.476032,11.281177,1,0.169,-441.967,90.000,12,12,2979274752,93.000,59,20.000,2
1031,2.946504594,11.192256,11.424751,1,0.166,-447.908,90.000,12,12,2979278848,93.000,59,20.000,2
1032,2.958585619,12.081025,11.076603,1,0.163,-453.668,90.000,12,12,2979319808,93.000,59,20.000,2
1033,2.970134793,11.549174,12.042284,1,0.160,-459.930,90.000,12,12,2979356672,93.000,59,20.000,2
1034,2.981890491,11.755698,11.554375,1,0.157,-465.938,90.000,12,12,2979356672,93.000,59,20.000,2
1035,2.993118278,11.227787,11.734438,1,0.154,-472.040,90.000,12,12,2979389440,93.000,59,20.000,2
1036,3.004941417,11.823139,11.196715,1,0.152,-477.862,90.000,12,12,2979430400,93.000,59,20.000,2
1037,3.016594433,11.653016,11.932552,1,0.149,-484.067,90.000,12,12,2979430400,93.000,59,20.000,2
1038,3.028169618,11.575185,11.642425,1,0.146,-490.121,90.000,12,12,2979467264,93.000,59,20.000,2
1039,3.040414236,12.244618,11.652797,1,0.143,-496.181,90.000,12,12,2979508224,93.000,59,20.000,2
1040,3.053187717,12.773481,12.308670,1,0.140,-502.581,90.000,12,12,2979536896,93.000,59,20.000,2
1041,3.065928896,12.741179,12.690889,1,0.137,-509.181,90.000,12,12,2979557376,93.000,59,20.000,2
1042,3.077898449,11.969553,13.304931,1,0.134,-516.099,90.000,12,12,2979602432,93.000,59,20.000,2
1043,3.090326182,12.427733,12.037815,1,0.131,-522.359,90.000,12,12,2979655680,93.000,59,20.000,2
1044,3.102623152,12.296970,12.627407,1,0.128,-528.925,90.000,12,12,2979663872,93.000,59,20.000,2
1045,3.115143498,12.520346,11.871251,1,0.125,-535.098,90.000,12,12,2979713024,93.000,59,20.000,2
1046,3.127943988,12.800490,12.846123,1,0.122,-541.778,90.000,12,12,2979762176,93.000,59,20.000,2
1047,3.140308380,12.364392,12.819441,1,0.119,-548.444,90.000,12,12,2979790848,93.000,59,20.000,2
1048,3.152481657,12.173277,12.230849,1,0.116,-554.804,90.000,12,12,2979790848,93.000,59,20.000,2
1049,3.165644456,13.162799,12.235628,1,0.113,-561.167,90.000,12,12,2979831808,93.000,59,20.000,2
1050,3.176607567,10.963111,12.493255,1,0.110,-567.663,90.000,12,12,2979868672,93.000,59,20.000,2
1051,3.190050273,13.442706,10.988410,1,0.107,-573.377,90.000,12,12,2978820096,93.000,59,20.000,2
1052,3.203211621,13.161348,13.421416,1,0.104,-580.356,90.000,12,12,2977804288,93.000,59,20.000,2
1053,3.216602975,13.391354,13.192509,1,0.100,-587.217,90.000,12,12,2976788480,93.000,59,20.000,2
1054,3.229995689,13.392714,13.708671,1,0.097,-594.345,90.000,12,12,2976821248,93.000,59,20.000,2
1055,3.242716288,12.720599,13.545717,1,0.094,-601.389,90.000,12,12,2976821248,93.000,59,20.000,2
1056,3.255536850,12.820562,12.633628,1,0.091,-607.958,90.000,12,12,2976854016,93.000,59,20.000,2
1057,3.269312203,13.775353,13.000246,1,0.087,-614.718,90.000,12,12,2976886784,93.000,59,20.000,2
1058,3.280849566,11.537363,13.324912,1,0.084,-621.647,90.000,12,12,2976919552,93.000,59,20.000,2
1059,3.293596876,12.747310,11.545084,1,0.081,-627.651,90.000,12,12,2976919552,93.000,59,20.000,2
1060,3.306503199,12.906323,12.721999,1,0.078,-634.266,90.000,12,12,2976960512,93.000,59,20.000,2
1061,3.319706579,13.203380,12.848122,1,0.075,-640.947,90.000,12,12,2976993280,93.000,59,20.000,2
1062,3.332294816,12.588237,13.210441,1,0.072,-647.817,90.000,12,12,2977026048,93.000,59,20.000,2
1063,3.345198410,12.903594,12.551075,1,0.069,-654.343,90.000,12,12,2977026048,93.000,59,20.000,2
1064,3.357217984,12.019574,12.908263,1,0.066,-661.056,90.000,12,12,2977071104,93.000,59,20.000,2
1065,3.369040262,11.822278,12.055745,1,0.063,-667.325,90.000,12,12,2977116160,93.000,59,20.000,2
1066,3.381565018,12.524756,11.801549,1,0.060,-673.461,90.000,12,12,2977116160,93.000,59,20.000,2
1067,3.393845427,12.280409,12.586766,1,0.057,-680.006,90.000,12,12,2977177600,93.000,59,20.000,2
1068,3.407129450,13.284023,12.247220,1,0.054,-686.375,90.000,12,12,2977226752,93.000,59,20.000,2
1069,3.420472492,13.343042,13.266511,1,0.050,-693.274,90.000,12,12,2977275904,93.000,59,20.000,2
1070,3.433304834,12.832342,13.338493,1,0.047,-700.210,90.000,12,12,2977275904,93.000,59,20.000,2
1071,3.445904280,12.599446,12.836642,1,0.044,-706.885,90.000,12,12,2977316864,93.000,59,20.000,2
1072,3.458083838,12.179558,12.655448,1,0.041,-713.466,90.000,12,12,2977353728,93.000,59,20.000,2
1073,3.471691137,13.607299,12.209818,1,0.038,-719.815,90.000,12,12,2977398784,93.000,59,20.000,2
1074,3.484261573,12.570436,13.575938,1,0.035,-726.874,90.000,12,12,2977431552,93.000,59,20.000,2
1075,3.497043863,12.782290,12.551265,1,0.032,-732.991,90.000,12,12,2977472512,93.000,59,20.000,2
1076,3.512163046,15.119183,12.645419,1,0.029,-738.738,90.000,12,12,2977501184,93.000,59,20.000,2
1077,3.524225981,12.062935,15.521960,1,0.026,-745.167,90.000,12,12,2977546240,93.000,59,20.000,2
1078,3.535755264,11.529283,11.755358,1,0.024,-749.675,90.000,12,12,2977546240,93.000,59,20.000,2
1079,3.548322330,12.567066,11.497033,1,0.022,-753.742,90.000,12,12,2977583104,93.000,59,20.000,2
1080,3.563996854,15.674524,12.494494,1,0.020,-757.755,90.000,12,12,2977619968,93.000,59,20.000,2
1081,3.576735184,12.738330,15.734066,1,0.018,-762.165,90.000,12,12,2977648640,93.000,59,20.000,2
1082,3.590436465,13.701281,12.729739,1,0.016,-765.311,90.000,12,12,2977648640,93.000,59,20.000,2
1083,3.603097422,12.660957,13.665000,1,0.828,-768.406,90.000,12,12,2977722368,93.000,59,20.000,2
1084,3.618142932,15.045510,12.651828,1,2.187,-770.987,90.000,12,12,2976727040,93.000,59,20.000,2
1085,3.628777296,10.634364,15.050361,1,4.571,-773.695,90.000,12,12,2976780288,93.000,59,20.000,2
1086,3.640556265,11.778969,10.700135,1,6.615,-775.459,90.000,12,12,2976788480,93.000,59,20.000,2
1087,3.651270991,10.714726,11.693156,1,9.243,-777.210,90.000,12,12,2976829440,93.000,59,20.000,2
1088,3.661785331,10.514340,10.718926,1,11.970,-778.681,90.000,12,12,2976829440,93.000,59,20.000,2
1089,3.674752666,12.967335,10.540941,1,14.950,-780.009,90.000,12,12,2976870400,93.000,59,20.000,2
1090,3.685998283,11.245617,13.054366,1,19.085,-781.486,90.000,12,12,2976907264,93.000,59,20.000,2
1091,3.697273651,11.275368,11.211377,1,22.958,-782.644,90.000,13,13,2976907264,93.000,59,20.000,2
1092,3.708383265,11.109614,11.220996,1,27.151,-783.702,90.000,13,13,2976948224,93.000,59,20.000,2
1093,3.719175091,10.791826,11.142545,1,31.625,-784.662,90.000,13,13,2977026048,93.000,59,20.000,2
1094,3.757393901,38.218810,10.757697,1,36.231,-785.511,90.000,13,13,2981810176,93.000,59,20.000,2
1095,3.770155091,12.761190,38.181198,1,55.973,-787.619,90.000,13,13,2981842944,93.000,59,20.000,2
1096,3.782006701,11.851610,13.075627,1,62.744,-788.233,90.000,13,13,2981842944,93.000,59,20.000,2
1097,3.794077886,12.071185,11.810729,1,68.867,-788.712,90.000,13,13,2981888000,93.000,59,20.000,2
1098,3.806232923,12.155037,12.135407,1,75.163,-789.136,90.000,13,13,2981924864,93.000,59,20.000,2
1099,3.818468762,12.235839,11.866991,1,81.324,-789.494,90.000,13,13,2981924864,93.000,59,20.000,2
1100,3.830718161,12.249399,12.602846,1,87.869,-789.820,90.000,13,13,2981965824,93.000,59,20.000,2
1101,3.843156894,12.438733,11.991803,1,94.099,-790.088,90.000,13,13,2981994496,93.000,59,20.000,2
1102,3.857157881,14.000987,12.281941,1,100.481,-790.325,90.000,13,13,2982027264,93.000,59,20.000,2
1103,3.870271349,13.113468,13.987887,1,107.751,-790.553,90.000,13,13,2982027264,93.000,59,20.000,2
1104,3.883690024,13.418675,13.216190,1,114.621,-790.737,90.000,13,13,2982064128,93.000,59,20.000,2
