frame,wall_seconds,wall_delta_ms,sim_delta_ms,phase,x,y,z,visible_cells,loaded_cells,used_physical_bytes,health,ammo,pressure,safety_holds
685,2.860317387,15.747248,16.668267,1,0.430,-69.305,90.000,17,17,3751694336,93.000,59,20.000,2
686,2.875933881,15.616494,16.668836,1,0.434,-77.973,90.000,17,17,3751731200,93.000,59,20.000,2
687,2.894752463,18.818582,16.668277,1,0.437,-86.641,90.000,17,17,3751768064,93.000,59,20.000,2
688,2.911518572,16.766109,16.668217,1,0.437,-95.308,90.000,17,17,3751800832,93.000,59,20.000,2
689,2.929670970,18.152398,16.668456,1,0.437,-103.976,90.000,17,17,3751837696,93.000,59,20.000,2
690,2.943909576,14.238606,16.668777,1,0.436,-112.644,90.000,17,17,3751866368,93.000,59,20.000,2
691,2.960198954,16.289378,16.671446,1,0.434,-121.313,90.000,17,17,3751915520,93.000,59,20.000,2
692,2.975456080,15.257126,16.667667,1,0.431,-129.980,90.000,17,17,3751948288,93.000,59,20.000,2
693,2.993396474,17.940394,16.667677,1,0.427,-138.647,90.000,17,17,3750936576,93.000,59,20.000,2
694,3.009436537,16.040063,16.668966,1,0.424,-147.315,90.000,17,17,3749916672,93.000,59,20.000,2
695,3.024776485,15.339948,16.667787,1,0.419,-155.982,90.000,17,17,3748904960,93.000,59,20.000,2
696,3.040555203,15.778718,16.668057,1,0.415,-164.650,90.000,17,17,3748937728,93.000,59,20.000,2
697,3.058968507,18.413304,16.668476,1,0.410,-173.317,90.000,17,17,3748986880,93.000,59,20.000,2
698,3.075442949,16.474442,16.668777,1,0.405,-181.985,90.000,17,17,3749019648,93.000,59,20.000,2
699,3.091192596,15.749647,16.667707,1,0.400,-190.652,90.000,17,17,3749052416,93.000,59,20.000,2
700,3.107144538,15.951942,16.667486,1,0.395,-199.319,90.000,17,17,3749089280,93.000,59,20.000,2
701,3.124662522,17.517984,16.693797,1,0.390,-208.000,90.000,17,17,3749122048,93.000,59,20.000,2
702,3.142150917,17.488395,16.667407,1,0.385,-216.667,90.000,17,17,3749154816,93.000,59,20.000,2
703,3.158007146,15.856229,16.667226,1,0.379,-225.334,90.000,17,17,3749199872,93.000,59,20.000,2
704,3.174425027,16.417881,16.668417,1,0.374,-234.002,90.000,17,17,3749203968,93.000,59,20.000,2
705,3.190662024,16.236997,17.023194,1,0.368,-242.854,90.000,17,17,3749236736,93.000,59,20.000,2
706,3.206445772,15.783748,16.667687,1,0.363,-251.521,90.000,17,17,3749273600,93.000,59,20.000,2
707,3.222611118,16.165346,16.667576,1,0.357,-260.188,90.000,17,17,3749310464,93.000,59,20.000,2
708,3.239433618,16.822500,16.667597,1,0.351,-268.855,90.000,17,17,3749343232,93.000,59,20.000,2
709,3.256351430,16.917812,16.669667,1,0.346,-277.523,90.000,17,17,3749376000,93.000,59,20.000,2
710,3.273540678,17.189248,16.667896,1,0.340,-286.191,90.000,17,17,3749412864,93.000,59,20.000,2
711,3.290216295,16.675617,16.667797,1,0.334,-294.858,90.000,17,17,3749445632,93.000,59,20.000,2
712,3.306578204,16.361909,16.667947,1,0.329,-303.525,90.000,17,17,3749482496,93.000,59,20.000,2
713,3.323577178,16.998974,16.667366,1,0.323,-312.192,90.000,17,17,3715969024,93.000,59,20.000,2
714,3.344285722,20.708544,16.667967,1,0.317,-320.860,90.000,17,17,3716001792,93.000,59,20.000,2
715,3.360904446,16.618724,16.667447,1,0.312,-329.527,90.000,17,17,3716034560,93.000,59,20.000,2
716,3.377513012,16.608566,16.668016,1,0.306,-338.194,90.000,17,17,3716071424,93.000,59,20.000,2
717,3.393658187,16.145175,16.668167,1,0.300,-346.862,90.000,17,17,3716120576,93.000,59,20.000,2
718,3.409937516,16.279329,16.667517,1,0.295,-355.529,90.000,17,17,3716153344,93.000,59,20.000,2
719,3.426550321,16.612805,16.668256,1,0.289,-364.196,90.000,17,17,3716194304,93.000,59,20.000,2
720,3.443144867,16.594546,16.668296,1,0.283,-372.864,90.000,17,17,3716235264,93.000,59,20.000,2
721,3.459697490,16.552623,16.668207,1,0.277,-381.531,90.000,17,17,3716268032,93.000,59,20.000,2
722,3.476588262,16.890772,16.669216,1,0.272,-390.199,90.000,17,17,3716304896,93.000,59,20.000,2
723,3.492856260,16.267998,16.668997,1,0.266,-398.867,90.000,17,17,3716337664,93.000,59,20.000,2
724,3.513604934,20.748674,16.668787,1,0.260,-407.535,90.000,17,17,3716366336,93.000,59,20.000,2
725,3.529509524,15.904590,16.667746,1,0.254,-416.202,90.000,17,17,3716407296,93.000,59,20.000,2
