render_tick,elapsed_seconds
0,0.022863056
1,0.061043754
2,0.482899303
3,0.487642775
4,0.502828224
5,0.520806814
6,0.545158813
7,0.559234978
8,0.577823050
9,0.596431654
10,0.613722359
11,0.630702107
12,0.647732207
13,0.663690893
14,0.680773233
15,0.697521847
