name,frame,sim_time,yaw
static_000,1103,7.029854,0.000000
static_001,1105,7.444041,0.000000
static_002,1107,7.609149,0.000000
static_003,1109,7.776644,0.000000
static_004,1111,7.942757,0.000000
static_005,1113,8.106527,0.000000
static_006,1115,8.275707,0.000000
static_007,1117,8.439988,0.000000
static_008,1119,8.630340,0.000000
static_009,1121,8.814203,0.000000
pan_000,1572,14.845454,-24.847954
pan_001,1574,15.041745,-22.394320
pan_002,1576,15.209836,-20.293190
pan_003,1578,15.374459,-18.235390
pan_004,1580,15.540539,-16.159395
pan_005,1582,15.705725,-14.094571
pan_006,1584,15.872870,-12.005253
pan_007,1586,16.038797,-9.931171
pan_008,1588,16.208188,-7.813790
pan_009,1590,16.375214,-5.725959
pan_010,1592,16.541437,-3.648168
pan_011,1594,16.740909,-1.154774
pan_012,1596,16.911071,0.972248
pan_013,1598,17.079928,3.082968
pan_014,1600,17.252874,5.244792
pan_015,1602,17.451836,7.731813
pan_016,1604,17.654823,10.269152
pan_017,1606,17.823577,12.378582
pan_018,1608,17.992296,14.487565
pan_019,1610,18.160369,16.588484
pan_020,1612,18.327924,18.682919
pan_021,1614,18.496836,20.794322
pan_022,1616,18.665522,22.902897
pan_023,1618,18.837634,25.000000
pan_024,1620,19.010990,25.000000
pan_025,1622,19.183944,25.000000
pan_026,1624,19.354466,25.000000
pan_027,1626,19.550788,25.000000
pan_028,1628,19.719474,25.000000
pan_029,1630,19.888880,25.000000
pan_030,1632,20.056499,25.000000
pan_031,1634,20.222750,25.000000
walk_end,1764,22.234316,0.000000
