frame,wall_seconds,wall_delta_ms,sim_delta_ms,phase,x,y,z,visible_cells,loaded_cells,used_physical_bytes,health,ammo,pressure,safety_holds
937,0.738419035,8.263512,8.667180,0,0.000,0.000,90.000,15,15,2947338240,100.000,60,0.000,2
938,0.746923123,8.504088,8.410216,0,0.000,0.000,90.000,15,15,2947395584,100.000,60,0.000,2
939,0.756811941,9.888818,8.548948,0,0.000,0.000,90.000,15,15,2947399680,100.000,60,0.000,2
940,0.765281877,8.469936,9.889608,0,0.000,0.000,90.000,15,15,2947465216,100.000,60,0.000,2
941,0.773637281,8.355404,8.420765,0,0.000,0.000,90.000,15,15,2947477504,100.000,60,0.000,2
942,0.782615029,8.977748,8.413186,0,0.000,0.000,90.000,15,15,2947567616,100.000,60,0.000,2
943,0.790400011,7.784982,9.175872,0,0.000,0.000,90.000,15,15,2947592192,100.000,60,0.000,2
944,0.799026501,8.626490,7.688240,0,0.000,0.000,90.000,15,15,2947665920,100.000,60,0.000,2
945,0.807455746,8.429245,8.550058,0,0.000,0.000,90.000,15,15,2947678208,100.000,60,0.000,2
946,0.816089867,8.634121,8.383445,0,0.000,0.000,90.000,15,15,2947743744,100.000,60,0.000,2
947,0.825566716,9.476849,8.624010,0,0.000,0.000,90.000,15,15,2947743744,100.000,60,0.000,2
948,0.834722478,9.155762,9.464249,0,0.000,0.000,90.000,15,15,2947805184,100.000,60,0.000,2
949,0.843864490,9.142012,9.202873,0,0.000,0.000,90.000,15,15,2947817472,100.000,60,0.000,2
950,0.853005581,9.141091,9.130931,0,0.000,0.000,90.000,15,15,2947870720,100.000,60,0.000,2
951,0.862317406,9.311825,9.127471,0,0.000,0.000,90.000,15,15,2947903488,100.000,60,0.000,2
952,0.872584252,10.266846,9.353016,0,0.000,0.000,90.000,15,15,2947952640,100.000,60,0.000,2
953,0.881845917,9.261665,10.270077,0,0.000,0.000,90.000,15,15,2947960832,100.000,60,0.000,2
954,0.891407237,9.561320,9.263573,0,0.000,0.000,90.000,15,15,2948034560,100.000,60,0.000,2
955,0.902690486,11.283249,9.553731,0,0.000,0.000,90.000,15,15,2948075520,100.000,60,0.000,2
956,0.912871401,10.180915,11.161406,0,0.000,0.000,90.000,15,15,2948079616,100.000,60,0.000,2
957,0.923371601,10.500200,10.139284,0,0.000,0.000,90.000,15,15,2948124672,100.000,60,0.000,2
958,0.934324683,10.953082,10.483610,0,0.000,0.000,90.000,15,15,2948132864,100.000,60,0.000,2
959,0.943982616,9.657933,10.944932,0,0.000,0.000,90.000,15,15,2948186112,100.000,60,0.000,2
960,0.955292105,11.309489,9.676473,0,0.000,0.000,90.000,15,15,2948218880,100.000,60,0.000,2
961,0.966260877,10.968772,11.354960,0,0.000,0.000,90.000,15,15,2948222976,100.000,60,0.000,2
962,0.976564364,10.303487,10.972852,0,0.000,0.000,90.000,15,15,2948268032,100.000,60,0.000,2
963,0.986689727,10.125363,10.287397,0,0.000,0.000,90.000,15,15,2948268032,100.000,60,0.000,2
964,0.998566899,11.877172,10.157864,0,0.000,0.000,90.000,15,15,2948321280,100.000,60,0.000,2
965,1.010404450,11.837551,11.859582,0,0.000,0.000,90.000,15,15,2948411392,100.000,60,0.000,2
966,1.022019306,11.614856,11.863710,0,0.000,0.000,90.000,15,15,2948415488,100.000,60,0.000,2
967,1.034256056,12.236750,11.612097,0,0.000,0.000,90.000,15,15,2948464640,100.000,60,0.000,2
968,1.047143500,12.887444,12.218659,0,0.000,0.000,90.000,15,15,2948501504,100.000,60,0.000,2
969,1.058896459,11.752959,12.905104,0,0.000,0.000,90.000,15,15,2948505600,100.000,60,0.000,2
970,1.070897253,12.000794,11.773230,0,0.000,0.000,90.000,15,15,2948546560,100.000,60,0.000,2
971,1.082849007,11.951754,11.984984,0,0.000,0.000,90.000,15,15,2948587520,100.000,60,0.000,2
972,1.094275138,11.426131,11.947493,0,0.000,0.000,90.000,15,15,2948624384,100.000,60,0.000,2
973,1.106534348,12.259210,11.535364,0,0.000,0.000,90.000,15,15,2948628480,100.000,60,0.000,2
974,1.118920122,12.385774,12.291742,0,0.000,0.000,90.000,15,15,2948677632,100.000,60,0.000,2
975,1.131508589,12.588467,12.349082,0,0.000,0.000,90.000,15,15,2948714496,100.000,60,0.000,2
976,1.144481225,12.972636,12.573427,0,0.000,0.000,90.000,15,15,2948718592,100.000,60,0.000,2
977,1.157277007,12.795782,12.968976,0,0.000,0.000,90.000,15,15,2948763648,100.000,60,0.000,2
978,1.168503544,11.226537,12.822362,0,0.000,0.000,90.000,15,15,2948808704,100.000,60,0.000,2
979,1.179050047,10.546503,11.192547,0,0.000,0.000,90.000,15,15,2948812800,100.000,60,0.000,2
980,1.190594851,11.544804,10.559293,0,0.000,0.000,90.000,15,15,2948861952,100.000,60,0.000,2
981,1.201895681,11.300830,11.566355,0,0.000,0.000,90.000,15,15,2948898816,100.000,60,0.000,2
982,1.213264121,11.368440,11.366120,1,0.000,0.000,90.000,15,15,2948902912,93.000,59,20.000,2
983,1.958359083,745.094962,11.270988,1,0.000,0.000,90.000,15,15,3003408384,93.000,59,20.000,2
984,1.967344951,8.985868,744.943569,1,0.000,0.000,90.000,15,15,3003785216,93.000,59,20.000,2
985,1.973275852,5.930901,8.974628,1,0.000,0.000,90.000,15,15,3004186624,93.000,59,20.000,2
986,1.985455570,12.179718,5.890420,1,0.000,0.000,90.000,15,15,3004805120,93.000,59,20.000,2
