frame,wall_seconds,wall_ms,sim_ms,phase,x,y,z,yaw,roll,pitch,speed,velocity,contacts,travel,spin,throttle,steering,brake,held,dormant,health,impacts,driver,player_health,ammo,audio,resident_bytes
589,0.264185586,12.744189,234.581921,1,2800.0000,-450.0000,108.1046,0.0000,0.0000,0.0000,0.0000,48.7149,0,60.0000,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3126632448
590,0.281082013,16.896427,16.670562,1,2800.0000,-450.0000,107.0229,0.0000,0.0000,0.0000,0.0000,64.8894,0,60.0000,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3127078912
591,0.313211493,32.129480,16.668202,1,2800.0000,-450.0000,105.6724,0.0000,0.0000,0.0000,0.0000,81.0212,0,60.0000,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3129081856
592,0.330409497,17.198004,28.610286,1,2800.0000,-450.0000,102.5656,0.0000,0.0000,0.0000,0.0000,108.5912,0,60.0000,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3129384960
593,0.348412118,18.002621,17.292245,1,2800.0000,-450.0000,100.4004,0.0000,0.0000,0.0000,0.0000,125.2120,0,60.0000,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3130208256
594,0.364017657,15.605539,17.990320,1,2800.0000,-450.0000,97.8375,0.0000,0.0000,0.0000,0.0000,142.4570,0,60.0000,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3130413056
595,0.378579796,14.562139,16.667123,1,2800.0000,-450.0000,95.5959,0.0000,0.0000,0.0000,0.0000,134.4936,4,59.8375,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3130531840
596,0.391878856,13.299060,16.668122,1,2800.0000,-450.0000,93.5142,0.0000,0.0000,0.0000,0.0000,124.8920,4,57.5959,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3130617856
597,0.403889720,12.010864,16.667533,1,2800.0000,-450.0000,91.6117,0.0000,0.0000,0.0000,0.0000,114.1423,4,55.5142,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3130728448
598,0.421188256,17.298536,16.667042,1,2800.0000,-450.0000,89.9004,0.0000,0.0000,0.0000,0.0000,102.6766,4,53.6117,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3130822656
599,0.436190163,15.001907,16.667162,1,2800.0000,-450.0000,88.3859,0.0000,0.0000,0.0000,0.0000,90.8696,4,51.9004,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3130986496
600,0.453012859,16.822696,16.667783,1,2800.0000,-450.0000,87.0684,0.0000,0.0000,0.0000,0.0000,79.0403,4,50.3859,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3131068416
601,0.469970888,16.958029,16.668543,1,2800.0000,-450.0000,85.9441,0.0000,0.0000,0.0000,0.0000,67.4544,4,49.0684,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3131088896
602,0.488891728,18.920840,16.668722,1,2800.0000,-450.0000,85.0051,0.0000,0.0000,0.0000,0.0000,56.3282,4,47.9441,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3131174912
603,0.506874108,17.982380,16.668432,1,2800.0000,-450.0000,84.2412,0.0000,0.0000,0.0000,0.0000,45.8311,4,47.0051,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3131232256
604,0.522975678,16.101570,16.667703,1,2800.0000,-450.0000,83.6397,0.0000,0.0000,0.0000,0.0000,36.0898,4,46.2412,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3131305984
605,0.539641751,16.666073,16.668962,1,2800.0000,-450.0000,83.1864,0.0000,0.0000,0.0000,0.0000,27.1917,4,45.6397,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3131404288
606,0.556748673,17.106922,16.667143,1,2800.0000,-450.0000,82.8665,0.0000,0.0000,0.0000,0.0000,19.1933,4,45.1864,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3131584512
607,0.573840554,17.091881,16.668153,1,2800.0000,-450.0000,82.6645,0.0000,0.0000,0.0000,0.0000,12.1188,4,44.8665,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3131621376
608,0.589798972,15.958418,16.667271,1,2800.0000,-450.0000,82.5650,0.0000,0.0000,0.0000,0.0000,5.9698,4,44.6645,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3131654144
609,0.606360461,16.561489,16.689374,1,2800.0000,-450.0000,82.5530,0.0000,0.0000,0.0000,0.0000,0.7193,4,44.5650,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3131682816
610,0.622211686,15.851225,16.667692,1,2800.0000,-450.0000,82.6139,0.0000,0.0000,0.0000,0.0000,3.6543,4,44.5530,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3131719680
611,0.640244118,18.032432,16.668942,1,2800.0000,-450.0000,82.7341,0.0000,0.0000,0.0000,0.0000,7.2091,4,44.6139,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3131752448
612,0.657034603,16.790485,16.668073,1,2800.0000,-450.0000,82.9008,0.0000,0.0000,0.0000,0.0000,10.0040,4,44.7341,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3131781120
613,0.672498881,15.464278,16.667803,1,2800.0000,-450.0000,83.1026,0.0000,0.0000,0.0000,0.0000,12.1053,4,44.9008,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3131817984
614,0.689344466,16.845585,16.667941,1,2800.0000,-450.0000,83.3290,0.0000,0.0000,0.0000,0.0000,13.5837,4,45.1026,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3131850752
615,0.710969053,21.624587,16.668123,1,2800.0000,-450.0000,83.5709,0.0000,0.0000,0.0000,0.0000,14.5114,4,45.3290,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3131887616
616,0.719477823,8.508770,16.668763,1,2800.0000,-450.0000,83.8203,0.0000,0.0000,0.0000,0.0000,14.9609,4,45.5709,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3131916288
617,0.738068176,18.590353,16.668622,1,2800.0000,-450.0000,84.0704,0.0000,0.0000,0.0000,0.0000,15.0027,4,45.8203,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3131953152
618,0.755457914,17.389738,16.667953,1,2800.0000,-450.0000,84.3155,0.0000,0.0000,0.0000,0.0000,14.7049,4,46.0704,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3132002304
619,0.772850072,17.392158,16.668582,1,2800.0000,-450.0000,84.5510,0.0000,0.0000,0.0000,0.0000,14.1313,4,46.3155,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3132043264
620,0.788333609,15.483537,16.668672,1,2800.0000,-450.0000,84.7734,0.0000,0.0000,0.0000,0.0000,13.3412,4,46.5510,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3132096512
621,0.805966452,17.632843,16.668613,1,2800.0000,-450.0000,84.9799,0.0000,0.0000,0.0000,0.0000,12.3887,4,46.7734,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3132145664
622,0.822035322,16.068870,16.667693,1,2800.0000,-450.0000,85.1686,0.0000,0.0000,0.0000,0.0000,11.3223,4,46.9799,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3132194816
