render_tick,elapsed_seconds,file_cache,automatic
1053,19.819071873,0,977
1054,19.835819522,0,975
1055,19.853794750,0,969
1056,19.871663114,0,965
1057,19.890744087,0,951
1058,19.907777962,0,943
1059,19.923708963,0,937
1060,19.941742842,0,932
1061,19.957604081,0,929
1062,19.976334155,0,926
1063,19.991669362,0,923
1064,20.007681915,0,921
1065,20.024612329,0,917
1066,20.040769474,0,915
1067,20.058821133,0,914
1068,20.074752154,0,911
1069,20.092689900,0,908
1070,20.110674708,0,907
1071,20.126747462,0,899
1072,20.145066776,0,897
1073,20.160677020,0,895
1074,20.179696911,0,892
1075,20.197622267,0,890
1076,20.214722254,0,886
1077,20.232639950,0,884
1078,20.250722950,0,882
1079,20.272233886,0,878
1080,20.289747814,0,875
1081,20.307685640,0,871
1082,20.324737286,0,867
1083,20.342647271,0,865
1084,20.359641926,0,860
1085,20.378752780,0,858
1086,20.397981615,0,856
1087,20.416678348,0,853
1088,20.435567866,0,852
1089,20.452699063,0,846
1090,20.471985431,0,846
1091,20.485635190,0,843
1092,20.503676248,0,840
1093,20.520879088,0,835
1094,20.536746988,0,832
1095,20.553733062,0,830
1096,20.572558618,0,826
1097,20.590713669,0,823
1098,20.608605425,0,821
1099,20.626598222,0,819
1100,20.643745150,0,818
1101,20.660685174,0,813
1102,20.679801968,0,811
1103,20.698072611,0,807
1104,20.714829211,0,801
1105,20.731807465,0,795
1106,20.749744161,0,788
1107,20.767748289,0,782
1108,20.783965907,0,779
1109,20.800879820,0,777
1110,20.818819885,0,776
1111,20.836619539,0,771
1112,20.857634814,0,766
1113,20.873753299,0,763
1114,20.891041262,0,758
1115,20.909991461,0,756
1116,20.928110701,0,752
1117,20.946170600,0,750
1118,20.964860763,0,748
1119,20.984741553,0,744
1120,21.001287138,0,742
1121,21.016700497,0,738
1122,21.033946178,0,734
1123,21.051845913,0,732
1124,21.068011340,0,729
1125,21.086006857,0,723
1126,21.104609898,0,714
1127,21.122706208,0,703
1128,21.139026818,0,699
1129,21.158605711,0,687
1130,21.175609286,0,681
1131,21.194719779,0,675
1132,21.274368483,0,662
1133,21.280230136,0,662
1134,21.297560298,0,657
1135,21.317032419,0,652
1136,21.334786501,0,647
1137,21.352709337,0,640
1138,21.371517773,0,634
1139,21.388749543,0,628
1140,21.407655931,0,616
1141,21.428461753,0,607
1142,21.443703108,0,601
1143,21.462588055,0,597
1144,21.480766377,0,591
1145,21.497182929,0,584
1146,21.518299057,0,577
1147,21.535882365,0,575
1148,21.551680793,0,571
1149,21.570794816,0,571
1150,21.588594479,0,570
1151,21.607187520,0,568
1152,21.624897001,0,568
1153,21.644623588,0,566
1154,21.662607325,0,564
1155,21.680690415,0,564
1156,21.698636251,0,564
1157,21.716585588,0,563
1158,21.734650657,0,561
1159,21.752983751,0,555
1160,21.769673180,0,552
1161,21.788443925,0,547
1162,21.805573313,0,537
1163,21.822612719,0,527
1164,21.839560462,0,524
1165,21.861599252,0,510
1166,21.878606677,0,509
1167,21.897531085,0,499
1168,21.916965975,0,489
1169,21.935574527,0,475
1170,21.953564504,0,468
1171,21.970565899,0,460
1172,21.988707030,0,453
1173,22.005587412,0,451
1174,22.022535976,0,446
1175,22.041600798,0,438
1176,22.061029577,0,433
1177,22.079597918,0,425
1178,22.096645174,0,422
1179,22.114592011,0,415
1180,22.132582318,0,411
1181,22.149589664,0,409
1182,22.165600116,0,399
1183,22.182108909,0,393
1184,22.199573726,0,391
1185,22.217578283,0,382
1186,22.234765022,0,379
1187,22.251613084,0,373
1188,22.270823849,0,367
1189,22.286799701,0,364
1190,22.304729687,0,356
1191,22.320716169,0,345
1192,22.339993845,0,337
1193,22.355815844,0,334
1194,22.372021850,0,329
1195,22.389598119,0,323
1196,22.407557426,0,320
1197,22.424969600,0,313
1198,22.441513725,0,307
1199,22.458509120,0,304
1200,22.478174454,0,296
1201,22.493713177,0,290
1202,22.510793043,0,274
1203,22.526576621,0,263
1204,22.544859905,0,249
1205,22.561544873,0,224
1206,22.579602512,0,211
1207,22.595549103,0,200
1208,22.612751272,0,184
1209,22.629542903,0,169
1210,22.645885942,0,168
1211,22.664826661,0,163
1212,22.682741157,0,159
1213,22.698879652,0,156
1214,22.715939459,0,152
1215,22.733839904,0,147
1216,22.751686998,0,144
1217,22.771436815,0,138
1218,22.787459348,0,136
1219,22.803662965,0,130
1220,22.821625412,0,126
1221,22.840774756,0,125
1222,22.857634028,0,123
1223,22.876139826,0,118
1224,22.892601869,0,117
1225,22.909608825,0,115
1226,22.928646586,0,114
1227,22.944845372,0,108
1228,22.962936432,0,105
1229,22.982162187,0,102
1230,22.999957420,0,101
1231,23.015825060,0,100
1232,23.033722455,0,96
1233,23.051636660,0,92
1234,23.072067703,0,92
1235,23.089750324,0,89
1236,23.105861428,0,88
1237,23.123815235,0,87
1238,23.141121227,0,83
1239,23.158672964,0,83
1240,23.176770354,0,81
1241,23.193710248,0,78
1242,23.210600500,0,77
1243,23.227825950,0,70
1244,23.245771697,0,69
1245,23.263585489,0,65
1246,23.281945676,0,65
1247,23.298716095,0,58
1248,23.315724280,0,57
1249,23.332832828,0,55
1250,23.349965556,0,55
1251,23.366665504,0,55
1252,23.384622360,0,54
1253,23.401825621,0,53
1254,23.420709177,0,49
1255,23.437630341,0,47
1256,23.456573230,0,44
1257,23.476169894,0,44
1258,23.493667659,0,40
1259,23.511638196,0,37
1260,23.527936186,0,36
1261,23.545609326,0,34
1262,23.562883158,0,31
1263,23.582121543,0,28
1264,23.598807820,0,27
1265,23.615858646,0,26
1266,23.633585548,0,25
1267,23.652758102,0,24
1268,23.671898716,0,22
1269,23.688963182,0,19
1270,23.706899919,0,17
1271,23.723839481,0,17
1272,23.740830096,0,16
1273,23.758865674,0,12
1274,23.775576373,0,7
1275,23.793765565,0,6
1276,23.812585191,0,6
1277,23.831016749,0,5
1278,23.847599544,0,3
1279,23.866771128,0,3
1280,23.883985998,0,1
1281,23.899562991,0,1
1282,23.917861145,0,1
1283,23.935736559,0,1
1284,23.953571153,0,1
1285,23.971501149,0,1
