frame,wall_seconds,wall_delta_ms,sim_delta_ms,phase,x,y,z,visible_cells,loaded_cells,used_physical_bytes,health,ammo,pressure,safety_holds
661,1.491567040,16.896011,16.668857,0,0.000,0.000,90.000,16,16,3699888128,100.000,60,0.000,2
662,1.508335579,16.768539,16.668548,0,0.000,0.000,90.000,16,16,3699912704,100.000,60,0.000,2
663,1.521246566,12.910987,16.666986,0,0.000,0.000,90.000,16,16,3699949568,100.000,60,0.000,2
664,1.539437085,18.190519,16.668997,0,0.000,0.000,90.000,16,16,3699990528,100.000,60,0.000,2
665,1.558905342,19.468257,16.667757,0,0.000,0.000,90.000,16,16,3700023296,100.000,60,0.000,2
666,1.575445136,16.539794,16.667327,0,0.000,0.000,90.000,16,16,3700064256,100.000,60,0.000,2
667,1.588177919,12.732783,16.667427,0,0.000,0.000,90.000,16,16,3700088832,100.000,60,0.000,2
668,1.604672333,16.494414,16.667306,0,0.000,0.000,90.000,16,16,3700121600,100.000,60,0.000,2
669,1.623420823,18.748490,16.668907,1,0.000,0.000,90.000,16,16,3700178944,93.000,59,20.000,2
670,2.398949001,775.528178,16.668068,1,0.000,0.000,90.000,16,16,3706494976,93.000,59,20.000,2
671,2.405295417,6.346416,765.265247,1,0.000,0.000,90.000,16,16,3706744832,93.000,59,20.000,2
672,2.418452758,13.157341,16.749759,1,0.000,0.000,90.000,16,16,3706945536,93.000,59,20.000,2
673,2.435501763,17.049005,16.667686,1,0.000,0.000,90.000,16,16,3707973632,93.000,59,20.000,2
674,2.453359296,17.857533,16.668198,1,0.000,0.000,90.000,16,16,3708026880,93.000,59,20.000,2
675,2.469267147,15.907851,16.667077,1,0.000,0.000,90.000,16,16,3708067840,93.000,59,20.000,2
676,2.486423494,17.156347,16.667496,1,0.000,0.000,90.000,16,16,3708108800,93.000,59,20.000,2
677,2.502459397,16.035903,16.667337,1,0.000,0.000,90.000,16,16,3708145664,93.000,59,20.000,2
678,2.519313788,16.854391,16.667938,1,0.070,-0.663,90.000,16,16,3708178432,93.000,59,20.000,2
679,2.537411016,18.097228,16.668746,1,0.130,-1.994,90.000,16,16,3708215296,93.000,59,20.000,2
680,2.553731615,16.320599,16.668947,1,0.182,-3.991,90.000,16,16,3708272640,93.000,59,20.000,2
681,2.570003474,16.271859,16.667887,1,0.228,-6.655,90.000,16,16,3708309504,93.000,59,20.000,2
682,2.586811903,16.808429,16.667177,1,0.266,-9.986,90.000,16,16,3708342272,93.000,59,20.000,2
683,2.603322487,16.510584,16.667987,1,0.300,-13.984,90.000,16,16,3708383232,93.000,59,20.000,2
684,2.620006164,16.683677,16.667676,1,0.328,-18.649,90.000,16,16,3708416000,93.000,59,20.000,2
685,2.638477930,18.471766,16.668457,1,0.353,-23.980,90.000,16,16,3708456960,93.000,59,20.000,2
686,2.653368389,14.890459,16.668498,1,0.373,-29.979,90.000,16,16,3708489728,93.000,59,20.000,2
687,2.669859302,16.490913,16.668126,1,0.390,-36.644,90.000,16,16,3708530688,93.000,59,20.000,2
688,2.686795144,16.935842,16.668227,1,0.404,-43.976,90.000,16,16,3708563456,93.000,59,20.000,2
689,2.703194276,16.399132,16.667658,1,0.415,-51.974,90.000,16,16,3708596224,93.000,59,20.000,2
690,2.720411725,17.217449,16.667326,1,0.424,-60.639,90.000,16,16,3708628992,93.000,59,20.000,2
691,2.736979549,16.567824,16.668807,1,0.430,-69.307,90.000,16,16,3708661760,93.000,59,20.000,2
692,2.753226908,16.247359,16.668507,1,0.434,-77.974,90.000,16,16,3708694528,93.000,59,20.000,2
693,2.770169450,16.942542,16.668167,1,0.437,-86.642,90.000,16,16,3708727296,93.000,59,20.000,2
694,2.786755585,16.586135,16.668677,1,0.437,-95.310,90.000,16,16,3708760064,93.000,59,20.000,2
695,2.803302590,16.547005,16.667257,1,0.437,-103.977,90.000,16,16,3708792832,93.000,59,20.000,2
696,2.820254323,16.951733,16.667736,1,0.436,-112.644,90.000,16,16,3708825600,93.000,59,20.000,2
697,2.837240847,16.986524,16.667888,1,0.434,-121.311,90.000,16,16,3708862464,93.000,59,20.000,2
698,2.853968214,16.727367,16.668967,1,0.431,-129.979,90.000,16,16,3708895232,93.000,59,20.000,2
699,2.870434327,16.466113,16.667116,1,0.427,-138.646,90.000,16,16,3708895232,93.000,59,20.000,2
700,2.887143735,16.709408,16.667297,1,0.424,-147.313,90.000,16,16,3707879424,93.000,59,20.000,2
701,2.903587847,16.444112,16.667888,1,0.419,-155.980,90.000,16,16,3707912192,93.000,59,20.000,2
702,2.920289815,16.701968,16.668776,1,0.415,-164.648,90.000,16,16,3707944960,93.000,59,20.000,2
703,2.937135196,16.845381,16.667977,1,0.410,-173.315,90.000,16,16,3707977728,93.000,59,20.000,2
704,2.953471545,16.336349,16.668147,1,0.405,-181.983,90.000,16,16,3708010496,93.000,59,20.000,2
705,2.970215484,16.743939,16.668587,1,0.400,-190.650,90.000,16,16,3708043264,93.000,59,20.000,2
706,2.987785650,17.570166,16.667597,1,0.395,-199.317,90.000,16,16,3708076032,93.000,59,20.000,2
707,3.004273293,16.487643,16.667287,1,0.390,-207.984,90.000,16,16,3708108800,93.000,59,20.000,2
708,3.021101363,16.828070,16.668676,1,0.385,-216.652,90.000,16,16,3708137472,93.000,59,20.000,2
709,3.037784621,16.683258,16.668518,1,0.379,-225.320,90.000,16,16,3708170240,93.000,59,20.000,2
710,3.054208283,16.423662,16.667607,1,0.374,-233.987,90.000,16,16,3708203008,93.000,59,20.000,2
711,3.070553042,16.344759,16.667366,1,0.368,-242.654,90.000,16,16,3708239872,93.000,59,20.000,2
712,3.087232630,16.679588,16.668528,1,0.363,-251.322,90.000,16,16,3708276736,93.000,59,20.000,2
713,3.103419106,16.186476,16.668447,1,0.357,-259.989,90.000,16,16,3708321792,93.000,59,20.000,2
714,3.119871038,16.451932,16.667546,1,0.352,-268.656,90.000,16,16,3708362752,93.000,59,20.000,2
715,3.137601378,17.730340,16.667907,1,0.346,-277.324,90.000,16,16,3708399616,93.000,59,20.000,2
716,3.153332905,15.731527,16.667908,1,0.340,-285.991,90.000,16,16,3708432384,93.000,59,20.000,2
717,3.170045483,16.712578,16.668456,1,0.335,-294.659,90.000,16,16,3708465152,93.000,59,20.000,2
718,3.188185171,18.139688,16.668257,1,0.329,-303.326,90.000,16,16,3708502016,93.000,59,20.000,2
719,3.203809106,15.623935,16.668397,1,0.323,-311.994,90.000,16,16,3674980352,93.000,59,20.000,2
720,3.220915592,17.106486,16.668267,1,0.318,-320.661,90.000,16,16,3675013120,93.000,59,20.000,2
721,3.237296673,16.381081,16.668657,1,0.312,-329.329,90.000,16,16,3675045888,93.000,59,20.000,2
722,3.253844017,16.547344,16.668457,1,0.306,-337.996,90.000,16,16,3675082752,93.000,59,20.000,2
723,3.270660578,16.816561,16.668986,1,0.300,-346.664,90.000,16,16,3675119616,93.000,59,20.000,2
724,3.287317985,16.657407,16.669298,1,0.295,-355.332,90.000,16,16,3675168768,93.000,59,20.000,2
725,3.303663784,16.345799,16.668817,1,0.289,-364.000,90.000,16,16,3675168768,93.000,59,20.000,2
726,3.320593407,16.929623,16.668396,1,0.283,-372.668,90.000,16,16,3675201536,93.000,59,20.000,2
727,3.337230032,16.636625,16.669438,1,0.277,-381.336,90.000,16,16,3675234304,93.000,59,20.000,2
728,3.353331778,16.101746,16.667577,1,0.272,-390.003,90.000,16,16,3675271168,93.000,59,20.000,2
729,3.370374373,17.042595,16.667406,1,0.266,-398.670,90.000,16,16,3675303936,93.000,59,20.000,2
730,3.388319667,17.945294,16.668277,1,0.260,-407.337,90.000,16,16,3675332608,93.000,59,20.000,2
731,3.404573175,16.253508,16.667448,1,0.255,-416.004,90.000,16,16,3675365376,93.000,59,20.000,2
732,3.422289174,17.715999,16.694986,1,0.249,-424.686,90.000,16,16,3675402240,93.000,59,20.000,2
733,3.438836349,16.547175,16.667638,1,0.243,-433.353,90.000,16,16,3675439104,93.000,59,20.000,2
734,3.454686578,15.850229,16.666997,1,0.237,-442.020,90.000,16,16,3675471872,93.000,59,20.000,2
735,3.470965847,16.279269,16.667026,1,0.232,-450.687,90.000,16,16,3675504640,93.000,59,20.000,2
736,3.488542453,17.576606,16.666977,1,0.226,-459.354,90.000,16,16,3675533312,93.000,59,20.000,2
737,3.503781189,15.238736,16.666978,1,0.220,-468.020,90.000,16,16,3675566080,93.000,59,20.000,2
738,3.520941517,17.160328,16.667876,1,0.214,-476.688,90.000,16,16,3675602944,93.000,59,20.000,2
