D02_01_TEST event=fixture_world_reload_requested wall=0.017471 phase=0 waypoint=0 location=V(0) loads=0 unloads=0
D02_01_TEST event=waypoint_reached wall=147.358520 phase=8 waypoint=2 location=V(X=4001.20, Y=-720.68, Z=90.00) loads=42 unloads=25
D02_01_TEST event=waypoint_reached wall=155.125349 phase=8 waypoint=3 location=V(X=72.69, Y=-799.68, Z=90.00) loads=42 unloads=26
D02_01_TEST event=waypoint_reached wall=156.726568 phase=8 waypoint=4 location=V(X=0.97, Y=-78.81, Z=90.00) loads=42 unloads=26
D02_01_TEST event=defeat_restore wall=156.726642 phase=9 waypoint=0 location=V(X=0.97, Y=-78.81, Z=90.00) loads=42 unloads=26
D02_01_TEST event=persistent_encounter_awake_after_defeat wall=156.743209 phase=9 waypoint=0 location=V(X=0.87, Y=-70.86, Z=90.00) loads=42 unloads=26
D02_01_TEST event=invalid_debug_relocation wall=156.743361 phase=10 waypoint=0 location=V(X=100000.00, Z=-1000.00) loads=42 unloads=26
D02_01_TEST event=debug_relocation_recovered wall=156.959776 phase=10 waypoint=0 location=V(X=0.97, Y=-78.81, Z=90.00) loads=46 unloads=30
D02_01_TEST event=asynchronous_relocation wall=156.959981 phase=11 waypoint=0 location=V(X=0.97, Y=-78.81, Z=90.00) loads=46 unloads=30
D02_01_TEST event=unavailable_relocation wall=157.075641 phase=12 waypoint=0 location=V(X=19000.00, Z=90.00) loads=52 unloads=30
D02_01_TEST event=relocation_retry wall=167.078617 phase=13 waypoint=0 location=V(X=19000.00, Z=90.00) loads=52 unloads=39
D02_01_TEST event=capture_wait wall=167.132838 phase=14 waypoint=0 location=V(Z=90.00) loads=57 unloads=39
D02_01_TEST event=complete wall=167.314671 phase=14 waypoint=0 location=V(Z=90.00) loads=57 unloads=45
