render_tick,elapsed_seconds
0,0.032801114
1,0.079249258
2,0.539892161
3,0.548518802
4,0.564951654
5,0.584674420
6,0.609403734
7,0.623219810
8,0.639813696
9,0.659989521
10,0.677525688
11,0.696146049
12,0.719420582
13,0.737074262
14,0.755483517
