frame,time,phase,age,actor_x,actor_y,actor_z,left_x,left_y,left_z,right_x,right_y,right_z,pelvis_z,left_weight,right_weight,max_contact_error
1024,1.116585,1,1.111728,-1000.0000,-900.0000,1088.0000,-991.7827,-918.8796,1007.8258,-1021.2400,-895.2964,1007.8263,1088.4367,1.0000,1.0000,0.0000
1025,1.127364,1,1.122507,-1000.0000,-900.0000,1088.0000,-991.7855,-918.8843,1007.8258,-1021.2415,-895.2980,1007.8263,1088.4364,1.0000,1.0000,0.0000
1026,1.136940,1,1.132083,-1000.0000,-900.0000,1088.0000,-991.7891,-918.8892,1007.8258,-1021.2434,-895.2996,1007.8263,1088.4361,1.0000,1.0000,0.0000
1027,1.145920,1,1.141063,-1000.0000,-900.0000,1088.0000,-991.7925,-918.8939,1007.8258,-1021.2451,-895.3012,1007.8263,1088.4359,1.0000,1.0000,0.0000
1028,1.154744,1,1.149887,-1000.0000,-900.0000,1088.0000,-991.7942,-918.8959,1007.8258,-1021.2468,-895.3016,1007.8263,1088.4358,1.0000,1.0000,0.0000
1029,1.163764,1,1.158906,-1000.0000,-900.0000,1088.0000,-991.7931,-918.8935,1007.8258,-1021.2485,-895.3000,1007.8263,1088.4361,1.0000,1.0000,0.0000
1030,1.172815,1,1.167958,-1000.0000,-900.0000,1088.0000,-991.7921,-918.8911,1007.8258,-1021.2502,-895.2984,1007.8263,1088.4363,1.0000,1.0000,0.0000
1031,1.181766,1,1.176909,-1000.0000,-900.0000,1088.0000,-991.7910,-918.8888,1007.8258,-1021.2519,-895.2968,1007.8263,1088.4366,1.0000,1.0000,0.0000
1032,1.190363,1,1.185506,-1000.0000,-900.0000,1088.0000,-991.7914,-918.8886,1007.8258,-1021.2531,-895.2972,1007.8263,1088.4369,1.0000,1.0000,0.0000
1033,1.198990,1,1.194132,-1000.0000,-900.0000,1088.0000,-991.7926,-918.8894,1007.8258,-1021.2540,-895.2986,1007.8263,1088.4371,1.0000,1.0000,0.0000
1034,1.207420,1,1.202563,-1000.0000,-900.0000,1088.0000,-991.7938,-918.8903,1007.8258,-1021.2550,-895.2999,1007.8263,1088.4374,1.0000,1.0000,0.0000
1035,1.216371,1,1.211514,-1000.0000,-900.0000,1088.0000,-991.7951,-918.8912,1007.8258,-1021.2560,-895.3014,1007.8263,1088.4376,1.0000,1.0000,0.0000
1036,1.225074,1,1.220217,-1000.0000,-900.0000,1088.0000,-991.7968,-918.8910,1007.8258,-1021.2574,-895.3004,1007.8263,1088.4371,1.0000,1.0000,0.0000
1037,1.234010,1,1.229153,-1000.0000,-900.0000,1088.0000,-991.7988,-918.8905,1007.8258,-1021.2589,-895.2988,1007.8263,1088.4363,1.0000,1.0000,0.0000
1038,1.242859,1,1.238002,-1000.0000,-900.0000,1088.0000,-991.8007,-918.8900,1007.8258,-1021.2604,-895.2971,1007.8263,1088.4355,1.0000,1.0000,0.0000
1039,1.252118,1,1.247261,-1000.0000,-900.0000,1088.0000,-991.8026,-918.8894,1007.8258,-1021.2620,-895.2956,1007.8263,1088.4347,1.0000,1.0000,0.0000
1040,1.260597,1,1.255740,-1000.0000,-900.0000,1088.0000,-991.8035,-918.8880,1007.8258,-1021.2629,-895.2958,1007.8263,1088.4337,1.0000,1.0000,0.0000
1041,1.269330,1,1.264473,-1000.0000,-900.0000,1088.0000,-991.8045,-918.8866,1007.8258,-1021.2638,-895.2960,1007.8263,1088.4327,1.0000,1.0000,0.0000
1042,1.277633,1,1.272775,-1000.0000,-900.0000,1088.0000,-991.8054,-918.8852,1007.8258,-1021.2647,-895.2962,1007.8263,1088.4317,1.0000,1.0000,0.0000
1043,1.286349,1,1.281492,-1000.0000,-900.0000,1088.0000,-991.8064,-918.8837,1007.8258,-1021.2656,-895.2963,1007.8263,1088.4308,1.0000,1.0000,0.0000
1044,1.295038,1,1.290180,-1000.0000,-900.0000,1088.0000,-991.8072,-918.8817,1007.8258,-1021.2661,-895.2963,1007.8263,1088.4305,1.0000,1.0000,0.0000
1045,1.304327,1,1.299470,-1000.0000,-900.0000,1088.0000,-991.8082,-918.8795,1007.8258,-1021.2666,-895.2962,1007.8263,1088.4301,1.0000,1.0000,0.0000
1046,1.312763,1,1.307906,-1000.0000,-900.0000,1088.0000,-991.8090,-918.8775,1007.8258,-1021.2671,-895.2961,1007.8263,1088.4298,1.0000,1.0000,0.0000
1047,1.321233,1,1.316376,-1000.0000,-900.0000,1088.0000,-991.8098,-918.8769,1007.8258,-1021.2671,-895.2963,1007.8263,1088.4296,1.0000,1.0000,0.0000
1048,1.331060,1,1.326203,-1000.0000,-900.0000,1088.0000,-991.8106,-918.8787,1007.8258,-1021.2663,-895.2969,1007.8263,1088.4295,1.0000,1.0000,0.0000
1049,1.340706,1,1.335849,-1000.0000,-900.0000,1088.0000,-991.8114,-918.8806,1007.8258,-1021.2655,-895.2974,1007.8263,1088.4295,1.0000,1.0000,0.0000
1050,1.350126,1,1.345269,-1000.0000,-900.0000,1088.0000,-991.8122,-918.8824,1007.8258,-1021.2647,-895.2980,1007.8263,1088.4294,1.0000,1.0000,0.0000
1051,1.358276,1,1.353419,-1000.0000,-900.0000,1088.0000,-991.8117,-918.8811,1007.8258,-1021.2650,-895.2980,1007.8263,1088.4292,1.0000,1.0000,0.0000
1052,1.368251,1,1.363394,-1000.0000,-900.0000,1088.0000,-991.8109,-918.8789,1007.8258,-1021.2656,-895.2979,1007.8263,1088.4288,1.0000,1.0000,0.0000
1053,1.378275,1,1.373418,-1000.0000,-900.0000,1088.0000,-991.8100,-918.8767,1007.8258,-1021.2663,-895.2977,1007.8263,1088.4284,1.0000,1.0000,0.0000
1054,1.389400,1,1.384543,-1000.0000,-900.0000,1088.0000,-991.8089,-918.8747,1007.8258,-1021.2670,-895.2975,1007.8263,1088.4279,1.0000,1.0000,0.0000
1055,1.399297,1,1.394440,-1000.0000,-900.0000,1088.0000,-991.8079,-918.8736,1007.8258,-1021.2675,-895.2971,1007.8263,1088.4274,1.0000,1.0000,0.0000
1056,1.408917,1,1.404060,-1000.0000,-900.0000,1088.0000,-991.8070,-918.8726,1007.8258,-1021.2681,-895.2968,1007.8263,1088.4269,1.0000,1.0000,0.0000
1057,1.418979,1,1.414122,-1000.0000,-900.0000,1088.0000,-991.8060,-918.8717,1007.8258,-1021.2686,-895.2966,1007.8263,1088.4264,1.0000,1.0000,0.0000
1058,1.429428,1,1.424571,-1000.0000,-900.0000,1088.0000,-991.8056,-918.8733,1007.8258,-1021.2686,-895.2976,1007.8263,1088.4259,1.0000,1.0000,0.0000
1059,1.439744,1,1.434887,-1000.0000,-900.0000,1088.0000,-991.8053,-918.8749,1007.8258,-1021.2685,-895.2986,1007.8263,1088.4254,1.0000,1.0000,0.0000
1060,1.446877,1,1.442020,-1000.0000,-900.0000,1088.0000,-991.8051,-918.8760,1007.8258,-1021.2685,-895.2992,1007.8263,1088.4250,1.0000,1.0000,0.0000
1061,1.457156,1,1.452299,-1000.0000,-900.0000,1088.0000,-991.8022,-918.8759,1007.8258,-1021.2675,-895.2984,1007.8263,1088.4245,1.0000,1.0000,0.0000
1062,1.465637,1,1.460780,-1000.0000,-900.0000,1088.0000,-991.7982,-918.8747,1007.8258,-1021.2660,-895.2965,1007.8263,1088.4241,1.0000,1.0000,0.0000
1063,1.474387,1,1.469530,-1000.0000,-900.0000,1088.0000,-991.7940,-918.8735,1007.8258,-1021.2644,-895.2946,1007.8263,1088.4236,1.0000,1.0000,0.0000
1064,1.483158,1,1.478301,-1000.0000,-900.0000,1088.0000,-991.7899,-918.8722,1007.8258,-1021.2628,-895.2927,1007.8263,1088.4232,1.0000,1.0000,0.0000
1065,1.491888,1,1.487031,-1000.0000,-900.0000,1088.0000,-991.7907,-918.8703,1007.8258,-1021.2625,-895.2930,1007.8263,1088.4226,1.0000,1.0000,0.0000
1066,1.501030,1,1.496173,-1000.0000,-900.0000,1088.0000,-991.7927,-918.8680,1007.8258,-1021.2625,-895.2938,1007.8263,1088.4219,1.0000,1.0000,0.0000
1067,1.509689,1,1.504832,-1000.0000,-900.0000,1088.0000,-991.7946,-918.8659,1007.8258,-1021.2625,-895.2946,1007.8263,1088.4213,1.0000,1.0000,0.0000
1068,1.519158,1,1.514301,-1000.0000,-900.0000,1088.0000,-991.7967,-918.8633,1007.8258,-1021.2626,-895.2953,1007.8263,1088.4206,1.0000,1.0000,0.0000
1069,1.527180,1,1.522322,-1000.0000,-900.0000,1088.0000,-991.7979,-918.8593,1007.8258,-1021.2638,-895.2942,1007.8263,1088.4198,1.0000,1.0000,0.0000
1070,1.535404,1,1.530547,-1000.0000,-900.0000,1088.0000,-991.7992,-918.8552,1007.8258,-1021.2649,-895.2932,1007.8263,1088.4190,1.0000,1.0000,0.0000
1071,1.543465,1,1.538608,-1000.0000,-900.0000,1088.0000,-991.8004,-918.8512,1007.8258,-1021.2660,-895.2921,1007.8263,1088.4183,1.0000,1.0000,0.0000
1072,1.552302,1,1.547445,-1000.0000,-900.0000,1088.0000,-991.8016,-918.8473,1007.8258,-1021.2670,-895.2912,1007.8263,1088.4174,1.0000,1.0000,0.0000
1073,1.561367,1,1.556510,-1000.0000,-900.0000,1088.0000,-991.8007,-918.8479,1007.8258,-1021.2658,-895.2930,1007.8263,1088.4167,1.0000,1.0000,0.0000
1074,1.570781,1,1.565924,-1000.0000,-900.0000,1088.0000,-991.7997,-918.8486,1007.8258,-1021.2645,-895.2949,1007.8263,1088.4160,1.0000,1.0000,0.0000
1075,1.582630,1,1.577773,-1000.0000,-900.0000,1088.0000,-991.7985,-918.8494,1007.8258,-1021.2628,-895.2972,1007.8263,1088.4150,1.0000,1.0000,0.0000
1076,1.593713,1,1.588855,-1000.0000,-900.0000,1088.0000,-991.7951,-918.8493,1007.8258,-1021.2620,-895.2966,1007.8263,1088.4141,1.0000,1.0000,0.0000
1077,1.604539,1,1.599682,-1000.0000,-900.0000,1088.0000,-991.7912,-918.8490,1007.8258,-1021.2614,-895.2953,1007.8263,1088.4132,1.0000,1.0000,0.0000
1078,1.615685,1,1.610828,-1000.0000,-900.0000,1088.0000,-991.7872,-918.8487,1007.8258,-1021.2607,-895.2940,1007.8263,1088.4124,1.0000,1.0000,0.0000
1079,1.626660,1,1.621803,-1000.0000,-900.0000,1088.0000,-991.7870,-918.8470,1007.8258,-1021.2613,-895.2937,1007.8263,1088.4110,1.0000,1.0000,0.0000
1080,1.637966,1,1.633109,-1000.0000,-900.0000,1088.0000,-991.7878,-918.8449,1007.8258,-1021.2623,-895.2936,1007.8263,1088.4094,1.0000,1.0000,0.0000
1081,1.649551,1,1.644694,-1000.0000,-900.0000,1088.0000,-991.7887,-918.8427,1007.8258,-1021.2632,-895.2936,1007.8263,1088.4077,1.0000,1.0000,0.0000
1082,1.660650,1,1.655793,-1000.0000,-900.0000,1088.0000,-991.7877,-918.8403,1007.8258,-1021.2623,-895.2939,1007.8263,1088.4062,1.0000,1.0000,0.0000
1083,1.671001,1,1.666144,-1000.0000,-900.0000,1088.0000,-991.7864,-918.8381,1007.8258,-1021.2611,-895.2942,1007.8263,1088.4047,1.0000,1.0000,0.0000
1084,1.682324,1,1.677467,-1000.0000,-900.0000,1088.0000,-991.7850,-918.8356,1007.8258,-1021.2598,-895.2945,1007.8263,1088.4031,1.0000,1.0000,0.0000
