frame,wall_seconds,wall_ms,sim_ms,phase,active,spawned,rivals,infected,health_sum,paths,blocked,overlap_pairs,resident_bytes
866,0.149312913,31.886771,112.219469,1,0,0,0,0,0.000,0,0,0,2903719936
867,0.162365650,13.052737,32.013074,1,0,0,0,0,0.000,0,0,0,2906800128
868,0.175474749,13.109099,12.867792,1,0,0,0,0,0.000,0,0,0,2907267072
869,0.191717647,16.242898,13.112628,1,0,0,0,0,0.000,0,0,0,2907586560
870,0.202135635,10.417988,16.245548,1,0,0,0,0,0.000,0,0,0,2908807168
871,0.236960091,34.824456,10.429129,1,0,0,0,0,0.000,0,0,0,2914340864
872,0.250344155,13.384064,34.837847,1,0,0,0,0,0.000,0,0,0,2914512896
873,0.261237325,10.893170,13.350843,1,0,0,0,0,0.000,0,0,0,2915311616
874,0.271167833,9.930508,10.920540,1,0,0,0,0,0.000,0,0,0,2915467264
875,0.281909210,10.741377,9.898428,1,0,0,0,0,0.000,0,0,0,2915516416
876,0.293119926,11.210716,10.770497,1,0,0,0,0,0.000,0,0,0,2915627008
877,0.303719619,10.599693,11.420591,1,0,0,0,0,0.000,0,0,0,2915942400
878,0.315821776,12.102157,10.578103,1,0,0,0,0,0.000,0,0,0,2916196352
879,0.326069051,10.247275,12.084226,1,0,0,0,0,0.000,0,0,0,2916261888
880,0.336188303,10.119252,10.213694,1,0,0,0,0,0.000,0,0,0,2916298752
881,0.345192421,9.004118,10.096272,1,0,0,0,0,0.000,0,0,0,2916372480
882,0.353786351,8.593930,8.979887,1,0,0,0,0,0.000,0,0,0,2916392960
883,0.361950260,8.163909,8.585770,1,0,0,0,0,0.000,0,0,0,2916470784
884,0.372535952,10.585692,8.198370,1,0,0,0,0,0.000,0,0,0,2916487168
885,0.381022920,8.486968,10.584383,1,0,0,0,0,0.000,0,0,0,2916552704
886,0.389327812,8.304892,8.498066,1,0,0,0,0,0.000,0,0,0,2916564992
887,0.398181277,8.853465,8.267352,1,0,0,0,0,0.000,0,0,0,2916646912
888,0.407395209,9.213932,8.871495,1,0,0,0,0,0.000,0,0,0,2916655104
889,0.418219337,10.824128,9.203312,1,0,0,0,0,0.000,0,0,0,2916732928
890,0.427326878,9.107541,10.814508,1,0,0,0,0,0.000,0,0,0,2916745216
891,0.436591581,9.264703,9.102720,1,0,0,0,0,0.000,0,0,0,2916790272
892,0.444844093,8.252512,9.262455,1,0,0,0,0,0.000,0,0,0,2916798464
893,0.453780200,8.936107,8.249061,1,0,0,0,0,0.000,0,0,0,2916868096
894,0.463329689,9.549489,8.934507,1,0,0,0,0,0.000,0,0,0,2916917248
895,0.472588723,9.259034,9.552149,1,0,0,0,0,0.000,0,0,0,2916941824
896,0.481571530,8.982807,9.254964,1,0,0,0,0,0.000,0,0,0,2916986880
897,0.491216663,9.645133,8.989568,1,0,0,0,0,0.000,0,0,0,2916995072
898,0.500500957,9.284294,9.660712,1,0,0,0,0,0.000,0,0,0,2917044224
899,0.509132627,8.631670,9.264773,1,0,0,0,0,0.000,0,0,0,2917048320
900,0.518362370,9.229743,8.647541,1,0,0,0,0,0.000,0,0,0,2917101568
901,0.527290786,8.928416,9.211122,1,0,0,0,0,0.000,0,0,0,2917117952
902,0.535522717,8.231931,8.955397,1,0,0,0,0,0.000,0,0,0,2917167104
903,0.544362782,8.840065,8.212631,1,0,0,0,0,0.000,0,0,0,2917171200
904,0.553024702,8.661920,8.846914,1,0,0,0,0,0.000,0,0,0,2917216256
905,0.561913338,8.888636,9.010749,1,0,0,0,0,0.000,0,0,0,2917220352
906,0.571622411,9.709073,8.588119,1,0,0,0,0,0.000,0,0,0,2917273600
907,0.580944737,9.322326,9.651633,1,0,0,0,0,0.000,0,0,0,2917273600
908,0.590002026,9.057289,9.351105,1,0,0,0,0,0.000,0,0,0,2917322752
909,0.600453835,10.451809,9.065179,1,0,0,0,0,0.000,0,0,0,2917326848
910,0.609567655,9.113820,10.413119,1,0,0,0,0,0.000,0,0,0,2917371904
911,0.618393640,8.825985,9.111641,1,0,0,0,0,0.000,0,0,0,2917376000
912,0.626859846,8.466206,8.833323,1,0,0,0,0,0.000,0,0,0,2917421056
913,0.635222820,8.362974,8.564829,1,0,0,0,0,0.000,0,0,0,2917433344
914,0.644134906,8.912086,8.259772,1,0,0,0,0,0.000,0,0,0,2917490688
915,0.652512760,8.377854,8.935266,1,0,0,0,0,0.000,0,0,0,2917490688
916,0.660609348,8.096588,8.352894,1,0,0,0,0,0.000,0,0,0,2917568512
917,0.669950554,9.341206,8.093678,1,0,0,0,0,0.000,0,0,0,2917572608
918,0.679011573,9.061019,9.385017,1,0,0,0,0,0.000,0,0,0,2917613568
919,0.687388297,8.376724,9.049318,1,0,0,0,0,0.000,0,0,0,2917621760
920,0.695871284,8.482987,8.348334,1,0,0,0,0,0.000,0,0,0,2917666816
921,0.704692477,8.821193,8.527248,1,0,0,0,0,0.000,0,0,0,2917670912
922,0.713334278,8.641801,8.778483,1,0,0,0,0,0.000,0,0,0,2917740544
923,0.722579271,9.244993,8.647680,1,0,0,0,0,0.000,0,0,0,2917740544
924,0.731417505,8.838234,9.242983,1,0,0,0,0,0.000,0,0,0,2917789696
925,0.739635096,8.217591,8.844994,1,0,0,0,0,0.000,0,0,0,2917793792
926,0.748367278,8.732182,8.229062,1,0,0,0,0,0.000,0,0,0,2917855232
927,0.757192232,8.824954,8.713881,1,0,0,0,0,0.000,0,0,0,2917859328
928,0.766091378,8.899146,8.823354,1,0,0,0,0,0.000,0,0,0,2917908480
929,0.775225089,9.133711,8.937257,1,0,0,0,0,0.000,0,0,0,2917920768
930,0.783680884,8.455795,9.094870,1,0,0,0,0,0.000,0,0,0,2917969920
931,0.793344217,9.663333,8.506357,1,0,0,0,0,0.000,0,0,0,2917969920
932,0.802234593,8.890376,9.749764,1,0,0,0,0,0.000,0,0,0,2918035456
933,0.811061197,8.826604,8.815894,1,0,0,0,0,0.000,0,0,0,2918039552
934,0.819753038,8.691841,8.809144,1,0,0,0,0,0.000,0,0,0,2918084608
935,0.828456029,8.702991,8.681621,1,0,0,0,0,0.000,0,0,0,2918088704
936,0.837626331,9.170302,8.668840,1,0,0,0,0,0.000,0,0,0,2918137856
937,0.846351283,8.724952,9.172292,1,0,0,0,0,0.000,0,0,0,2918141952
938,0.856667600,10.316317,8.720282,1,0,0,0,0,0.000,0,0,0,2918187008
939,0.866602718,9.935118,10.337478,1,0,0,0,0,0.000,0,0,0,2918236160
940,0.875482964,8.880246,9.925257,1,0,0,0,0,0.000,0,0,0,2918236160
941,0.884901790,9.418826,8.870945,1,0,0,0,0,0.000,0,0,0,2918273024
942,0.893842967,8.941177,9.485680,1,0,0,0,0,0.000,0,0,0,2918273024
943,0.906517536,12.674569,8.876605,1,0,0,0,0,0.000,0,0,0,2918354944
944,0.918194953,11.677417,12.705679,1,0,0,0,0,0.000,0,0,0,2918383616
945,0.929746807,11.551854,11.649536,1,0,0,0,0,0.000,0,0,0,2918383616
946,0.939947711,10.200904,11.557895,1,0,0,0,0,0.000,0,0,0,2918424576
947,0.949427530,9.479819,10.244625,1,0,0,0,0,0.000,0,0,0,2918424576
948,0.959583733,10.156203,9.421447,1,0,0,0,0,0.000,0,0,0,2918461440
949,0.969033941,9.450208,10.156963,1,0,0,0,0,0.000,0,0,0,2918502400
950,0.977565329,8.531388,9.478909,1,0,0,0,0,0.000,0,0,0,2918514688
951,0.988953609,11.388280,8.501866,1,0,0,0,0,0.000,0,0,0,2917511168
952,1.001365942,12.412333,11.535064,1,0,0,0,0,0.000,0,0,0,2916470784
953,1.013740954,12.375012,12.332201,1,0,0,0,0,0.000,0,0,0,2915454976
954,1.026022775,12.281821,12.336662,1,0,0,0,0,0.000,0,0,0,2914451456
955,1.039456540,13.433765,12.326501,1,0,0,0,0,0.000,0,0,0,2913427456
956,1.051436543,11.980003,13.918456,1,0,0,0,0,0.000,0,0,0,2913431552
957,1.062918245,11.481702,12.033885,1,0,0,0,0,0.000,0,0,0,2913480704
958,1.075078014,12.159769,11.226177,1,0,0,0,0,0.000,0,0,0,2913513472
959,1.087820653,12.742639,11.905191,1,0,0,0,0,0.000,0,0,0,2913517568
960,1.099654933,11.834280,12.794842,1,0,0,0,0,0.000,0,0,0,2913558528
961,1.111550155,11.895222,11.788899,1,0,0,0,0,0.000,0,0,0,2913587200
962,1.124226474,12.676319,11.806849,1,0,0,0,0,0.000,0,0,0,2913591296
963,1.136005703,11.779229,12.674529,1,0,0,0,0,0.000,0,0,0,2913624064
964,1.147106448,11.100745,11.898402,1,0,0,0,0,0.000,0,0,0,2913660928
965,1.159333916,12.227468,11.021853,1,0,0,0,0,0.000,0,0,0,2913660928
966,1.171684478,12.350562,12.186767,1,0,0,0,0,0.000,0,0,0,2913685504
967,1.183988888,12.304410,12.396833,1,0,0,0,0,0.000,0,0,0,2913726464
968,1.196021663,12.032775,12.298241,1,0,0,0,0,0.000,0,0,0,2913755136
969,1.208413366,12.391703,11.920332,1,0,0,0,0,0.000,0,0,0,2913755136
970,1.220998812,12.585446,12.341011,1,0,0,0,0,0.000,0,0,0,2913792000
971,1.233660071,12.661259,12.586057,1,0,0,0,0,0.000,0,0,0,2913820672
972,1.246223127,12.563056,12.863862,1,0,0,0,0,0.000,0,0,0,2913824768
973,1.260201675,13.978548,12.511216,1,0,0,0,0,0.000,0,0,0,2913849344
974,1.271791299,11.589624,13.980108,1,0,0,0,0,0.000,0,0,0,2913890304
975,1.284000367,12.209068,11.585625,1,0,0,0,0,0.000,0,0,0,2913923072
976,1.296573594,12.573227,12.138467,1,0,0,0,0,0.000,0,0,0,2913927168
977,1.308765842,12.192248,12.707508,1,0,0,0,0,0.000,0,0,0,2913964032
978,1.320770556,12.004714,12.170469,1,0,0,0,0,0.000,0,0,0,2913992704
979,1.332765870,11.995314,11.993294,1,0,0,0,0,0.000,0,0,0,2913992704
980,1.344107440,11.341570,11.987783,1,0,0,0,0,0.000,0,0,0,2914037760
981,1.353803273,9.695833,11.392190,1,0,0,0,0,0.000,0,0,0,2914070528
982,1.363243371,9.440098,9.687554,1,0,0,0,0,0.000,0,0,0,2914070528
983,1.375237755,11.994384,9.382726,1,0,0,0,0,0.000,0,0,0,2914119680
984,1.388705230,13.467475,11.976543,1,0,0,0,0,0.000,0,0,0,2913099776
985,1.399470537,10.765307,13.569668,1,0,0,0,0,0.000,0,0,0,2913103872
986,1.409578220,10.107683,10.716986,1,0,0,0,0,0.000,0,0,0,2913140736
987,1.420339927,10.761707,10.104542,1,0,0,0,0,0.000,0,0,0,2913140736
988,1.431134694,10.794767,10.757317,1,0,0,0,0,0.000,0,0,0,2913177600
989,1.441727246,10.592552,10.860399,1,0,0,0,0,0.000,0,0,0,2913226752
990,1.451419270,9.692024,10.437969,1,0,0,0,0,0.000,0,0,0,2913226752
991,1.461168975,9.749705,9.677253,1,0,0,0,0,0.000,0,0,0,2913271808
992,1.471465281,10.296306,9.775155,1,0,0,0,0,0.000,0,0,0,2913275904
993,1.482102864,10.637583,10.279536,1,0,0,0,0,0.000,0,0,0,2913316864
994,1.494843254,12.740390,10.648805,1,0,0,0,0,0.000,0,0,0,2913353728
995,1.506944151,12.100897,12.701748,1,0,0,0,0,0.000,0,0,0,2913366016
996,1.518870023,11.925872,12.103227,1,0,0,0,0,0.000,0,0,0,2913406976
997,1.530782345,11.912322,11.919802,1,0,0,0,0,0.000,0,0,0,2913447936
998,1.543924574,13.142229,11.896491,1,0,0,0,0,0.000,0,0,0,2913488896
999,1.556572462,12.647888,13.256133,1,0,0,0,0,0.000,0,0,0,2913492992
1000,1.569794283,13.221821,12.643147,1,0,0,0,0,0.000,0,0,0,2913554432
1001,1.582600645,12.806362,13.221761,1,0,0,0,0,0.000,0,0,0,2913583104
1002,1.595599991,12.999346,12.939424,1,0,0,0,0,0.000,0,0,0,2913595392
1003,1.607556134,11.956143,12.875324,1,0,0,0,0,0.000,0,0,0,2913628160
1004,1.619181499,11.625365,11.923302,1,0,0,0,0,0.000,0,0,0,2913673216
1005,1.631592712,12.411213,11.616856,1,0,0,0,0,0.000,0,0,0,2913705984
1006,1.643802370,12.209658,12.472863,1,0,0,0,0,0.000,0,0,0,2913734656
1007,1.655566310,11.763940,12.262570,1,0,0,0,0,0.000,0,0,0,2913775616
1008,1.667888440,12.322130,11.662707,1,0,0,0,0,0.000,0,0,0,2913812480
1009,1.679497046,11.608606,12.364432,1,0,0,0,0,0.000,0,0,0,2913816576
1010,1.690922427,11.425381,11.556914,1,0,0,0,0,0.000,0,0,0,2913857536
1011,1.702873790,11.951363,11.457732,1,0,0,0,0,0.000,0,0,0,2913890304
1012,1.714408034,11.534244,11.992204,1,0,0,0,0,0.000,0,0,0,2913894400
1013,1.725671131,11.263097,11.465162,1,0,0,0,0,0.000,0,0,0,2913935360
1014,1.737252836,11.581705,11.280038,1,0,0,0,0,0.000,0,0,0,2913964032
1015,1.749480385,12.227549,11.590755,1,0,0,0,0,0.000,0,0,0,2913964032
1016,1.761365756,11.885371,12.216068,1,0,0,0,0,0.000,0,0,0,2914000896
1017,1.773364770,11.999014,11.872562,1,0,0,0,0,0.000,0,0,0,2914029568
1018,1.784872813,11.508043,11.993663,1,0,0,0,0,0.000,0,0,0,2914045952
1019,1.796630022,11.757209,11.539784,1,0,0,0,0,0.000,0,0,0,2914082816
1020,1.808134494,11.504472,11.752408,1,0,0,0,0,0.000,0,0,0,2914119680
1021,1.820404895,12.270401,11.506804,1,0,0,0,0,0.000,0,0,0,2914123776
1022,1.832700725,12.295830,12.251759,1,0,0,0,0,0.000,0,0,0,2914160640
1023,1.845631969,12.931244,12.288660,1,0,0,0,0,0.000,0,0,0,2914185216
1024,1.860378724,14.746755,12.929865,1,0,0,0,0,0.000,0,0,0,2914217984
1025,1.873709117,13.330393,14.747644,1,0,0,0,0,0.000,0,0,0,2914230272
1026,1.886245152,12.536035,13.426785,1,0,0,0,0,0.000,0,0,0,2914267136
1027,1.899119265,12.874113,12.503835,1,0,0,0,0,0.000,0,0,0,2914312192
1028,1.911019337,11.900072,13.024667,1,0,0,0,0,0.000,0,0,0,2914365440
1029,1.923159384,12.140047,11.747528,1,0,0,0,0,0.000,0,0,0,2914369536
1030,1.935577658,12.418274,12.084076,1,0,0,0,0,0.000,0,0,0,2914414592
1031,1.947174792,11.597134,12.413473,1,0,0,0,0,0.000,0,0,0,2914443264
1032,1.960752031,13.577239,11.596085,1,0,0,0,0,0.000,0,0,0,2914443264
1033,1.973610984,12.858953,13.594539,1,0,0,0,0,0.000,0,0,0,2914480128
1034,1.986049677,12.438693,12.847822,1,0,0,0,0,0.000,0,0,0,2914516992
1035,1.998237255,12.187578,12.463355,1,0,0,0,0,0.000,0,0,0,2914541568
1036,2.010739950,12.502695,12.156907,1,0,0,0,0,0.000,0,0,0,2914549760
1037,2.023748717,13.008767,12.523935,1,0,0,0,0,0.000,0,0,0,2914594816
1038,2.036692191,12.943474,13.012216,1,0,0,0,0,0.000,0,0,0,2914631680
1039,2.050462534,13.770343,12.941785,1,0,0,0,0,0.000,0,0,0,2914656256
1040,2.062484909,12.022375,13.755353,1,0,0,0,0,0.000,0,0,0,2914660352
1041,2.074497533,12.012624,12.037234,1,0,0,0,0,0.000,0,0,0,2914701312
1042,2.086645000,12.147467,12.004104,1,0,0,0,0,0.000,0,0,0,2914729984
1043,2.099065823,12.420823,12.139967,1,0,0,0,0,0.000,0,0,0,2914729984
