frame,wall_seconds,wall_ms,sim_ms,phase,x,y,z,yaw,roll,pitch,speed,velocity,contacts,travel,spin,throttle,steering,brake,held,dormant,health,impacts,driver,player_health,ammo,audio,resident_bytes
613,0.447919708,13.420315,16.668264,1,2800.0000,-450.0000,87.3257,0.0000,0.0000,0.0000,-0.0000,88.5005,4,50.8008,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3077980160
614,0.466218577,18.298869,16.686974,1,2800.0000,-450.0000,86.0634,0.0000,0.0000,0.0000,-0.0000,75.6461,4,49.3257,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3078053888
615,0.486805834,20.587257,16.667534,1,2800.0000,-450.0000,85.0083,0.0000,0.0000,0.0000,-0.0000,63.2969,4,48.0634,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3078123520
616,0.498348609,11.542775,16.667584,1,2800.0000,-450.0000,84.1478,0.0000,0.0000,0.0000,0.0000,51.6285,4,47.0083,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3078176768
617,0.516276920,17.928311,16.670364,1,2800.0000,-450.0000,83.4680,0.0000,0.0000,0.0000,0.0000,40.7829,4,46.1478,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3078242304
618,0.535254943,18.978023,16.668064,1,2800.0000,-450.0000,82.9535,0.0000,0.0000,0.0000,0.0000,30.8649,4,45.4680,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3078303744
619,0.552650452,17.395509,16.667094,1,2800.0000,-450.0000,82.5879,0.0000,0.0000,0.0000,0.0000,21.9368,4,44.9535,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3078361088
620,0.569669873,17.019421,16.668983,1,2800.0000,-450.0000,82.3540,0.0000,0.0000,0.0000,0.0000,14.0283,4,44.5879,-0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3078422528
621,0.585959128,16.289255,16.668624,1,2800.0000,-450.0000,82.2350,0.0000,0.0000,0.0000,0.0000,7.1436,4,44.3540,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3078463488
622,0.598272631,12.313503,16.668365,1,2800.0000,-450.0000,82.2139,0.0000,0.0000,0.0000,0.0000,1.2625,4,44.2350,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3078508544
623,0.615202870,16.930239,16.668043,1,2800.0000,-450.0000,82.2748,0.0000,0.0000,0.0000,0.0000,3.6539,4,44.2139,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3078545408
624,0.634933408,19.730538,16.667454,1,2800.0000,-450.0000,82.4025,0.0000,0.0000,0.0000,0.0000,7.6595,4,44.2748,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3078623232
625,0.650934968,16.001560,16.667234,1,2800.0000,-450.0000,82.5828,0.0000,0.0000,0.0000,0.0000,10.8193,4,44.4025,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3078684672
626,0.667824007,16.889039,16.668693,1,2800.0000,-450.0000,82.8029,0.0000,0.0000,0.0000,0.0000,13.2061,4,44.5828,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3078733824
627,0.685050222,17.226215,16.668895,1,2800.0000,-450.0000,83.0513,0.0000,0.0000,0.0000,0.0000,14.8974,4,44.8029,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3078774784
628,0.700910949,15.860727,16.668024,1,2800.0000,-450.0000,83.3175,0.0000,0.0000,0.0000,0.0000,15.9729,4,45.0513,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3078782976
629,0.718603415,17.692466,16.668353,1,2800.0000,-450.0000,83.5927,0.0000,0.0000,0.0000,0.0000,16.5127,4,45.3175,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3078828032
630,0.736244380,17.640965,16.667224,1,2800.0000,-450.0000,83.8693,0.0000,0.0000,0.0000,0.0000,16.5953,4,45.5928,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3078877184
631,0.753082276,16.837896,16.668704,1,2800.0000,-450.0000,84.1410,0.0000,0.0000,0.0000,0.0000,16.2961,4,45.8693,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3078905856
632,0.768477584,15.395308,16.668764,1,2800.0000,-450.0000,84.4024,0.0000,0.0000,0.0000,0.0000,15.6861,4,46.1410,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3078946816
633,0.781421399,12.943815,16.667704,1,2800.0000,-450.0000,84.6497,0.0000,0.0000,0.0000,0.0000,14.8312,4,46.4025,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3078983680
634,0.798161824,16.740425,16.667454,1,2800.0000,-450.0000,84.8795,0.0000,0.0000,0.0000,0.0000,13.7919,4,46.6497,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3079032832
635,0.818103767,19.941943,16.668033,1,2800.0000,-450.0000,85.0899,0.0000,0.0000,0.0000,0.0000,12.6221,4,46.8795,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3079102464
636,0.834881443,16.777676,16.668584,1,2800.0000,-450.0000,85.2794,0.0000,0.0000,0.0000,0.0000,11.3699,4,47.0899,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3079143424
637,0.851423825,16.542382,16.667104,1,2800.0000,-450.0000,85.4474,0.0000,0.0000,0.0000,0.0000,10.0771,4,47.2794,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3079184384
638,0.868443236,17.019411,16.668394,1,2800.0000,-450.0000,85.5937,0.0000,0.0000,0.0000,0.0000,8.7789,4,47.4474,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3079221248
639,0.884925275,16.482039,16.667834,1,2800.0000,-450.0000,85.7188,0.0000,0.0000,0.0000,0.0000,7.5052,4,47.5937,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3079249920
640,0.900916465,15.991190,16.667224,1,2800.0000,-450.0000,85.8235,0.0000,0.0000,0.0000,0.0000,6.2802,4,47.7188,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3079290880
641,0.917799684,16.883219,16.668593,1,2800.0000,-450.0000,85.9089,0.0000,0.0000,0.0000,0.0000,5.1225,4,47.8235,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3079348224
642,0.934624091,16.824407,16.668285,1,2800.0000,-450.0000,85.9763,0.0000,0.0000,0.0000,0.0000,4.0467,4,47.9089,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3079385088
643,0.950935467,16.311376,16.668674,1,2800.0000,-450.0000,86.0274,0.0000,0.0000,0.0000,0.0000,3.0627,4,47.9763,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3079421952
644,0.967687573,16.752106,16.667183,1,2800.0000,-450.0000,86.0637,0.0000,0.0000,0.0000,0.0000,2.1769,4,48.0274,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3079454720
645,0.984570711,16.883138,16.667824,1,2800.0000,-450.0000,86.0869,0.0000,0.0000,0.0000,0.0000,1.3923,4,48.0637,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3079499776
646,1.000951329,16.380618,16.667974,1,2800.0000,-450.0000,86.0987,0.0000,0.0000,0.0000,0.0000,0.7093,4,48.0869,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3079536640
647,1.018123183,17.171854,16.667823,1,2800.0000,-450.0000,86.1008,0.0000,0.0000,0.0000,0.0000,0.1258,4,48.0987,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3079573504
648,1.034522072,16.398889,16.667225,1,2800.0000,-450.0000,86.0948,0.0000,0.0000,0.0000,0.0000,0.3620,4,48.1008,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3079634944
649,1.051069483,16.547411,16.668934,1,2800.0000,-450.0000,86.0821,0.0000,0.0000,0.0000,0.0000,0.7595,4,48.0947,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3079696384
650,1.067566803,16.497320,16.668543,1,2800.0000,-450.0000,86.0642,0.0000,0.0000,0.0000,0.0000,1.0730,4,48.0821,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3079733248
651,1.084256587,16.689784,16.667034,1,2800.0000,-450.0000,86.0424,0.0000,0.0000,0.0000,0.0000,1.3099,4,48.0642,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3079774208
652,1.100869470,16.612883,16.667944,1,2800.0000,-450.0000,86.0177,0.0000,0.0000,0.0000,0.0000,1.4777,4,48.0424,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3079786496
653,1.117695607,16.826137,16.667284,1,2800.0000,-450.0000,85.9913,0.0000,0.0000,0.0000,0.0000,1.5844,4,48.0177,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3079827456
654,1.133783479,16.087872,16.667294,1,2800.0000,-450.0000,85.9640,0.0000,0.0000,0.0000,0.0000,1.6380,4,47.9913,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3079897088
655,1.150844691,17.061212,16.668734,1,2800.0000,-450.0000,85.9366,0.0000,0.0000,0.0000,0.0000,1.6463,4,47.9640,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3079946240
656,1.167333842,16.489151,16.668823,1,2800.0000,-450.0000,85.9096,0.0000,0.0000,0.0000,0.0000,1.6166,4,47.9366,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3079987200
657,1.183854142,16.520300,16.668054,1,2800.0000,-450.0000,85.8837,0.0000,0.0000,0.0000,0.0000,1.5562,4,47.9096,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3080028160
658,1.201048507,17.194365,16.668245,1,2800.0000,-450.0000,85.8592,0.0000,0.0000,0.0000,0.0000,1.4714,4,47.8837,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3080089600
659,1.217711491,16.662984,16.667893,1,2800.0000,-450.0000,85.8364,0.0000,0.0000,0.0000,0.0000,1.3683,4,47.8592,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3080142848
660,1.234051367,16.339876,16.668444,1,2800.0000,-450.0000,85.8155,0.0000,0.0000,0.0000,0.0000,1.2523,4,47.8364,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3080196096
661,1.251321905,17.270538,16.668144,1,2800.0000,-450.0000,85.7967,0.0000,0.0000,0.0000,-0.0000,1.1280,4,47.8155,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3080269824
662,1.267418546,16.096641,16.668453,1,2800.0000,-450.0000,85.7800,0.0000,0.0000,0.0000,0.0000,0.0000,4,47.7967,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3080335360
663,1.283578369,16.159823,16.668705,1,2800.0000,-450.0000,85.7794,0.0000,0.0000,0.0000,0.0000,0.0400,4,47.7800,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3080368128
664,1.300734953,17.156584,16.668174,1,2800.0000,-450.0000,85.7782,0.0000,0.0000,0.0000,0.0000,0.0723,4,47.7794,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3080409088
665,1.317529670,16.794717,16.667313,1,2800.0000,-450.0000,85.7765,0.0000,0.0000,0.0000,0.0000,0.0975,4,47.7782,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3080458240
666,1.334596683,17.067013,16.667224,1,2800.0000,-450.0000,85.7746,0.0000,0.0000,0.0000,0.0000,0.1164,4,47.7765,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3080503296
667,1.350879298,16.282615,16.667564,1,2800.0000,-450.0000,85.7724,0.0000,0.0000,0.0000,0.0000,0.0000,4,47.7746,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3080540160
668,1.368593334,17.714036,16.667464,1,2800.0000,-450.0000,85.7719,0.0000,0.0000,0.0000,0.0000,0.0298,4,47.7724,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3080581120
669,1.384620634,16.027300,16.667644,1,2800.0000,-450.0000,85.7710,0.0000,0.0000,0.0000,-0.0000,0.0540,4,47.7719,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3080622080
670,1.401518703,16.898069,16.667484,1,2800.0000,-450.0000,85.7698,0.0000,0.0000,0.0000,-0.0000,0.0729,4,47.7710,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3080663040
671,1.419126747,17.608044,16.668253,1,2800.0000,-450.0000,85.7684,0.0000,0.0000,0.0000,-0.0000,0.0869,4,47.7698,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3080704000
672,1.435355581,16.228834,16.668294,1,2800.0000,-450.0000,85.7668,0.0000,0.0000,0.0000,0.0000,0.0000,4,47.7684,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3080753152
673,1.452157358,16.801777,16.667225,1,2800.0000,-450.0000,85.7664,0.0000,0.0000,0.0000,0.0000,0.0223,4,47.7668,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3080794112
674,1.467196667,15.039309,16.667833,1,2800.0000,-450.0000,85.7657,0.0000,0.0000,0.0000,-0.0000,0.0403,4,47.7664,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3080835072
675,1.485163259,17.966592,16.667824,1,2800.0000,-450.0000,85.7648,0.0000,0.0000,0.0000,-0.0000,0.0545,4,47.7657,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3080871936
676,1.501061136,15.897877,16.668864,1,2800.0000,-450.0000,85.7637,0.0000,0.0000,0.0000,-0.0000,0.0650,4,47.7648,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3080888320
677,1.518547798,17.486662,16.667683,1,2800.0000,-450.0000,85.7625,0.0000,0.0000,0.0000,0.0000,0.0000,4,47.7637,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3080933376
678,1.534377703,15.829905,16.667545,1,2800.0000,-450.0000,85.7623,0.0000,0.0000,0.0000,0.0000,0.0167,4,47.7625,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3080970240
679,1.552395886,18.018183,16.668574,1,2800.0000,-450.0000,85.7617,0.0000,0.0000,0.0000,-0.0000,0.0301,4,47.7623,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3081003008
680,1.567388204,14.992318,16.668853,1,2800.0000,-450.0000,85.7611,0.0000,0.0000,0.0000,-0.0000,0.0407,4,47.7617,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3081031680
681,1.585131021,17.742817,16.667334,1,2800.0000,-450.0000,85.7603,0.0000,0.0000,0.0000,-0.0000,0.0485,4,47.7611,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3081060352
682,1.597829061,12.698040,16.668914,1,2800.0000,-450.0000,85.7594,0.0000,0.0000,0.0000,0.0000,0.0000,4,47.7603,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3081093120
683,1.615135528,17.306467,16.667664,1,2800.0000,-450.0000,85.7592,0.0000,0.0000,0.0000,0.0000,0.0125,4,47.7594,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3081121792
684,1.633726093,18.590565,16.669094,1,2800.0000,-450.0000,85.7588,0.0000,0.0000,0.0000,-0.0000,0.0225,4,47.7592,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3081154560
685,1.651399918,17.673825,16.667293,1,2800.0000,-450.0000,85.7583,0.0000,0.0000,0.0000,-0.0000,0.0304,4,47.7588,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3081203712
686,1.667918729,16.518811,16.667294,1,2800.0000,-450.0000,85.7577,0.0000,0.0000,0.0000,-0.0000,0.0363,4,47.7583,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3081232384
687,1.684718526,16.799797,16.668124,1,2800.0000,-450.0000,85.7570,0.0000,0.0000,0.0000,0.0000,0.0000,4,47.7577,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3081273344
688,1.700985551,16.267025,16.667814,1,2800.0000,-450.0000,85.7568,0.0000,0.0000,0.0000,0.0000,0.0093,4,47.7570,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3081334784
689,1.718637296,17.651745,16.667054,1,2800.0000,-450.0000,85.7566,0.0000,0.0000,0.0000,0.0000,0.0168,4,47.7568,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3081359360
690,1.734681066,16.043770,16.668724,1,2800.0000,-450.0000,85.7562,0.0000,0.0000,0.0000,0.0000,0.0227,4,47.7566,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3081392128
691,1.751842141,17.161075,16.667263,1,2800.0000,-450.0000,85.7557,0.0000,0.0000,0.0000,0.0000,0.0271,4,47.7562,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3081420800
692,1.768773500,16.931359,16.668954,1,2800.0000,-450.0000,85.7552,0.0000,0.0000,0.0000,0.0000,0.0000,4,47.7557,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3081449472
693,1.784786300,16.012800,16.667465,1,2800.0000,-450.0000,85.7551,0.0000,0.0000,0.0000,0.0000,0.0070,4,47.7552,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3081478144
694,1.801681389,16.895089,16.667403,1,2800.0000,-450.0000,85.7549,0.0000,0.0000,0.0000,0.0000,0.0126,4,47.7551,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3081506816
695,1.819521877,17.840488,16.667624,1,2800.0000,-450.0000,85.7546,0.0000,0.0000,0.0000,0.0000,0.0170,4,47.7549,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3081547776
696,1.830972920,11.451043,16.667874,1,2800.0000,-450.0000,85.7543,0.0000,0.0000,0.0000,-0.0000,0.0202,4,47.7546,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3081547776
697,1.847885150,16.912230,16.668993,1,2800.0000,-450.0000,85.7539,0.0000,0.0000,0.0000,0.0000,0.0000,4,47.7543,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3081580544
698,1.867394693,19.509543,16.667645,1,2800.0000,-450.0000,85.7539,0.0000,0.0000,0.0000,0.0000,0.0052,4,47.7539,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3081646080
699,1.887221924,19.827231,16.667054,1,2800.0000,-450.0000,85.7537,0.0000,0.0000,0.0000,-0.0000,0.0095,4,47.7539,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3081682944
700,1.904384999,17.163075,16.668553,1,2800.0000,-450.0000,85.7534,0.0000,0.0000,0.0000,-0.0000,0.0128,4,47.7537,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3080663040
701,1.914436872,10.051873,16.668614,1,2800.0000,-450.0000,85.7532,0.0000,0.0000,0.0000,0.0000,0.0152,4,47.7534,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3080667136
702,1.931179998,16.743126,16.667224,1,2800.0000,-450.0000,85.7529,0.0000,0.0000,0.0000,0.0000,0.0000,4,47.7532,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3079655424
703,1.950090349,18.910351,16.667854,1,2800.0000,-450.0000,85.7529,0.0000,0.0000,0.0000,0.0000,0.0039,4,47.7529,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3077595136
704,1.970594015,20.503666,16.668764,1,2800.0000,-450.0000,85.7527,0.0000,0.0000,0.0000,-0.0000,0.0071,4,47.7529,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3077619712
705,1.981064087,10.470072,16.667664,1,2800.0000,-450.0000,85.7526,0.0000,0.0000,0.0000,-0.0000,0.0095,4,47.7527,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3077742592
706,1.997736031,16.671944,16.667563,1,2800.0000,-450.0000,85.7524,0.0000,0.0000,0.0000,-0.0000,0.0113,4,47.7526,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3076714496
707,2.016520229,18.784198,16.669004,1,2800.0000,-450.0000,85.7522,0.0000,0.0000,0.0000,0.0000,0.0000,4,47.7524,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3076755456
708,2.037421553,20.901324,16.668325,1,2800.0000,-450.0000,85.7522,0.0000,0.0000,0.0000,0.0000,0.0029,4,47.7522,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3076784128
709,2.047892556,10.471003,16.667283,1,2800.0000,-450.0000,85.7520,0.0000,0.0000,0.0000,-0.0000,0.0053,4,47.7522,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3076808704
710,2.066423119,18.530563,16.667404,1,2800.0000,-450.0000,85.7519,0.0000,0.0000,0.0000,-0.0000,0.0071,4,47.7520,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3076861952
711,2.085923043,19.499924,16.668104,1,2800.0000,-450.0000,85.7518,0.0000,0.0000,0.0000,-0.0000,0.0084,4,47.7519,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3076890624
712,2.097733494,11.810451,16.668883,1,2800.0000,-450.0000,85.7516,0.0000,0.0000,0.0000,0.0000,0.0000,4,47.7518,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3076911104
713,2.114986900,17.253406,16.668965,1,2800.0000,-450.0000,85.7516,0.0000,0.0000,0.0000,0.0000,0.0022,4,47.7516,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3076964352
714,2.131123093,16.136193,16.668574,1,2800.0000,-450.0000,85.7515,0.0000,0.0000,0.0000,-0.0000,0.0039,4,47.7516,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3076997120
715,2.149574084,18.450991,16.668873,1,2800.0000,-450.0000,85.7515,0.0000,0.0000,0.0000,0.0000,0.0053,4,47.7515,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3077046272
716,2.167802952,18.228868,16.667364,1,2800.0000,-450.0000,85.7513,0.0000,0.0000,0.0000,0.0000,0.0064,4,47.7515,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3077074944
717,2.184468675,16.665723,16.668465,1,2800.0000,-450.0000,85.7512,0.0000,0.0000,0.0000,0.0000,0.0000,4,47.7513,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3077103616
718,2.201290952,16.822277,16.667543,1,2800.0000,-450.0000,85.7512,0.0000,0.0000,0.0000,0.0000,0.0016,4,47.7512,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3077140480
719,2.214366680,13.075728,16.667864,1,2800.0000,-450.0000,85.7512,0.0000,0.0000,0.0000,0.0000,0.0029,4,47.7512,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3077144576
720,2.231207467,16.840787,16.667154,1,2800.0000,-450.0000,85.7511,0.0000,0.0000,0.0000,-0.0000,0.0040,4,47.7512,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3077177344
721,2.248702569,17.495102,16.668773,1,2800.0000,-450.0000,85.7511,0.0000,0.0000,0.0000,-0.0000,0.0048,4,47.7511,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3077210112
722,2.269432649,20.730080,16.668935,1,2800.0000,-450.0000,85.7509,0.0000,0.0000,0.0000,0.0000,0.0000,4,47.7511,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3077271552
723,2.286633774,17.201125,16.667564,1,2800.0000,-450.0000,85.7509,0.0000,0.0000,0.0000,0.0000,0.0012,4,47.7509,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3077300224
724,2.303494802,16.861028,16.667933,1,2800.0000,-450.0000,85.7509,0.0000,0.0000,0.0000,0.0000,0.0022,4,47.7509,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3077337088
725,2.314491625,10.996823,16.667494,1,2800.0000,-450.0000,85.7508,0.0000,0.0000,0.0000,0.0000,0.0030,4,47.7509,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3077337088
726,2.331000006,16.508381,16.668364,1,2800.0000,-450.0000,85.7508,0.0000,0.0000,0.0000,0.0000,0.0035,4,47.7508,0.0000,0.000,0.000,1,0,0,100.0000,0,0,73.000,60,0,3077390336
