frame,wall_seconds,wall_ms,sim_ms,phase,active,spawned,rivals,infected,health_sum,paths,blocked,overlap_pairs,resident_bytes
823,0.534888920,11.311238,11.587065,1,0,0,0,0,0.000,0,0,0,2913710080
824,0.546250789,11.361869,11.345329,1,0,0,0,0,0.000,0,0,0,2913751040
825,0.557426134,11.175345,11.323298,1,0,0,0,0,0.000,0,0,0,2913751040
826,0.568907196,11.481062,11.178986,1,0,0,0,0,0.000,0,0,0,2913787904
827,0.581248127,12.340931,11.513882,1,0,0,0,0,0.000,0,0,0,2913828864
828,0.593745402,12.497275,12.312490,1,0,0,0,0,0.000,0,0,0,2913861632
829,0.605486379,11.740977,12.494395,1,0,0,0,0,0.000,0,0,0,2913878016
830,0.617866811,12.380432,11.760898,1,0,0,0,0,0.000,0,0,0,2913943552
831,0.629767392,11.900581,12.414492,1,0,0,0,0,0.000,0,0,0,2913996800
832,0.641862748,12.095356,11.933582,1,0,0,0,0,0.000,0,0,0,2914000896
833,0.653731138,11.868390,12.056425,1,0,0,0,0,0.000,0,0,0,2914037760
834,0.665936986,12.205848,11.830610,1,0,0,0,0,0.000,0,0,0,2914066432
835,0.678506881,12.569895,12.239438,1,0,0,0,0,0.000,0,0,0,2914086912
836,0.690133537,11.626656,12.576646,1,0,0,0,0,0.000,0,0,0,2914144256
837,0.701978917,11.845380,11.643625,1,0,0,0,0,0.000,0,0,0,2914181120
838,0.713830347,11.851430,11.818930,1,0,0,0,0,0.000,0,0,0,2914185216
839,0.725805900,11.975553,11.820579,1,0,0,0,0,0.000,0,0,0,2914217984
840,0.737973327,12.167427,11.832210,1,0,0,0,0,0.000,0,0,0,2914254848
841,0.749823887,11.850560,12.188548,1,0,0,0,0,0.000,0,0,0,2914254848
842,0.761853651,12.029764,11.828060,1,0,0,0,0,0.000,0,0,0,2914320384
843,0.773447475,11.593824,12.166216,1,0,0,0,0,0.000,0,0,0,2914369536
844,0.785361747,11.914272,11.586845,1,0,0,0,0,0.000,0,0,0,2914398208
845,0.797655317,12.293570,12.374831,1,0,0,0,0,0.000,0,0,0,2914398208
846,0.809981727,12.326410,11.978573,1,0,0,0,0,0.000,0,0,0,2914435072
847,0.822066663,12.084936,12.256959,1,0,0,0,0,0.000,0,0,0,2914463744
848,0.834283651,12.216988,12.068305,1,0,0,0,0,0.000,0,0,0,2914463744
849,0.846350465,12.066814,12.197627,1,0,0,0,0,0.000,0,0,0,2914504704
850,0.858296818,11.946353,12.124427,1,0,0,0,0,0.000,0,0,0,2914533376
851,0.870030285,11.733467,11.973553,1,0,0,0,0,0.000,0,0,0,2914533376
852,0.881991138,11.960853,11.749807,1,0,0,0,0,0.000,0,0,0,2914570240
853,0.894068493,12.077355,12.018924,1,0,0,0,0,0.000,0,0,0,2914607104
854,0.905506924,11.438431,12.005304,1,0,0,0,0,0.000,0,0,0,2914607104
855,0.917377834,11.870910,11.426461,1,0,0,0,0,0.000,0,0,0,2914639872
856,0.929760497,12.382663,11.871221,1,0,0,0,0,0.000,0,0,0,2914672640
857,0.941214838,11.454341,12.343600,1,0,0,0,0,0.000,0,0,0,2914672640
858,0.953142519,11.927681,11.387170,1,0,0,0,0,0.000,0,0,0,2914709504
859,0.965109362,11.966843,11.899941,1,0,0,0,0,0.000,0,0,0,2914742272
860,0.977482563,12.373201,11.949662,1,0,0,0,0,0.000,0,0,0,2914770944
861,0.989514607,12.032044,12.348661,1,0,0,0,0,0.000,0,0,0,2914770944
862,1.001310427,11.795820,12.040695,1,0,0,0,0,0.000,0,0,0,2914811904
863,1.013346981,12.036554,11.920941,1,0,0,0,0,0.000,0,0,0,2914840576
864,1.025039178,11.692197,11.904611,1,0,0,0,0,0.000,0,0,0,2914844672
865,1.036560230,11.521052,12.096636,1,0,0,0,0,0.000,0,0,0,2914885632
866,1.048369669,11.809439,11.267688,1,0,0,0,0,0.000,0,0,0,2914918400
867,1.060599808,12.230139,11.801089,1,0,0,0,0,0.000,0,0,0,2914918400
868,1.072854187,12.254379,12.249849,1,0,0,0,0,0.000,0,0,0,2914955264
869,1.084891691,12.037504,12.287119,1,0,0,0,0,0.000,0,0,0,2914988032
870,1.097370835,12.479144,11.966483,1,0,0,0,0,0.000,0,0,0,2914988032
871,1.109471800,12.100965,12.504854,1,0,0,0,0,0.000,0,0,0,2915086336
872,1.121140737,11.668937,12.032325,1,0,0,0,0,0.000,0,0,0,2915119104
873,1.133059268,11.918531,11.731546,1,0,0,0,0,0.000,0,0,0,2915127296
874,1.145726006,12.666738,11.948053,1,0,0,0,0,0.000,0,0,0,2914107392
875,1.158548577,12.822571,12.568076,1,0,0,0,0,0.000,0,0,0,2913099776
876,1.169974509,11.425932,12.928934,1,0,0,0,0,0.000,0,0,0,2913153024
877,1.181486881,11.512372,11.437190,1,0,0,0,0,0.000,0,0,0,2913157120
878,1.193369202,11.882321,11.454012,1,0,0,0,0,0.000,0,0,0,2913193984
879,1.205751553,12.382351,11.970213,1,0,0,0,0,0.000,0,0,0,2913230848
880,1.218382391,12.630838,12.244349,1,0,0,0,0,0.000,0,0,0,2913230848
881,1.230604679,12.222288,12.768030,1,0,0,0,0,0.000,0,0,0,2913271808
882,1.244026234,13.421555,12.108936,1,0,0,0,0,0.000,0,0,0,2912260096
883,1.255881464,11.855230,13.500305,1,0,0,0,0,0.000,0,0,0,2912292864
884,1.268423629,12.542165,11.993974,1,0,0,0,0,0.000,0,0,0,2912292864
885,1.282870297,14.446668,12.304179,1,0,0,0,0,0.000,0,0,0,2911277056
886,1.296004055,13.133758,14.492569,1,0,0,0,0,0.000,0,0,0,2910257152
887,1.308395226,12.391171,13.104138,1,0,0,0,0,0.000,0,0,0,2910298112
888,1.321442503,13.047277,12.376161,1,0,0,0,0,0.000,0,0,0,2910298112
889,1.334227274,12.784771,13.065187,1,0,0,0,0,0.000,0,0,0,2910339072
890,1.346476012,12.248738,12.795831,1,0,0,0,0,0.000,0,0,0,2910367744
891,1.358800342,12.324330,12.234678,1,0,0,0,0,0.000,0,0,0,2910371840
892,1.370275855,11.475513,12.302211,1,0,0,0,0,0.000,0,0,0,2910408704
893,1.382847360,12.571505,11.471951,1,0,0,0,0,0.000,0,0,0,2910437376
894,1.394891995,12.044635,12.605607,1,0,0,0,0,0.000,0,0,0,2910441472
895,1.407195335,12.303340,12.048594,1,0,0,0,0,0.000,0,0,0,2910478336
896,1.419313591,12.118256,12.238929,1,0,0,0,0,0.000,0,0,0,2910511104
897,1.431621561,12.307970,12.067745,1,0,0,0,0,0.000,0,0,0,2910539776
898,1.444251368,12.629807,12.295999,1,0,0,0,0,0.000,0,0,0,2910539776
899,1.456784523,12.533155,12.638548,1,0,0,0,0,0.000,0,0,0,2910572544
900,1.468584102,11.799579,12.600177,1,0,0,0,0,0.000,0,0,0,2910609408
901,1.481491255,12.907153,11.791518,1,0,0,0,0,0.000,0,0,0,2910609408
902,1.493367026,11.875771,12.928124,1,0,0,0,0,0.000,0,0,0,2910642176
903,1.505105314,11.738288,11.869360,1,0,0,0,0,0.000,0,0,0,2910670848
904,1.517498456,12.393142,11.801420,1,0,0,0,0,0.000,0,0,0,2910703616
905,1.530090512,12.592056,12.333290,1,0,0,0,0,0.000,0,0,0,2910703616
906,1.542683908,12.593396,12.623287,1,0,0,0,0,0.000,0,0,0,2910744576
907,1.554432076,11.748168,12.812892,1,0,0,0,0,0.000,0,0,0,2910773248
908,1.566415559,11.983483,11.497522,1,0,0,0,0,0.000,0,0,0,2910773248
909,1.578044485,11.628926,12.004523,1,0,0,0,0,0.000,0,0,0,2910818304
910,1.589791062,11.746577,11.644116,1,0,0,0,0,0.000,0,0,0,2910846976
911,1.602028421,12.237359,11.737258,1,0,0,0,0,0.000,0,0,0,2910846976
912,1.614026115,11.997694,12.236518,1,0,0,0,0,0.000,0,0,0,2910887936
913,1.626271673,12.245558,12.001834,1,0,0,0,0,0.000,0,0,0,2910916608
914,1.637781545,11.509872,12.208517,1,0,0,0,0,0.000,0,0,0,2910924800
915,1.650540396,12.758851,11.531444,1,0,0,0,0,0.000,0,0,0,2909904896
916,1.662043519,11.503123,12.813960,1,0,0,0,0,0.000,0,0,0,2909949952
917,1.673410018,11.366499,11.484903,1,0,0,0,0,0.000,0,0,0,2909949952
918,1.685114315,11.704297,11.393820,1,0,0,0,0,0.000,0,0,0,2910003200
919,1.696767750,11.653435,11.641215,1,0,0,0,0,0.000,0,0,0,2910040064
920,1.708341445,11.573695,11.625176,1,0,0,0,0,0.000,0,0,0,2910048256
921,1.719522190,11.180745,11.572943,1,0,0,0,0,0.000,0,0,0,2910097408
922,1.731263408,11.741218,11.177736,1,0,0,0,0,0.000,0,0,0,2910130176
923,1.742473513,11.210105,11.749828,1,0,0,0,0,0.000,0,0,0,2910146560
924,1.753664979,11.191466,11.227046,1,0,0,0,0,0.000,0,0,0,2910191616
925,1.765998890,12.333911,11.177045,1,0,0,0,0,0.000,0,0,0,2910240768
926,1.778275800,12.276910,12.368182,1,0,0,0,0,0.000,0,0,0,2910248960
927,1.789849733,11.573933,12.239059,1,0,0,0,0,0.000,0,0,0,2910285824
928,1.800858565,11.008832,11.576734,1,0,0,0,0,0.000,0,0,0,2910339072
929,1.812402968,11.544403,11.000082,1,0,0,0,0,0.000,0,0,0,2910339072
930,1.823435221,11.032253,11.553842,1,0,0,0,0,0.000,0,0,0,2910384128
931,1.835252360,11.817139,11.055503,1,0,0,0,0,0.000,0,0,0,2910437376
932,1.847333765,12.081405,11.792339,1,0,0,0,0,0.000,0,0,0,2910441472
933,1.860562755,13.228990,12.102856,1,0,0,0,0,0.000,0,0,0,2910490624
934,1.872344404,11.781649,13.104757,1,0,0,0,0,0.000,0,0,0,2910543872
935,1.884541272,12.196868,11.743068,1,0,0,0,0,0.000,0,0,0,2910572544
936,1.896563365,12.022093,12.193088,1,0,0,0,0,0.000,0,0,0,2910576640
937,1.907181829,10.618464,12.266419,1,0,0,0,0,0.000,0,0,0,2910617600
938,1.918464226,11.282397,10.560102,1,0,0,0,0,0.000,0,0,0,2910629888
939,1.929527689,11.063463,11.255247,1,0,0,0,0,0.000,0,0,0,2910662656
940,1.941525052,11.997363,10.974590,1,0,0,0,0,0.000,0,0,0,2910720000
941,1.953084476,11.559424,11.953993,1,0,0,0,0,0.000,0,0,0,2910720000
942,1.964658560,11.574084,11.588215,1,0,0,0,0,0.000,0,0,0,2910752768
943,1.976225454,11.566894,11.540792,1,0,0,0,0,0.000,0,0,0,2910785536
944,1.987763467,11.538013,11.555424,1,0,0,0,0,0.000,0,0,0,2910785536
945,1.999870593,12.107126,11.532383,1,0,0,0,0,0.000,0,0,0,2910822400
946,2.011330405,11.459812,12.468154,1,0,0,0,0,0.000,0,0,0,2910867456
947,2.022798836,11.468431,11.285848,1,0,0,0,0,0.000,0,0,0,2910871552
948,2.034117765,11.318929,11.427921,1,0,0,0,0,0.000,0,0,0,2910928896
949,2.044878340,10.760575,11.352759,1,0,0,0,0,0.000,0,0,0,2910965760
950,2.057102369,12.224029,10.749046,1,0,0,0,0,0.000,0,0,0,2910990336
951,2.068757135,11.654766,12.171877,1,0,0,0,0,0.000,0,0,0,2911051776
952,2.080653976,11.896841,11.619294,1,0,0,0,0,0.000,0,0,0,2911125504
953,2.091467123,10.813147,11.891071,1,0,0,0,0,0.000,0,0,0,2911150080
954,2.103933576,12.466453,10.811178,1,0,0,0,0,0.000,0,0,0,2911191040
955,2.115135303,11.201727,12.495615,1,0,0,0,0,0.000,0,0,0,2911223808
956,2.127511414,12.376111,11.182535,1,0,0,0,0,0.000,0,0,0,2911227904
957,2.141239756,13.728342,12.443483,2,0,0,0,0,0.000,0,0,0,2911264768
958,2.154252231,13.012475,13.854294,2,0,0,0,0,0.000,0,0,0,2911297536
959,2.166461759,12.209528,12.939714,2,0,0,0,0,0.000,0,0,0,2911416320
960,2.184241520,17.779761,12.230398,2,2,2,1,1,156.000,1,0,0,2915663872
961,2.196926297,12.684777,17.669528,2,2,2,1,1,156.000,1,0,0,2916732928
962,2.211845535,14.919238,12.694159,2,2,2,1,1,156.000,1,0,0,2917822464
963,2.225878483,14.032948,15.059801,2,2,2,1,1,156.000,1,0,0,2918957056
964,2.239354529,13.476046,13.973856,2,2,2,1,1,156.000,1,0,0,2920038400
965,2.253065449,13.710920,13.401924,2,2,2,1,1,156.000,1,0,0,2921119744
966,2.267194560,14.129111,13.718781,2,2,2,1,1,156.000,1,0,0,2922168320
967,2.280590534,13.395974,14.071489,2,2,2,1,1,156.000,1,0,0,2922217472
968,2.294271145,13.680611,13.524667,2,2,2,1,1,156.000,1,0,0,2922250240
969,2.307485554,13.214409,13.680020,2,2,2,1,1,156.000,1,0,0,2922283008
970,2.320904209,13.418655,13.216860,2,2,2,1,1,156.000,1,0,0,2922303488
971,2.333377233,12.473024,13.430625,2,2,2,1,1,156.000,1,0,0,2922340352
972,2.345952008,12.574775,12.446863,2,2,2,1,1,156.000,1,0,0,2922373120
973,2.357855950,11.903942,12.584727,2,2,2,1,1,156.000,1,0,0,2922405888
974,2.371109610,13.253660,11.951092,2,2,2,1,1,156.000,1,0,0,2922405888
975,2.383740858,12.631248,13.258671,2,2,2,1,1,156.000,1,0,0,2922442752
976,2.396229003,12.488145,12.578055,2,2,2,1,1,156.000,1,0,0,2922475520
977,2.409558095,13.329092,12.498565,2,2,2,1,1,156.000,1,0,0,2922504192
978,2.422853316,13.295221,13.280371,2,2,2,1,1,156.000,1,0,0,2922504192
979,2.435394032,12.540716,13.438486,3,4,4,1,3,296.000,3,0,0,2922614784
980,2.447720992,12.326960,12.440152,3,4,4,1,3,296.000,3,0,0,2922659840
981,2.461049384,13.328392,12.311890,3,4,4,1,3,296.000,3,0,0,2922676224
982,2.474472929,13.423545,13.367364,3,4,4,1,3,296.000,3,0,0,2922692608
983,2.487312972,12.840043,13.403694,3,4,4,1,3,296.000,3,0,0,2922737664
984,2.500648414,13.335442,12.825572,3,4,4,1,3,296.000,3,0,0,2922766336
985,2.513480346,12.831932,13.422314,3,4,4,1,3,296.000,3,0,0,2922811392
986,2.526232895,12.752549,12.721780,3,4,4,1,3,296.000,3,0,0,2922811392
987,2.538249629,12.016734,12.745169,3,4,4,1,3,296.000,3,0,0,2922856448
988,2.549733861,11.484232,12.031775,3,4,4,1,3,296.000,3,0,0,2922889216
989,2.560667871,10.934010,11.487771,3,4,4,1,3,296.000,3,0,0,2922901504
990,2.571349016,10.681145,10.897649,3,4,4,1,3,296.000,3,0,0,2922942464
991,2.582197153,10.848137,10.669155,3,4,4,1,3,296.000,3,0,0,2922954752
992,2.593080142,10.882989,10.843218,3,4,4,1,3,296.000,3,0,0,2923003904
993,2.604132755,11.052613,10.939320,3,4,4,1,3,296.000,3,0,0,2923053056
994,2.614540894,10.408139,11.036862,3,4,4,1,3,296.000,3,0,0,2923057152
995,2.625736609,11.195715,10.387578,3,4,4,1,3,296.000,3,0,0,2923098112
996,2.636604388,10.867779,11.164355,3,4,4,1,3,296.000,3,0,0,2923134976
997,2.647843314,11.238926,10.802327,3,4,4,1,3,296.000,3,0,0,2923143168
998,2.658823065,10.979751,11.210746,3,4,4,1,3,296.000,3,0,0,2923184128
999,2.669917389,11.094324,10.962341,3,4,4,1,3,296.000,3,0,0,2923216896
1000,2.681796940,11.879551,11.131544,3,4,4,1,3,296.000,3,0,0,2923216896
1001,2.692920134,11.123194,12.161207,3,4,4,1,3,296.000,3,0,0,2923282432
1002,2.704708913,11.788779,10.978311,3,4,4,1,3,296.000,3,0,0,2923315200
1003,2.716059491,11.350578,11.871730,3,4,4,1,3,296.000,3,0,0,2923315200
1004,2.729528787,13.469296,11.303589,3,4,4,1,3,296.000,3,0,0,2923352064
1005,2.742038572,12.509785,13.373573,3,4,4,1,3,296.000,3,0,0,2923388928
1006,2.754354083,12.315511,12.517645,3,4,4,1,3,296.000,3,0,0,2923388928
1007,2.766703213,12.349130,12.325001,3,4,4,1,3,296.000,3,0,0,2923425792
1008,2.778600184,11.896971,12.349810,3,4,4,1,3,296.000,3,0,0,2923458560
1009,2.790842383,12.242199,11.882281,3,4,4,1,3,296.000,3,0,0,2923458560
1010,2.802715284,11.872901,12.233399,3,4,4,1,3,296.000,3,0,0,2923495424
1011,2.814457392,11.742108,11.891251,3,4,4,1,3,296.000,3,0,0,2923532288
1012,2.826359452,11.902060,11.760388,3,4,4,1,3,296.000,3,0,0,2923532288
1013,2.838538690,12.179238,11.904181,3,4,4,1,3,296.000,3,0,0,2923577344
1014,2.850808919,12.270229,12.180598,3,4,4,1,3,296.000,3,0,0,2923618304
1015,2.863483258,12.674339,12.258368,3,4,4,1,3,296.000,3,0,0,2923646976
1016,2.876069463,12.586205,12.677569,3,4,4,1,3,296.000,3,0,0,2923646976
1017,2.888645290,12.575827,12.607806,3,4,4,1,3,296.000,3,0,0,2923683840
1018,2.901367878,12.722588,12.525705,3,4,4,1,3,296.000,3,0,0,2923712512
1019,2.914131189,12.763311,12.732070,3,4,4,1,3,296.000,3,0,0,2923741184
1020,2.927101403,12.970214,12.753729,3,4,4,1,3,296.000,3,0,0,2923741184
1021,2.940066958,12.965555,12.982995,3,4,4,1,3,296.000,3,0,0,2923782144
1022,2.952674075,12.607117,13.029197,3,4,4,1,3,296.000,3,0,0,2923810816
1023,2.965903395,13.229320,12.532805,3,4,4,1,3,296.000,3,0,0,2923827200
1024,2.978437421,12.534026,13.247010,3,4,4,1,3,296.000,3,0,0,2923843584
1025,2.991249091,12.811670,12.492625,3,4,4,1,3,296.000,3,0,0,2923880448
1026,3.003972061,12.722970,12.812861,3,4,4,1,3,296.000,3,0,0,2923913216
1027,3.017012617,13.040556,12.749539,3,4,4,1,3,296.000,3,0,0,2923913216
1028,3.029525012,12.512395,13.047917,3,4,4,1,3,296.000,3,0,0,2923941888
1029,3.043729263,14.204251,12.471644,3,4,4,1,3,296.000,3,0,0,2923974656
1030,3.056305229,12.575966,14.461587,3,4,4,1,3,296.000,3,0,0,2923999232
1031,3.068333023,12.027794,12.548126,3,4,4,1,3,296.000,3,0,0,2923999232
1032,3.079471398,11.138375,11.964562,3,4,4,1,3,296.000,3,0,0,2924036096
1033,3.091277686,11.806288,11.035853,3,4,4,1,3,296.000,3,0,0,2924064768
1034,3.102901322,11.623636,11.862040,3,4,4,1,3,296.000,3,0,0,2924068864
1035,3.115196662,12.295340,11.607704,3,4,4,1,3,296.000,3,0,0,2924105728
1036,3.128038343,12.841681,12.244270,3,4,4,1,3,296.000,3,0,0,2924134400
1037,3.140535558,12.497215,12.947943,3,4,4,1,3,296.000,3,0,0,2924163072
1038,3.152636654,12.101096,12.463314,3,4,4,1,3,296.000,3,0,0,2924183552
1039,3.164554065,11.917411,12.103796,3,4,4,1,3,296.000,3,0,0,2924240896
1040,3.177064309,12.510244,11.878940,3,4,4,1,3,296.000,3,0,0,2924277760
1041,3.189200096,12.135787,12.538665,3,4,4,1,3,296.000,3,0,0,2924277760
1042,3.201248220,12.048124,12.151508,3,4,4,1,3,296.000,3,0,0,2924314624
1043,3.213493009,12.244789,12.035154,3,4,4,1,3,296.000,3,0,0,2924343296
1044,3.226286880,12.793871,12.225858,3,4,4,1,3,296.000,3,0,0,2924371968
1045,3.238413266,12.126386,12.802911,3,4,4,1,3,296.000,3,0,0,2924371968
1046,3.250705876,12.292610,12.174507,3,4,4,1,3,296.000,3,0,0,2924412928
1047,3.262650148,11.944272,12.265889,3,4,4,1,3,296.000,3,0,0,2924441600
1048,3.275224754,12.574606,11.943272,3,4,4,1,3,296.000,3,0,0,2924457984
1049,3.288067336,12.842582,12.550426,3,4,4,1,3,296.000,3,0,0,2924494848
1050,3.300614382,12.547046,12.888962,3,4,4,1,3,296.000,3,0,0,2924527616
1051,3.312701477,12.087095,12.488675,3,4,4,1,3,296.000,3,0,0,2924527616
1052,3.324917205,12.215728,12.126316,3,4,4,1,3,296.000,3,0,0,2924572672
1053,3.338511953,13.594748,12.228798,3,4,4,1,3,296.000,3,0,0,2924625920
1054,3.350913615,12.401662,13.589029,3,4,4,1,3,296.000,3,0,0,2924662784
1055,3.362471898,11.558283,12.390901,3,4,4,1,3,296.000,3,0,0,2924691456
1056,3.375308480,12.836582,11.570905,3,4,4,1,3,296.000,3,0,0,2924728320
1057,3.387700013,12.391533,12.805391,3,4,4,1,3,296.000,3,0,0,2924761088
1058,3.399616775,11.916762,12.383961,3,4,4,1,3,296.000,3,0,0,2924761088
1059,3.411701210,12.084435,11.909402,3,4,4,1,3,296.000,3,0,0,2924797952
1060,3.423819726,12.118516,12.103625,3,4,4,1,3,296.000,3,0,0,2924838912
1061,3.436063984,12.244258,12.142027,3,4,4,1,3,296.000,3,0,0,2924871680
1062,3.447844013,11.780029,12.260388,3,4,4,1,3,296.000,3,0,0,2924871680
1063,3.459498208,11.654195,11.771609,3,4,4,1,3,296.000,3,0,0,2924912640
1064,3.470396187,10.897979,11.641766,3,4,4,1,3,296.000,3,0,0,2924941312
1065,3.480196073,9.799886,10.889439,3,4,4,1,3,296.000,3,0,0,2924941312
1066,3.490317165,10.121092,9.761024,3,4,4,1,3,296.000,3,0,0,2925006848
1067,3.499732872,9.415707,10.138523,3,4,4,1,3,296.000,3,0,0,2925010944
1068,3.510007027,10.274155,9.432447,3,4,4,1,3,296.000,3,0,0,2925076480
1069,3.519745021,9.737994,10.275165,3,4,4,1,3,296.000,3,0,0,2925080576
1070,3.529630777,9.885756,9.634492,3,4,4,1,3,296.000,3,0,0,2925137920
1071,3.539123986,9.493209,9.876347,3,4,4,1,3,296.000,3,0,0,2925154304
1072,3.549575455,10.451469,9.526468,3,4,4,1,3,296.000,3,0,0,2925215744
1073,3.560257250,10.681795,10.417229,3,4,4,1,3,296.000,3,0,0,2925281280
1074,3.570348131,10.090881,10.645013,3,4,4,1,3,296.000,3,0,0,2925297664
1075,3.580185457,9.837326,10.128002,3,4,4,1,3,296.000,3,0,0,2925342720
1076,3.591067226,10.881769,9.826306,3,4,4,1,3,296.000,3,0,0,2925346816
1077,3.606367542,15.300316,10.911610,3,4,4,1,3,296.000,3,0,0,2925404160
1078,3.617417894,11.050352,15.288575,3,4,4,1,3,296.000,3,0,0,2925436928
1079,3.628296763,10.878869,11.017332,3,4,4,1,3,296.000,3,0,0,2925473792
1080,3.638668990,10.372227,10.900889,3,4,4,1,3,296.000,3,0,0,2925498368
1081,3.649953729,11.284739,10.397389,3,4,4,1,3,296.000,3,0,0,2925535232
1082,3.660759916,10.806187,11.270857,3,4,4,1,3,296.000,3,0,0,2925539328
1083,3.671994162,11.234246,10.799937,3,4,4,1,3,296.000,3,0,0,2925600768
1084,3.683461404,11.467242,11.269987,3,4,4,1,3,296.000,3,0,0,2925633536
1085,3.694465325,11.003921,11.439392,3,4,4,1,3,296.000,3,0,0,2925654016
1086,3.705956858,11.491533,11.003352,3,4,4,1,3,296.000,3,0,0,2925694976
1087,3.717187874,11.231016,11.476671,3,4,4,1,3,296.000,3,0,0,2925735936
1088,3.728304948,11.117074,11.214066,3,4,4,1,3,296.000,3,0,0,2925740032
1089,3.739488963,11.184015,11.184545,3,4,4,1,3,296.000,3,0,0,2925793280
1090,3.750043845,10.554882,11.192987,3,4,4,1,3,296.000,3,0,0,2925830144
1091,3.760123256,10.079411,10.487339,3,4,4,1,3,296.000,3,0,0,2925834240
1092,3.771875325,11.752069,10.123762,3,4,4,1,3,296.000,3,0,0,2924830720
1093,3.783267164,11.391839,11.736828,3,4,4,1,3,296.000,3,0,0,2923786240
1094,3.795114044,11.846880,11.487102,3,4,4,1,3,296.000,3,0,0,2922790912
1095,3.807291962,12.177918,11.843080,3,4,4,1,3,296.000,3,0,0,2921783296
1096,3.819443028,12.151066,12.115616,3,4,4,1,3,296.000,3,0,0,2920763392
1097,3.830002800,10.559772,12.472164,3,4,4,1,3,296.000,3,0,0,2920763392
1098,3.841177515,11.174715,10.715326,3,4,4,1,3,296.000,3,0,0,2920816640
1099,3.852468813,11.291298,11.035592,3,4,4,1,3,296.000,3,0,0,2920816640
1100,3.864835715,12.366902,11.304598,3,4,4,1,3,296.000,3,0,0,2920853504
1101,3.876271706,11.435991,12.332880,3,4,4,1,3,296.000,3,0,0,2920886272
1102,3.887806309,11.534603,11.343020,3,4,4,1,3,296.000,3,0,0,2920886272
1103,3.899432874,11.626565,11.694096,3,4,4,1,3,296.000,3,0,0,2920935424
1104,3.909917264,10.484390,11.375450,3,4,4,1,3,296.000,3,0,0,2920968192
1105,3.922112252,12.194988,10.391688,3,4,4,1,3,296.000,3,0,0,2920968192
1106,3.934891873,12.779621,12.286879,3,4,4,1,3,296.000,3,0,0,2921013248
1107,3.946686521,11.794648,12.788841,3,4,4,1,3,296.000,3,0,0,2921050112
1108,3.958719115,12.032594,11.769338,3,4,4,1,3,296.000,3,0,0,2921078784
1109,3.969955262,11.236147,12.032894,3,4,4,1,3,296.000,3,0,0,2921078784
1110,3.981937955,11.982693,11.275608,3,4,4,1,3,296.000,3,0,0,2921119744
1111,3.993814886,11.876931,11.939982,3,4,4,1,3,296.000,3,0,0,2921160704
1112,4.005237446,11.422560,11.917581,3,4,4,1,3,296.000,3,0,0,2921160704
