frame,time,phase,age,actor_x,actor_y,actor_z,left_x,left_y,left_z,right_x,right_y,right_z,pelvis_z,left_weight,right_weight,max_contact_error
865,0.590671,1,0.583974,-1000.0000,-900.0000,1088.0000,-991.8112,-918.8833,1007.8258,-1021.2738,-895.2936,1007.8263,1088.4375,1.0000,1.0000,0.0000
866,0.601886,1,0.595189,-1000.0000,-900.0000,1088.0000,-991.8094,-918.8837,1007.8258,-1021.2720,-895.2941,1007.8263,1088.4368,1.0000,1.0000,0.0000
867,0.613466,1,0.606769,-1000.0000,-900.0000,1088.0000,-991.8086,-918.8840,1007.8258,-1021.2709,-895.2943,1007.8263,1088.4363,1.0000,1.0000,0.0000
868,0.626693,1,0.619996,-1000.0000,-900.0000,1088.0000,-991.8111,-918.8840,1007.8258,-1021.2727,-895.2933,1007.8263,1088.4365,1.0000,1.0000,0.0000
869,0.638311,1,0.631614,-1000.0000,-900.0000,1088.0000,-991.8134,-918.8841,1007.8258,-1021.2742,-895.2925,1007.8263,1088.4367,1.0000,1.0000,0.0000
870,0.650401,1,0.643704,-1000.0000,-900.0000,1088.0000,-991.8145,-918.8835,1007.8258,-1021.2758,-895.2915,1007.8263,1088.4369,1.0000,1.0000,0.0000
871,0.662377,1,0.655680,-1000.0000,-900.0000,1088.0000,-991.8145,-918.8823,1007.8258,-1021.2774,-895.2903,1007.8263,1088.4371,1.0000,1.0000,0.0000
872,0.673872,1,0.667175,-1000.0000,-900.0000,1088.0000,-991.8145,-918.8812,1007.8258,-1021.2790,-895.2892,1007.8263,1088.4373,1.0000,1.0000,0.0000
873,0.687040,1,0.680343,-1000.0000,-900.0000,1088.0000,-991.8163,-918.8804,1007.8258,-1021.2808,-895.2886,1007.8263,1088.4372,1.0000,1.0000,0.0000
874,0.699751,1,0.693054,-1000.0000,-900.0000,1088.0000,-991.8185,-918.8798,1007.8258,-1021.2825,-895.2883,1007.8263,1088.4369,1.0000,1.0000,0.0000
875,0.711987,1,0.705290,-1000.0000,-900.0000,1088.0000,-991.8199,-918.8796,1007.8258,-1021.2838,-895.2883,1007.8263,1088.4367,1.0000,1.0000,0.0000
876,0.723160,1,0.716463,-1000.0000,-900.0000,1088.0000,-991.8159,-918.8822,1007.8258,-1021.2819,-895.2906,1007.8263,1088.4368,1.0000,1.0000,0.0000
877,0.734874,1,0.728177,-1000.0000,-900.0000,1088.0000,-991.8116,-918.8849,1007.8258,-1021.2800,-895.2929,1007.8263,1088.4369,1.0000,1.0000,0.0000
878,0.746863,1,0.740166,-1000.0000,-900.0000,1088.0000,-991.8075,-918.8871,1007.8258,-1021.2786,-895.2942,1007.8263,1088.4373,1.0000,1.0000,0.0000
879,0.759744,1,0.753047,-1000.0000,-900.0000,1088.0000,-991.8040,-918.8875,1007.8258,-1021.2790,-895.2915,1007.8263,1088.4383,1.0000,1.0000,0.0000
880,0.772179,1,0.765482,-1000.0000,-900.0000,1088.0000,-991.8006,-918.8878,1007.8258,-1021.2794,-895.2889,1007.8263,1088.4394,1.0000,1.0000,0.0000
881,0.784661,1,0.777964,-1000.0000,-900.0000,1088.0000,-991.8021,-918.8896,1007.8258,-1021.2810,-895.2936,1007.8263,1088.4399,1.0000,1.0000,0.0000
882,0.797163,1,0.790466,-1000.0000,-900.0000,1088.0000,-991.8071,-918.8924,1007.8258,-1021.2833,-895.3034,1007.8263,1088.4400,1.0000,1.0000,0.0000
883,0.808730,1,0.802033,-1000.0000,-900.0000,1088.0000,-991.8118,-918.8950,1007.8258,-1021.2854,-895.3126,1007.8263,1088.4401,1.0000,1.0000,0.0000
884,0.820501,1,0.813804,-1000.0000,-900.0000,1088.0000,-991.8102,-918.8930,1007.8258,-1021.2838,-895.3102,1007.8263,1088.4400,1.0000,1.0000,0.0000
885,0.832998,1,0.826301,-1000.0000,-900.0000,1088.0000,-991.8071,-918.8899,1007.8258,-1021.2814,-895.3053,1007.8263,1088.4399,1.0000,1.0000,0.0000
886,0.845881,1,0.839184,-1000.0000,-900.0000,1088.0000,-991.8046,-918.8872,1007.8258,-1021.2788,-895.3006,1007.8263,1088.4398,1.0000,1.0000,0.0000
887,0.857876,1,0.851179,-1000.0000,-900.0000,1088.0000,-991.8052,-918.8872,1007.8258,-1021.2761,-895.2983,1007.8263,1088.4397,1.0000,1.0000,0.0000
888,0.870206,1,0.863509,-1000.0000,-900.0000,1088.0000,-991.8059,-918.8872,1007.8258,-1021.2734,-895.2959,1007.8263,1088.4397,1.0000,1.0000,0.0000
889,0.882418,1,0.875721,-1000.0000,-900.0000,1088.0000,-991.8071,-918.8873,1007.8258,-1021.2711,-895.2944,1007.8263,1088.4395,1.0000,1.0000,0.0000
890,0.894504,1,0.887807,-1000.0000,-900.0000,1088.0000,-991.8090,-918.8874,1007.8258,-1021.2696,-895.2940,1007.8263,1088.4393,1.0000,1.0000,0.0000
891,0.907588,1,0.900891,-1000.0000,-900.0000,1088.0000,-991.8111,-918.8875,1007.8258,-1021.2680,-895.2936,1007.8263,1088.4390,1.0000,1.0000,0.0000
892,0.922045,1,0.915348,-1000.0000,-900.0000,1088.0000,-991.8133,-918.8860,1007.8258,-1021.2668,-895.2941,1007.8263,1088.4383,1.0000,1.0000,0.0000
893,0.934700,1,0.928003,-1000.0000,-900.0000,1088.0000,-991.8152,-918.8843,1007.8258,-1021.2659,-895.2947,1007.8263,1088.4376,1.0000,1.0000,0.0000
894,0.947668,1,0.940971,-1000.0000,-900.0000,1088.0000,-991.8161,-918.8818,1007.8258,-1021.2644,-895.2953,1007.8263,1088.4371,1.0000,1.0000,0.0000
895,0.960168,1,0.953471,-1000.0000,-900.0000,1088.0000,-991.8141,-918.8776,1007.8258,-1021.2618,-895.2957,1007.8263,1088.4371,1.0000,1.0000,0.0000
896,0.973202,1,0.966504,-1000.0000,-900.0000,1088.0000,-991.8121,-918.8732,1007.8258,-1021.2591,-895.2960,1007.8263,1088.4370,1.0000,1.0000,0.0000
897,0.988347,1,0.981650,-1000.0000,-900.0000,1088.0000,-991.8125,-918.8703,1007.8258,-1021.2569,-895.2969,1007.8263,1088.4369,1.0000,1.0000,0.0000
898,1.001792,1,0.995095,-1000.0000,-900.0000,1088.0000,-991.8136,-918.8686,1007.8258,-1021.2553,-895.2977,1007.8263,1088.4369,1.0000,1.0000,0.0000
899,1.015900,1,1.009203,-1000.0000,-900.0000,1088.0000,-991.8111,-918.8683,1007.8258,-1021.2530,-895.2985,1007.8263,1088.4368,1.0000,1.0000,0.0000
900,1.029355,1,1.022658,-1000.0000,-900.0000,1088.0000,-991.8026,-918.8706,1007.8258,-1021.2497,-895.2989,1007.8263,1088.4368,1.0000,1.0000,0.0000
901,1.042789,1,1.036092,-1000.0000,-900.0000,1088.0000,-991.7941,-918.8730,1007.8258,-1021.2464,-895.2993,1007.8263,1088.4367,1.0000,1.0000,0.0000
902,1.055099,1,1.048402,-1000.0000,-900.0000,1088.0000,-991.7942,-918.8758,1007.8258,-1021.2460,-895.2985,1007.8263,1088.4367,1.0000,1.0000,0.0000
903,1.067112,1,1.060415,-1000.0000,-900.0000,1088.0000,-991.7953,-918.8786,1007.8258,-1021.2458,-895.2977,1007.8263,1088.4367,1.0000,1.0000,0.0000
904,1.079205,1,1.072508,-1000.0000,-900.0000,1088.0000,-991.7954,-918.8809,1007.8258,-1021.2453,-895.2969,1007.8263,1088.4367,1.0000,1.0000,0.0000
905,1.091494,1,1.084797,-1000.0000,-900.0000,1088.0000,-991.7902,-918.8804,1007.8258,-1021.2431,-895.2967,1007.8263,1088.4367,1.0000,1.0000,0.0000
906,1.103901,1,1.097203,-1000.0000,-900.0000,1088.0000,-991.7849,-918.8798,1007.8258,-1021.2409,-895.2965,1007.8263,1088.4367,1.0000,1.0000,0.0000
907,1.118470,1,1.111773,-1000.0000,-900.0000,1088.0000,-991.7850,-918.8836,1007.8258,-1021.2412,-895.2977,1007.8263,1088.4365,1.0000,1.0000,0.0000
908,1.131962,1,1.125265,-1000.0000,-900.0000,1088.0000,-991.7900,-918.8905,1007.8258,-1021.2438,-895.3001,1007.8263,1088.4361,1.0000,1.0000,0.0000
909,1.145461,1,1.138764,-1000.0000,-900.0000,1088.0000,-991.7944,-918.8964,1007.8258,-1021.2465,-895.3019,1007.8263,1088.4358,1.0000,1.0000,0.0000
910,1.158681,1,1.151984,-1000.0000,-900.0000,1088.0000,-991.7928,-918.8929,1007.8258,-1021.2489,-895.2996,1007.8263,1088.4361,1.0000,1.0000,0.0000
911,1.171220,1,1.164523,-1000.0000,-900.0000,1088.0000,-991.7914,-918.8896,1007.8258,-1021.2513,-895.2973,1007.8263,1088.4365,1.0000,1.0000,0.0000
912,1.184254,1,1.177557,-1000.0000,-900.0000,1088.0000,-991.7916,-918.8887,1007.8258,-1021.2532,-895.2974,1007.8263,1088.4369,1.0000,1.0000,0.0000
913,1.197018,1,1.190320,-1000.0000,-900.0000,1088.0000,-991.7934,-918.8900,1007.8258,-1021.2546,-895.2995,1007.8263,1088.4373,1.0000,1.0000,0.0000
914,1.209693,1,1.202995,-1000.0000,-900.0000,1088.0000,-991.7952,-918.8913,1007.8258,-1021.2561,-895.3015,1007.8263,1088.4376,1.0000,1.0000,0.0000
915,1.222821,1,1.216124,-1000.0000,-900.0000,1088.0000,-991.7979,-918.8907,1007.8258,-1021.2583,-895.2995,1007.8263,1088.4366,1.0000,1.0000,0.0000
916,1.234891,1,1.228194,-1000.0000,-900.0000,1088.0000,-991.8006,-918.8900,1007.8258,-1021.2603,-895.2972,1007.8263,1088.4355,1.0000,1.0000,0.0000
917,1.247670,1,1.240973,-1000.0000,-900.0000,1088.0000,-991.8029,-918.8889,1007.8258,-1021.2623,-895.2956,1007.8263,1088.4343,1.0000,1.0000,0.0000
918,1.259912,1,1.253215,-1000.0000,-900.0000,1088.0000,-991.8043,-918.8869,1007.8258,-1021.2636,-895.2959,1007.8263,1088.4329,1.0000,1.0000,0.0000
919,1.272173,1,1.265476,-1000.0000,-900.0000,1088.0000,-991.8056,-918.8849,1007.8258,-1021.2649,-895.2962,1007.8263,1088.4315,1.0000,1.0000,0.0000
920,1.285406,1,1.278709,-1000.0000,-900.0000,1088.0000,-991.8070,-918.8822,1007.8258,-1021.2659,-895.2963,1007.8263,1088.4306,1.0000,1.0000,0.0000
921,1.298030,1,1.291333,-1000.0000,-900.0000,1088.0000,-991.8083,-918.8792,1007.8258,-1021.2667,-895.2962,1007.8263,1088.4301,1.0000,1.0000,0.0000
922,1.310752,1,1.304055,-1000.0000,-900.0000,1088.0000,-991.8096,-918.8763,1007.8258,-1021.2674,-895.2961,1007.8263,1088.4296,1.0000,1.0000,0.0000
923,1.323503,1,1.316806,-1000.0000,-900.0000,1088.0000,-991.8106,-918.8787,1007.8258,-1021.2663,-895.2968,1007.8263,1088.4295,1.0000,1.0000,0.0000
924,1.335876,1,1.329179,-1000.0000,-900.0000,1088.0000,-991.8117,-918.8811,1007.8258,-1021.2652,-895.2976,1007.8263,1088.4294,1.0000,1.0000,0.0000
925,1.348625,1,1.341928,-1000.0000,-900.0000,1088.0000,-991.8119,-918.8816,1007.8258,-1021.2648,-895.2981,1007.8263,1088.4292,1.0000,1.0000,0.0000
926,1.360939,1,1.354242,-1000.0000,-900.0000,1088.0000,-991.8109,-918.8789,1007.8258,-1021.2657,-895.2979,1007.8263,1088.4288,1.0000,1.0000,0.0000
927,1.373678,1,1.366981,-1000.0000,-900.0000,1088.0000,-991.8097,-918.8760,1007.8258,-1021.2665,-895.2977,1007.8263,1088.4283,1.0000,1.0000,0.0000
928,1.386116,1,1.379419,-1000.0000,-900.0000,1088.0000,-991.8085,-918.8743,1007.8258,-1021.2672,-895.2973,1007.8263,1088.4277,1.0000,1.0000,0.0000
929,1.398244,1,1.391547,-1000.0000,-900.0000,1088.0000,-991.8073,-918.8729,1007.8258,-1021.2679,-895.2969,1007.8263,1088.4271,1.0000,1.0000,0.0000
930,1.411200,1,1.404503,-1000.0000,-900.0000,1088.0000,-991.8060,-918.8717,1007.8258,-1021.2686,-895.2966,1007.8263,1088.4264,1.0000,1.0000,0.0000
931,1.423797,1,1.417100,-1000.0000,-900.0000,1088.0000,-991.8056,-918.8736,1007.8258,-1021.2686,-895.2978,1007.8263,1088.4258,1.0000,1.0000,0.0000
932,1.437206,1,1.430509,-1000.0000,-900.0000,1088.0000,-991.8051,-918.8757,1007.8258,-1021.2685,-895.2990,1007.8263,1088.4251,1.0000,1.0000,0.0000
933,1.451106,1,1.444409,-1000.0000,-900.0000,1088.0000,-991.8015,-918.8757,1007.8258,-1021.2673,-895.2981,1007.8263,1088.4244,1.0000,1.0000,0.0000
934,1.465741,1,1.459044,-1000.0000,-900.0000,1088.0000,-991.7946,-918.8737,1007.8258,-1021.2646,-895.2949,1007.8263,1088.4237,1.0000,1.0000,0.0000
935,1.478119,1,1.471422,-1000.0000,-900.0000,1088.0000,-991.7893,-918.8718,1007.8258,-1021.2625,-895.2924,1007.8263,1088.4230,1.0000,1.0000,0.0000
936,1.490616,1,1.483919,-1000.0000,-900.0000,1088.0000,-991.7921,-918.8688,1007.8258,-1021.2625,-895.2935,1007.8263,1088.4221,1.0000,1.0000,0.0000
937,1.502828,1,1.496131,-1000.0000,-900.0000,1088.0000,-991.7948,-918.8658,1007.8258,-1021.2625,-895.2947,1007.8263,1088.4213,1.0000,1.0000,0.0000
938,1.515957,1,1.509260,-1000.0000,-900.0000,1088.0000,-991.7973,-918.8612,1007.8258,-1021.2632,-895.2947,1007.8263,1088.4202,1.0000,1.0000,0.0000
939,1.528750,1,1.522053,-1000.0000,-900.0000,1088.0000,-991.7993,-918.8548,1007.8258,-1021.2650,-895.2930,1007.8263,1088.4190,1.0000,1.0000,0.0000
940,1.541183,1,1.534485,-1000.0000,-900.0000,1088.0000,-991.8012,-918.8486,1007.8258,-1021.2668,-895.2914,1007.8263,1088.4178,1.0000,1.0000,0.0000
941,1.552745,1,1.546048,-1000.0000,-900.0000,1088.0000,-991.8008,-918.8478,1007.8258,-1021.2659,-895.2928,1007.8263,1088.4168,1.0000,1.0000,0.0000
942,1.564429,1,1.557732,-1000.0000,-900.0000,1088.0000,-991.7996,-918.8487,1007.8258,-1021.2643,-895.2951,1007.8263,1088.4159,1.0000,1.0000,0.0000
943,1.575880,1,1.569183,-1000.0000,-900.0000,1088.0000,-991.7985,-918.8495,1007.8258,-1021.2627,-895.2974,1007.8263,1088.4149,1.0000,1.0000,0.0000
944,1.588768,1,1.582071,-1000.0000,-900.0000,1088.0000,-991.7942,-918.8493,1007.8258,-1021.2619,-895.2963,1007.8263,1088.4139,1.0000,1.0000,0.0000
945,1.602360,1,1.595662,-1000.0000,-900.0000,1088.0000,-991.7893,-918.8489,1007.8258,-1021.2611,-895.2947,1007.8263,1088.4128,1.0000,1.0000,0.0000
946,1.616371,1,1.609674,-1000.0000,-900.0000,1088.0000,-991.7867,-918.8475,1007.8258,-1021.2611,-895.2937,1007.8263,1088.4114,1.0000,1.0000,0.0000
947,1.629529,1,1.622832,-1000.0000,-900.0000,1088.0000,-991.7877,-918.8451,1007.8258,-1021.2622,-895.2936,1007.8263,1088.4095,1.0000,1.0000,0.0000
948,1.642845,1,1.636148,-1000.0000,-900.0000,1088.0000,-991.7887,-918.8426,1007.8258,-1021.2633,-895.2936,1007.8263,1088.4076,1.0000,1.0000,0.0000
949,1.656699,1,1.650002,-1000.0000,-900.0000,1088.0000,-991.7872,-918.8396,1007.8258,-1021.2619,-895.2940,1007.8263,1088.4057,1.0000,1.0000,0.0000
950,1.670130,1,1.663433,-1000.0000,-900.0000,1088.0000,-991.7856,-918.8366,1007.8258,-1021.2604,-895.2944,1007.8263,1088.4038,1.0000,1.0000,0.0000
951,1.683462,1,1.676765,-1000.0000,-900.0000,1088.0000,-991.7852,-918.8337,1007.8258,-1021.2609,-895.2944,1007.8263,1088.4019,1.0000,1.0000,0.0000
952,1.697114,1,1.690417,-1000.0000,-900.0000,1088.0000,-991.7865,-918.8306,1007.8258,-1021.2640,-895.2941,1007.8263,1088.4000,1.0000,1.0000,0.0000
953,1.711049,1,1.704352,-1000.0000,-900.0000,1088.0000,-991.7878,-918.8275,1007.8258,-1021.2671,-895.2938,1007.8263,1088.3980,1.0000,1.0000,0.0000
954,1.725527,1,1.718830,-1000.0000,-900.0000,1088.0000,-991.7861,-918.8277,1007.8258,-1021.2669,-895.2941,1007.8263,1088.3962,1.0000,1.0000,0.0000
955,1.739119,1,1.732422,-1000.0000,-900.0000,1088.0000,-991.7846,-918.8278,1007.8258,-1021.2668,-895.2943,1007.8263,1088.3945,1.0000,1.0000,0.0000
956,1.752398,1,1.745701,-1000.0000,-900.0000,1088.0000,-991.7831,-918.8257,1007.8258,-1021.2664,-895.2947,1007.8263,1088.3928,1.0000,1.0000,0.0000
957,1.765558,1,1.758861,-1000.0000,-900.0000,1088.0000,-991.7815,-918.8224,1007.8258,-1021.2659,-895.2951,1007.8263,1088.3912,1.0000,1.0000,0.0000
958,1.778268,1,1.771571,-1000.0000,-900.0000,1088.0000,-991.7800,-918.8193,1007.8258,-1021.2654,-895.2954,1007.8263,1088.3896,1.0000,1.0000,0.0000
959,1.790496,1,1.783799,-1000.0000,-900.0000,1088.0000,-991.7789,-918.8169,1007.8258,-1021.2650,-895.2951,1007.8263,1088.3882,1.0000,1.0000,0.0000
960,1.803089,1,1.796392,-1000.0000,-900.0000,1088.0000,-991.7779,-918.8143,1007.8258,-1021.2645,-895.2947,1007.8263,1088.3867,1.0000,1.0000,0.0000
961,1.816751,1,1.810053,-1000.0000,-900.0000,1088.0000,-991.7768,-918.8129,1007.8258,-1021.2639,-895.2946,1007.8263,1088.3852,1.0000,1.0000,0.0000
962,1.829845,1,1.823148,-1000.0000,-900.0000,1088.0000,-991.7759,-918.8129,1007.8258,-1021.2633,-895.2949,1007.8263,1088.3837,1.0000,1.0000,0.0000
963,1.842035,1,1.835338,-1000.0000,-900.0000,1088.0000,-991.7751,-918.8130,1007.8258,-1021.2627,-895.2952,1007.8263,1088.3823,1.0000,1.0000,0.0000
964,1.854027,1,1.847330,-1000.0000,-900.0000,1088.0000,-991.7748,-918.8116,1007.8258,-1021.2627,-895.2960,1007.8263,1088.3813,1.0000,1.0000,0.0000
965,1.865759,1,1.859062,-1000.0000,-900.0000,1088.0000,-991.7746,-918.8099,1007.8258,-1021.2627,-895.2967,1007.8263,1088.3805,1.0000,1.0000,0.0000
966,1.877760,1,1.871063,-1000.0000,-900.0000,1088.0000,-991.7745,-918.8081,1007.8258,-1021.2628,-895.2975,1007.8263,1088.3796,1.0000,1.0000,0.0000
967,1.889666,1,1.882969,-1000.0000,-900.0000,1088.0000,-991.7754,-918.8050,1007.8258,-1021.2640,-895.2960,1007.8263,1088.3788,1.0000,1.0000,0.0000
968,1.901477,1,1.894780,-1000.0000,-900.0000,1088.0000,-991.7763,-918.8018,1007.8258,-1021.2652,-895.2945,1007.8263,1088.3779,1.0000,1.0000,0.0000
969,1.914188,1,1.907491,-1000.0000,-900.0000,1088.0000,-991.7759,-918.7994,1007.8258,-1021.2656,-895.2939,1007.8263,1088.3770,1.0000,1.0000,0.0000
970,1.925413,1,1.918716,-1000.0000,-900.0000,1088.0000,-991.7722,-918.7995,1007.8258,-1021.2641,-895.2952,1007.8263,1088.3763,1.0000,1.0000,0.0000
971,1.937744,1,1.931047,-1000.0000,-900.0000,1088.0000,-991.7683,-918.7996,1007.8258,-1021.2625,-895.2968,1007.8263,1088.3756,1.0000,1.0000,0.0000
972,1.950869,1,1.944172,-1000.0000,-900.0000,1088.0000,-991.7662,-918.7979,1007.8258,-1021.2619,-895.2963,1007.8263,1088.3754,1.0000,1.0000,0.0000
973,1.964391,1,1.957694,-1000.0000,-900.0000,1088.0000,-991.7660,-918.7944,1007.8258,-1021.2623,-895.2940,1007.8263,1088.3757,1.0000,1.0000,0.0000
974,1.977526,1,1.970829,-1000.0000,-900.0000,1088.0000,-991.7659,-918.7911,1007.8258,-1021.2628,-895.2917,1007.8263,1088.3761,1.0000,1.0000,0.0000
975,1.991264,1,1.984567,-1000.0000,-900.0000,1088.0000,-991.7672,-918.7898,1007.8258,-1021.2626,-895.2930,1007.8263,1088.3762,1.0000,1.0000,0.0000
976,2.003883,1,1.997186,-1000.0000,-900.0000,1088.0000,-991.7684,-918.7886,1007.8258,-1021.2625,-895.2941,1007.8263,1088.3763,1.0000,1.0000,0.0000
977,2.018559,2,0.000000,-1000.0000,-900.0000,1088.0000,-991.7686,-918.7874,1007.8258,-1021.2635,-895.2939,1007.8263,1088.3758,1.0000,1.0000,10.5469
978,2.030996,2,0.012437,-1000.0000,-900.0000,1088.0000,-991.7681,-918.2028,1009.6893,-1021.2652,-894.7086,1007.7823,1088.3748,1.0000,1.0000,8.6110
979,2.430996,2,0.412437,-1000.0000,-900.0000,1088.0000,-991.7592,-918.7771,1007.3137,-1021.2650,-895.2786,1007.2235,1088.3598,0.0000,0.0000,11.0067
980,2.437764,2,0.419204,-1000.0000,-900.0000,1088.0000,-991.7587,-918.5979,1007.8873,-1021.2653,-895.1001,1007.2091,1088.3453,0.0541,0.0541,10.4111
981,2.441118,2,0.422559,-1000.0000,-900.0000,1088.0000,-991.7585,-918.5090,1008.1781,-1021.2655,-895.0116,1007.2084,1088.3446,0.0810,0.0810,10.1100
982,2.452838,2,0.434279,-1000.0000,-900.0000,1088.0000,-991.7576,-918.1991,1009.1838,-1021.2649,-894.7019,1007.1946,1088.3309,0.1747,0.1747,9.0675
983,2.465277,2,0.446718,-1000.0000,-900.0000,1088.0000,-991.7567,-917.8702,1010.2776,-1021.2638,-894.3732,1007.2060,1088.3425,0.2742,0.2742,7.9372
984,2.478591,2,0.460031,-1000.0000,-900.0000,1088.0000,-991.7559,-917.5180,1011.4621,-1021.2626,-894.0212,1007.2325,1088.3588,0.3808,0.3808,6.7149
