frame,time,phase,age,actor_x,actor_y,actor_z,left_x,left_y,left_z,right_x,right_y,right_z,pelvis_z,left_weight,right_weight,max_contact_error
898,0.476187,1,0.471755,-1000.0000,-900.0000,1088.0000,-991.8125,-918.8830,1007.8258,-1021.2750,-895.2933,1007.8263,1088.4379,1.0000,1.0000,0.0000
899,0.488311,1,0.483879,-1000.0000,-900.0000,1088.0000,-991.8106,-918.8834,1007.8258,-1021.2731,-895.2938,1007.8263,1088.4372,1.0000,1.0000,0.0000
900,0.501093,1,0.496661,-1000.0000,-900.0000,1088.0000,-991.8086,-918.8838,1007.8258,-1021.2711,-895.2943,1007.8263,1088.4364,1.0000,1.0000,0.0000
901,0.513021,1,0.508589,-1000.0000,-900.0000,1088.0000,-991.8097,-918.8840,1007.8258,-1021.2717,-895.2939,1007.8263,1088.4364,1.0000,1.0000,0.0000
902,0.525259,1,0.520828,-1000.0000,-900.0000,1088.0000,-991.8121,-918.8840,1007.8258,-1021.2733,-895.2930,1007.8263,1088.4366,1.0000,1.0000,0.0000
903,0.537766,1,0.533334,-1000.0000,-900.0000,1088.0000,-991.8145,-918.8841,1007.8258,-1021.2749,-895.2921,1007.8263,1088.4368,1.0000,1.0000,0.0000
904,0.549392,1,0.544960,-1000.0000,-900.0000,1088.0000,-991.8145,-918.8830,1007.8258,-1021.2765,-895.2910,1007.8263,1088.4370,1.0000,1.0000,0.0000
905,0.561804,1,0.557372,-1000.0000,-900.0000,1088.0000,-991.8145,-918.8817,1007.8258,-1021.2782,-895.2898,1007.8263,1088.4372,1.0000,1.0000,0.0000
906,0.573477,1,0.569045,-1000.0000,-900.0000,1088.0000,-991.8150,-918.8807,1007.8258,-1021.2798,-895.2888,1007.8263,1088.4373,1.0000,1.0000,0.0000
907,0.586857,1,0.582426,-1000.0000,-900.0000,1088.0000,-991.8173,-918.8801,1007.8258,-1021.2816,-895.2885,1007.8263,1088.4371,1.0000,1.0000,0.0000
908,0.600597,1,0.596165,-1000.0000,-900.0000,1088.0000,-991.8197,-918.8794,1007.8258,-1021.2835,-895.2881,1007.8263,1088.4368,1.0000,1.0000,0.0000
909,0.613990,1,0.609558,-1000.0000,-900.0000,1088.0000,-991.8169,-918.8815,1007.8258,-1021.2824,-895.2900,1007.8263,1088.4368,1.0000,1.0000,0.0000
910,0.626878,1,0.622446,-1000.0000,-900.0000,1088.0000,-991.8122,-918.8845,1007.8258,-1021.2803,-895.2926,1007.8263,1088.4369,1.0000,1.0000,0.0000
911,0.639194,1,0.634762,-1000.0000,-900.0000,1088.0000,-991.8079,-918.8871,1007.8258,-1021.2785,-895.2945,1007.8263,1088.4372,1.0000,1.0000,0.0000
912,0.652585,1,0.648153,-1000.0000,-900.0000,1088.0000,-991.8042,-918.8874,1007.8258,-1021.2790,-895.2917,1007.8263,1088.4383,1.0000,1.0000,0.0000
913,0.665597,1,0.661165,-1000.0000,-900.0000,1088.0000,-991.8007,-918.8878,1007.8258,-1021.2794,-895.2890,1007.8263,1088.4393,1.0000,1.0000,0.0000
914,0.678732,1,0.674300,-1000.0000,-900.0000,1088.0000,-991.8023,-918.8897,1007.8258,-1021.2810,-895.2938,1007.8263,1088.4399,1.0000,1.0000,0.0000
915,0.691094,1,0.686662,-1000.0000,-900.0000,1088.0000,-991.8072,-918.8925,1007.8258,-1021.2833,-895.3036,1007.8263,1088.4400,1.0000,1.0000,0.0000
916,0.702474,1,0.698042,-1000.0000,-900.0000,1088.0000,-991.8118,-918.8950,1007.8258,-1021.2854,-895.3126,1007.8263,1088.4400,1.0000,1.0000,0.0000
917,0.713793,1,0.709361,-1000.0000,-900.0000,1088.0000,-991.8103,-918.8931,1007.8258,-1021.2839,-895.3104,1007.8263,1088.4400,1.0000,1.0000,0.0000
918,0.725247,1,0.720815,-1000.0000,-900.0000,1088.0000,-991.8075,-918.8903,1007.8258,-1021.2816,-895.3059,1007.8263,1088.4399,1.0000,1.0000,0.0000
919,0.736185,1,0.731753,-1000.0000,-900.0000,1088.0000,-991.8048,-918.8876,1007.8258,-1021.2795,-895.3016,1007.8263,1088.4398,1.0000,1.0000,0.0000
920,0.747608,1,0.743176,-1000.0000,-900.0000,1088.0000,-991.8050,-918.8872,1007.8258,-1021.2770,-895.2991,1007.8263,1088.4397,1.0000,1.0000,0.0000
921,0.759162,1,0.754730,-1000.0000,-900.0000,1088.0000,-991.8057,-918.8872,1007.8258,-1021.2744,-895.2969,1007.8263,1088.4397,1.0000,1.0000,0.0000
922,0.770529,1,0.766097,-1000.0000,-900.0000,1088.0000,-991.8063,-918.8872,1007.8258,-1021.2719,-895.2947,1007.8263,1088.4396,1.0000,1.0000,0.0000
923,0.782239,1,0.777807,-1000.0000,-900.0000,1088.0000,-991.8081,-918.8873,1007.8258,-1021.2704,-895.2942,1007.8263,1088.4394,1.0000,1.0000,0.0000
924,0.793892,1,0.789460,-1000.0000,-900.0000,1088.0000,-991.8099,-918.8874,1007.8258,-1021.2689,-895.2938,1007.8263,1088.4391,1.0000,1.0000,0.0000
925,0.805188,1,0.800756,-1000.0000,-900.0000,1088.0000,-991.8117,-918.8874,1007.8258,-1021.2675,-895.2935,1007.8263,1088.4389,1.0000,1.0000,0.0000
926,0.816462,1,0.812030,-1000.0000,-900.0000,1088.0000,-991.8134,-918.8859,1007.8258,-1021.2667,-895.2941,1007.8263,1088.4383,1.0000,1.0000,0.0000
927,0.827156,1,0.822724,-1000.0000,-900.0000,1088.0000,-991.8150,-918.8845,1007.8258,-1021.2659,-895.2946,1007.8263,1088.4377,1.0000,1.0000,0.0000
928,0.838753,1,0.834321,-1000.0000,-900.0000,1088.0000,-991.8165,-918.8827,1007.8258,-1021.2650,-895.2952,1007.8263,1088.4371,1.0000,1.0000,0.0000
929,0.850330,1,0.845898,-1000.0000,-900.0000,1088.0000,-991.8147,-918.8788,1007.8258,-1021.2626,-895.2956,1007.8263,1088.4371,1.0000,1.0000,0.0000
930,0.861489,1,0.857057,-1000.0000,-900.0000,1088.0000,-991.8130,-918.8750,1007.8258,-1021.2602,-895.2959,1007.8263,1088.4370,1.0000,1.0000,0.0000
931,0.873792,1,0.869360,-1000.0000,-900.0000,1088.0000,-991.8117,-918.8714,1007.8258,-1021.2579,-895.2963,1007.8263,1088.4370,1.0000,1.0000,0.0000
932,0.885579,1,0.881147,-1000.0000,-900.0000,1088.0000,-991.8128,-918.8699,1007.8258,-1021.2565,-895.2971,1007.8263,1088.4369,1.0000,1.0000,0.0000
933,0.897152,1,0.892720,-1000.0000,-900.0000,1088.0000,-991.8138,-918.8683,1007.8258,-1021.2551,-895.2978,1007.8263,1088.4369,1.0000,1.0000,0.0000
934,0.908622,1,0.904190,-1000.0000,-900.0000,1088.0000,-991.8118,-918.8681,1007.8258,-1021.2532,-895.2984,1007.8263,1088.4368,1.0000,1.0000,0.0000
935,0.919774,1,0.915342,-1000.0000,-900.0000,1088.0000,-991.8047,-918.8701,1007.8258,-1021.2505,-895.2988,1007.8263,1088.4368,1.0000,1.0000,0.0000
936,0.930939,1,0.926507,-1000.0000,-900.0000,1088.0000,-991.7976,-918.8720,1007.8258,-1021.2478,-895.2992,1007.8263,1088.4367,1.0000,1.0000,0.0000
937,0.942185,1,0.937753,-1000.0000,-900.0000,1088.0000,-991.7937,-918.8742,1007.8258,-1021.2461,-895.2990,1007.8263,1088.4367,1.0000,1.0000,0.0000
938,0.953759,1,0.949327,-1000.0000,-900.0000,1088.0000,-991.7947,-918.8769,1007.8258,-1021.2459,-895.2982,1007.8263,1088.4367,1.0000,1.0000,0.0000
939,0.965010,1,0.960578,-1000.0000,-900.0000,1088.0000,-991.7956,-918.8796,1007.8258,-1021.2457,-895.2974,1007.8263,1088.4367,1.0000,1.0000,0.0000
940,0.976576,1,0.972144,-1000.0000,-900.0000,1088.0000,-991.7938,-918.8808,1007.8258,-1021.2446,-895.2968,1007.8263,1088.4367,1.0000,1.0000,0.0000
941,0.988676,1,0.984244,-1000.0000,-900.0000,1088.0000,-991.7887,-918.8802,1007.8258,-1021.2425,-895.2966,1007.8263,1088.4367,1.0000,1.0000,0.0000
942,1.001032,1,0.996600,-1000.0000,-900.0000,1088.0000,-991.7835,-918.8797,1007.8258,-1021.2403,-895.2964,1007.8263,1088.4367,1.0000,1.0000,0.0000
943,1.013610,1,1.009178,-1000.0000,-900.0000,1088.0000,-991.7855,-918.8843,1007.8258,-1021.2415,-895.2980,1007.8263,1088.4364,1.0000,1.0000,0.0000
944,1.025415,1,1.020983,-1000.0000,-900.0000,1088.0000,-991.7899,-918.8904,1007.8258,-1021.2438,-895.3000,1007.8263,1088.4361,1.0000,1.0000,0.0000
945,1.037178,1,1.032746,-1000.0000,-900.0000,1088.0000,-991.7943,-918.8964,1007.8258,-1021.2461,-895.3021,1007.8263,1088.4357,1.0000,1.0000,0.0000
946,1.049371,1,1.044939,-1000.0000,-900.0000,1088.0000,-991.7932,-918.8937,1007.8258,-1021.2484,-895.3001,1007.8263,1088.4360,1.0000,1.0000,0.0000
947,1.060119,1,1.055687,-1000.0000,-900.0000,1088.0000,-991.7920,-918.8909,1007.8258,-1021.2504,-895.2982,1007.8263,1088.4364,1.0000,1.0000,0.0000
948,1.071993,1,1.067561,-1000.0000,-900.0000,1088.0000,-991.7908,-918.8881,1007.8258,-1021.2525,-895.2964,1007.8263,1088.4367,1.0000,1.0000,0.0000
949,1.082783,1,1.078351,-1000.0000,-900.0000,1088.0000,-991.7923,-918.8892,1007.8258,-1021.2537,-895.2982,1007.8263,1088.4370,1.0000,1.0000,0.0000
950,1.094380,1,1.089948,-1000.0000,-900.0000,1088.0000,-991.7939,-918.8903,1007.8258,-1021.2550,-895.3001,1007.8263,1088.4374,1.0000,1.0000,0.0000
951,1.105712,1,1.101280,-1000.0000,-900.0000,1088.0000,-991.7956,-918.8913,1007.8258,-1021.2564,-895.3015,1007.8263,1088.4375,1.0000,1.0000,0.0000
952,1.116709,1,1.112277,-1000.0000,-900.0000,1088.0000,-991.7980,-918.8907,1007.8258,-1021.2583,-895.2994,1007.8263,1088.4366,1.0000,1.0000,0.0000
953,1.127974,1,1.123542,-1000.0000,-900.0000,1088.0000,-991.8004,-918.8901,1007.8258,-1021.2602,-895.2974,1007.8263,1088.4356,1.0000,1.0000,0.0000
954,1.139708,1,1.135277,-1000.0000,-900.0000,1088.0000,-991.8028,-918.8892,1007.8258,-1021.2621,-895.2956,1007.8263,1088.4345,1.0000,1.0000,0.0000
955,1.151378,1,1.146946,-1000.0000,-900.0000,1088.0000,-991.8040,-918.8873,1007.8258,-1021.2634,-895.2959,1007.8263,1088.4332,1.0000,1.0000,0.0000
956,1.163700,1,1.159268,-1000.0000,-900.0000,1088.0000,-991.8054,-918.8853,1007.8258,-1021.2647,-895.2962,1007.8263,1088.4318,1.0000,1.0000,0.0000
957,1.175982,1,1.171550,-1000.0000,-900.0000,1088.0000,-991.8067,-918.8829,1007.8258,-1021.2658,-895.2963,1007.8263,1088.4307,1.0000,1.0000,0.0000
958,1.188179,1,1.183747,-1000.0000,-900.0000,1088.0000,-991.8079,-918.8801,1007.8258,-1021.2665,-895.2962,1007.8263,1088.4302,1.0000,1.0000,0.0000
959,1.200311,1,1.195879,-1000.0000,-900.0000,1088.0000,-991.8092,-918.8772,1007.8258,-1021.2671,-895.2961,1007.8263,1088.4297,1.0000,1.0000,0.0000
960,1.211948,1,1.207516,-1000.0000,-900.0000,1088.0000,-991.8102,-918.8777,1007.8258,-1021.2667,-895.2965,1007.8263,1088.4295,1.0000,1.0000,0.0000
961,1.223911,1,1.219479,-1000.0000,-900.0000,1088.0000,-991.8112,-918.8800,1007.8258,-1021.2657,-895.2973,1007.8263,1088.4295,1.0000,1.0000,0.0000
962,1.235516,1,1.231084,-1000.0000,-900.0000,1088.0000,-991.8122,-918.8822,1007.8258,-1021.2647,-895.2980,1007.8263,1088.4294,1.0000,1.0000,0.0000
963,1.247716,1,1.243284,-1000.0000,-900.0000,1088.0000,-991.8115,-918.8804,1007.8258,-1021.2652,-895.2980,1007.8263,1088.4290,1.0000,1.0000,0.0000
964,1.258970,1,1.254538,-1000.0000,-900.0000,1088.0000,-991.8105,-918.8779,1007.8258,-1021.2659,-895.2978,1007.8263,1088.4286,1.0000,1.0000,0.0000
965,1.270031,1,1.265599,-1000.0000,-900.0000,1088.0000,-991.8095,-918.8755,1007.8258,-1021.2667,-895.2976,1007.8263,1088.4282,1.0000,1.0000,0.0000
966,1.282194,1,1.277762,-1000.0000,-900.0000,1088.0000,-991.8083,-918.8740,1007.8258,-1021.2673,-895.2972,1007.8263,1088.4276,1.0000,1.0000,0.0000
967,1.293123,1,1.288691,-1000.0000,-900.0000,1088.0000,-991.8072,-918.8728,1007.8258,-1021.2679,-895.2969,1007.8263,1088.4270,1.0000,1.0000,0.0000
968,1.306333,1,1.301901,-1000.0000,-900.0000,1088.0000,-991.8060,-918.8719,1007.8258,-1021.2686,-895.2967,1007.8263,1088.4264,1.0000,1.0000,0.0000
969,1.318865,1,1.314433,-1000.0000,-900.0000,1088.0000,-991.8055,-918.8738,1007.8258,-1021.2685,-895.2979,1007.8263,1088.4257,1.0000,1.0000,0.0000
970,1.330981,1,1.326549,-1000.0000,-900.0000,1088.0000,-991.8051,-918.8757,1007.8258,-1021.2685,-895.2990,1007.8263,1088.4251,1.0000,1.0000,0.0000
971,1.343405,1,1.338973,-1000.0000,-900.0000,1088.0000,-991.8022,-918.8759,1007.8258,-1021.2675,-895.2984,1007.8263,1088.4245,1.0000,1.0000,0.0000
972,1.355674,1,1.351242,-1000.0000,-900.0000,1088.0000,-991.7964,-918.8742,1007.8258,-1021.2653,-895.2957,1007.8263,1088.4239,1.0000,1.0000,0.0000
973,1.367613,1,1.363181,-1000.0000,-900.0000,1088.0000,-991.7908,-918.8725,1007.8258,-1021.2632,-895.2931,1007.8263,1088.4233,1.0000,1.0000,0.0000
974,1.380202,1,1.375770,-1000.0000,-900.0000,1088.0000,-991.7911,-918.8698,1007.8258,-1021.2625,-895.2931,1007.8263,1088.4224,1.0000,1.0000,0.0000
975,1.392182,1,1.387750,-1000.0000,-900.0000,1088.0000,-991.7938,-918.8668,1007.8258,-1021.2625,-895.2943,1007.8263,1088.4216,1.0000,1.0000,0.0000
976,1.404150,1,1.399718,-1000.0000,-900.0000,1088.0000,-991.7965,-918.8639,1007.8258,-1021.2625,-895.2954,1007.8263,1088.4207,1.0000,1.0000,0.0000
977,1.415383,1,1.410951,-1000.0000,-900.0000,1088.0000,-991.7982,-918.8584,1007.8258,-1021.2640,-895.2940,1007.8263,1088.4196,1.0000,1.0000,0.0000
978,1.428869,1,1.424437,-1000.0000,-900.0000,1088.0000,-991.8003,-918.8516,1007.8258,-1021.2659,-895.2922,1007.8263,1088.4183,1.0000,1.0000,0.0000
979,1.442236,1,1.437804,-1000.0000,-900.0000,1088.0000,-991.8012,-918.8475,1007.8258,-1021.2665,-895.2919,1007.8263,1088.4171,1.0000,1.0000,0.0000
980,1.455014,1,1.450582,-1000.0000,-900.0000,1088.0000,-991.7999,-918.8484,1007.8258,-1021.2647,-895.2945,1007.8263,1088.4161,1.0000,1.0000,0.0000
981,1.466889,1,1.462457,-1000.0000,-900.0000,1088.0000,-991.7987,-918.8493,1007.8258,-1021.2631,-895.2968,1007.8263,1088.4152,1.0000,1.0000,0.0000
982,1.478547,1,1.474115,-1000.0000,-900.0000,1088.0000,-991.7956,-918.8494,1007.8258,-1021.2621,-895.2968,1007.8263,1088.4142,1.0000,1.0000,0.0000
983,1.490822,1,1.486390,-1000.0000,-900.0000,1088.0000,-991.7912,-918.8490,1007.8258,-1021.2614,-895.2953,1007.8263,1088.4132,1.0000,1.0000,0.0000
984,1.503442,1,1.499010,-1000.0000,-900.0000,1088.0000,-991.7867,-918.8486,1007.8258,-1021.2606,-895.2938,1007.8263,1088.4122,1.0000,1.0000,0.0000
985,1.515366,1,1.510934,-1000.0000,-900.0000,1088.0000,-991.7871,-918.8465,1007.8258,-1021.2615,-895.2937,1007.8263,1088.4106,1.0000,1.0000,0.0000
986,1.526916,1,1.522484,-1000.0000,-900.0000,1088.0000,-991.7880,-918.8444,1007.8258,-1021.2625,-895.2936,1007.8263,1088.4090,1.0000,1.0000,0.0000
987,1.538254,1,1.533822,-1000.0000,-900.0000,1088.0000,-991.7888,-918.8422,1007.8258,-1021.2633,-895.2936,1007.8263,1088.4074,1.0000,1.0000,0.0000
988,1.550070,1,1.545638,-1000.0000,-900.0000,1088.0000,-991.7873,-918.8397,1007.8258,-1021.2620,-895.2940,1007.8263,1088.4057,1.0000,1.0000,0.0000
989,1.562122,1,1.557690,-1000.0000,-900.0000,1088.0000,-991.7858,-918.8370,1007.8258,-1021.2606,-895.2943,1007.8263,1088.4040,1.0000,1.0000,0.0000
990,1.573876,1,1.569444,-1000.0000,-900.0000,1088.0000,-991.7849,-918.8344,1007.8258,-1021.2602,-895.2945,1007.8263,1088.4023,1.0000,1.0000,0.0000
991,1.586069,1,1.581637,-1000.0000,-900.0000,1088.0000,-991.7861,-918.8317,1007.8258,-1021.2629,-895.2942,1007.8263,1088.4006,1.0000,1.0000,0.0000
992,1.597735,1,1.593303,-1000.0000,-900.0000,1088.0000,-991.7872,-918.8290,1007.8258,-1021.2656,-895.2939,1007.8263,1088.3990,1.0000,1.0000,0.0000
993,1.609581,1,1.605149,-1000.0000,-900.0000,1088.0000,-991.7872,-918.8276,1007.8258,-1021.2671,-895.2939,1007.8263,1088.3974,1.0000,1.0000,0.0000
994,1.621226,1,1.616794,-1000.0000,-900.0000,1088.0000,-991.7859,-918.8277,1007.8258,-1021.2669,-895.2941,1007.8263,1088.3959,1.0000,1.0000,0.0000
995,1.633068,1,1.628636,-1000.0000,-900.0000,1088.0000,-991.7846,-918.8277,1007.8258,-1021.2668,-895.2943,1007.8263,1088.3944,1.0000,1.0000,0.0000
996,1.644837,1,1.640405,-1000.0000,-900.0000,1088.0000,-991.7832,-918.8260,1007.8258,-1021.2664,-895.2946,1007.8263,1088.3930,1.0000,1.0000,0.0000
997,1.656681,1,1.652250,-1000.0000,-900.0000,1088.0000,-991.7818,-918.8231,1007.8258,-1021.2660,-895.2950,1007.8263,1088.3915,1.0000,1.0000,0.0000
998,1.668637,1,1.664205,-1000.0000,-900.0000,1088.0000,-991.7803,-918.8201,1007.8258,-1021.2655,-895.2954,1007.8263,1088.3900,1.0000,1.0000,0.0000
999,1.680582,1,1.676150,-1000.0000,-900.0000,1088.0000,-991.7792,-918.8176,1007.8258,-1021.2651,-895.2952,1007.8263,1088.3886,1.0000,1.0000,0.0000
1000,1.692450,1,1.688018,-1000.0000,-900.0000,1088.0000,-991.7782,-918.8152,1007.8258,-1021.2647,-895.2948,1007.8263,1088.3872,1.0000,1.0000,0.0000
1001,1.703801,1,1.699369,-1000.0000,-900.0000,1088.0000,-991.7773,-918.8129,1007.8258,-1021.2642,-895.2945,1007.8263,1088.3859,1.0000,1.0000,0.0000
1002,1.715506,1,1.711074,-1000.0000,-900.0000,1088.0000,-991.7765,-918.8129,1007.8258,-1021.2637,-895.2947,1007.8263,1088.3846,1.0000,1.0000,0.0000
1003,1.728168,1,1.723736,-1000.0000,-900.0000,1088.0000,-991.7756,-918.8130,1007.8258,-1021.2631,-895.2950,1007.8263,1088.3831,1.0000,1.0000,0.0000
1004,1.740686,1,1.736254,-1000.0000,-900.0000,1088.0000,-991.7749,-918.8126,1007.8258,-1021.2626,-895.2955,1007.8263,1088.3818,1.0000,1.0000,0.0000
1005,1.752692,1,1.748260,-1000.0000,-900.0000,1088.0000,-991.7747,-918.8109,1007.8258,-1021.2627,-895.2963,1007.8263,1088.3810,1.0000,1.0000,0.0000
1006,1.766093,1,1.761661,-1000.0000,-900.0000,1088.0000,-991.7745,-918.8090,1007.8258,-1021.2627,-895.2972,1007.8263,1088.3800,1.0000,1.0000,0.0000
1007,1.776993,1,1.772561,-1000.0000,-900.0000,1088.0000,-991.7749,-918.8067,1007.8258,-1021.2633,-895.2968,1007.8263,1088.3792,1.0000,1.0000,0.0000
1008,1.785783,1,1.781351,-1000.0000,-900.0000,1088.0000,-991.7756,-918.8043,1007.8258,-1021.2642,-895.2957,1007.8263,1088.3786,1.0000,1.0000,0.0000
1009,1.794301,1,1.789869,-1000.0000,-900.0000,1088.0000,-991.7762,-918.8021,1007.8258,-1021.2651,-895.2947,1007.8263,1088.3780,1.0000,1.0000,0.0000
1010,1.803463,1,1.799031,-1000.0000,-900.0000,1088.0000,-991.7769,-918.7996,1007.8258,-1021.2660,-895.2935,1007.8263,1088.3773,1.0000,1.0000,0.0000
1011,1.812546,1,1.808114,-1000.0000,-900.0000,1088.0000,-991.7744,-918.7994,1007.8258,-1021.2650,-895.2944,1007.8263,1088.3767,1.0000,1.0000,0.0000
1012,1.822748,1,1.818317,-1000.0000,-900.0000,1088.0000,-991.7711,-918.7995,1007.8258,-1021.2637,-895.2957,1007.8263,1088.3761,1.0000,1.0000,0.0000
1013,1.832992,1,1.828560,-1000.0000,-900.0000,1088.0000,-991.7678,-918.7996,1007.8258,-1021.2623,-895.2969,1007.8263,1088.3755,1.0000,1.0000,0.0000
1014,1.843360,1,1.838928,-1000.0000,-900.0000,1088.0000,-991.7662,-918.7982,1007.8258,-1021.2618,-895.2966,1007.8263,1088.3753,1.0000,1.0000,0.0000
1015,1.854724,1,1.850292,-1000.0000,-900.0000,1088.0000,-991.7661,-918.7953,1007.8258,-1021.2622,-895.2946,1007.8263,1088.3756,1.0000,1.0000,0.0000
1016,1.867488,1,1.863056,-1000.0000,-900.0000,1088.0000,-991.7659,-918.7920,1007.8258,-1021.2626,-895.2923,1007.8263,1088.3760,1.0000,1.0000,0.0000
1017,1.877857,1,1.873425,-1000.0000,-900.0000,1088.0000,-991.7665,-918.7905,1007.8258,-1021.2627,-895.2923,1007.8263,1088.3761,1.0000,1.0000,0.0000
1018,1.890048,1,1.885616,-1000.0000,-900.0000,1088.0000,-991.7677,-918.7893,1007.8258,-1021.2626,-895.2934,1007.8263,1088.3762,1.0000,1.0000,0.0000
1019,1.901286,1,1.896854,-1000.0000,-900.0000,1088.0000,-991.7687,-918.7882,1007.8258,-1021.2624,-895.2945,1007.8263,1088.3763,1.0000,1.0000,0.0000
1020,1.910333,1,1.905901,-1000.0000,-900.0000,1088.0000,-991.7687,-918.7875,1007.8258,-1021.2632,-895.2941,1007.8263,1088.3759,1.0000,1.0000,0.0000
1021,1.920708,1,1.916277,-1000.0000,-900.0000,1088.0000,-991.7683,-918.7868,1007.8258,-1021.2646,-895.2929,1007.8263,1088.3751,1.0000,1.0000,0.0000
1022,1.931152,1,1.926720,-1000.0000,-900.0000,1088.0000,-991.7678,-918.7861,1007.8258,-1021.2660,-895.2917,1007.8263,1088.3743,1.0000,1.0000,0.0000
1023,1.941991,1,1.937559,-1000.0000,-900.0000,1088.0000,-991.7672,-918.7850,1007.8258,-1021.2676,-895.2909,1007.8263,1088.3734,1.0000,1.0000,0.0000
